scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
1939,17105.59,2,30.38,6,55.53,2,6.54,75.64,6.41,16.0,217.3,516.24,251.13,570.88,27.56,43.98,5.63,69.7,5941.68,72.78,49158.186287996265,481.4736612291362,22483.69511182223,263.07564704795334,17736.252809380832,244.08850914658188,5,True,True,True,True
1937,8807.09,3,69.55,6,13.97,2,15.04,125.75,7.92,22.57,168.68,732.67,531.88,197.24,48.71,18.29,24.87,69.19,6846.91,46.18,35911.16989012666,596.7571304312272,25315.96324816625,460.60758659292856,20876.45949326812,493.7431544228292,9,True,True,True,True
1940,11776.23,10,36.75,7,63.72,1,18.53,97.31,37.24,7.21,215.64,378.04,498.7,158.78,50.68,47.3,17.53,65.3,7541.35,136.39,93068.8052762876,983.6309624224697,23809.022681435355,345.4332888715884,18472.724948886673,265.7593534218721,5,True,True,True,True
1941,12378.78,8,107.31,4,16.05,1,6.45,140.02,28.09,20.61,179.64,442.62,263.7,649.95,42.13,27.73,12.64,36.04,3828.5,117.25,28957.284114513597,361.2703273951172,22224.750717955474,261.8762695626256,19495.870463512314,276.733439653229,5,True,True,True,True
1692,5732.72,10,52.03,4,21.19,2,17.53,25.06,34.44,20.05,151.9,401.6,98.9,128.9,23.48,37.19,6.23,41.95,7227.3,130.27,74054.0858465465,418.9856523289513,273476.7971004257,38869.99549035256,270413.3589472402,38859.627261079804,75,False,False,True,False
1943,5138.36,9,48.8,6,16.01,2,4.27,25.74,6.05,5.08,203.86,200.97,479.51,692.88,69.99,63.01,6.78,127.07,3841.58,136.45,59728.81091749764,914.3322621399298,27287.69737443272,765.5624624337363,25169.620209397395,789.4694698011245,13,True,True,True,True
1945,18039.26,2,67.34,6,54.89,1,13.71,45.1,6.32,10.01,222.13,716.25,410.91,748.24,41.8,48.17,13.62,110.92,5117.39,45.88,41359.64397673476,677.4351016258535,21890.247613389398,617.2289628441341,17526.1425125782,631.4819901917123,15,True,True,True,True
1946,18234.72,7,80.98,6,62.83,1,23.95,91.58,34.55,9.92,260.73,557.71,283.85,359.13,70.72,51.73,18.76,143.71,7442.87,149.92,62370.60014772687,828.794021535873,23701.294913678303,278.72104811004755,17947.646114101837,274.56298228952556,5,True,True,True,True
1947,12256.89,5,62.53,6,52.53,1,15.84,49.44,23.05,21.83,175.08,127.55,146.74,374.66,51.7,43.73,8.93,142.22,7539.8,108.45,73264.0122117706,1299.9999321086275,24408.99385833018,458.57796768637894,19136.647250142625,317.8842730468022,7,True,True,True,True
1948,5472.32,8,102.88,6,73.26,2,8.8,42.13,29.44,21.04,88.37,701.77,431.5,582.63,21.58,46.05,21.75,87.89,2138.4,79.95,95945.63525104008,1129.8218329516478,20814.99534497606,383.1587973523894,19452.313153249357,397.3849273408542,7,True,True,True,True
1949,16023.88,11,81.58,7,73.63,1,13.05,58.87,10.56,12.48,244.79,689.27,244.32,182.4,13.79,33.4,18.35,82.0,7490.85,76.42,74740.46392342684,827.698213217963,23419.818292632208,443.8667491825485,17815.79328161791,424.64084205571356,9,True,True,True,True
1950,15994.81,4,55.45,8,12.84,2,23.24,58.2,20.17,10.69,101.74,150.17,479.7,713.79,20.65,16.87,15.23,147.17,7010.71,82.82,23244.15844539512,211.0312438970796,23646.792330340606,256.64315029791373,17929.64183878943,264.8947851452261,5,True,True,True,True
1951,10871.38,11,60.26,5,61.69,1,9.05,71.08,26.05,17.19,270.27,745.4,293.67,127.28,28.8,73.32,6.42,54.69,7168.68,127.65,92634.89494241169,1162.3766867230918,26250.67322164496,751.8298942631778,21509.507645385478,755.2619574601566,15,True,True,True,True
1952,18026.52,8,27.04,8,25.97,2,23.97,112.89,16.81,9.68,129.52,171.65,595.36,409.66,56.47,51.58,10.28,57.54,1486.9,50.43,12123.98108370953,299.8328885639724,18278.34585063105,357.0560281028008,16597.808999977522,332.27974713548866,10,True,True,True,True
1795,7943.05,4,97.01,3,47.71,2,9.99,118.02,31.14,9.31,209.63,157.41,529.32,423.04,59.38,64.59,5.12,60.14,6973.88,85.25,101634.29466510344,606.3843459754358,230684.05733041346,36317.86110366703,227468.28186162893,36332.603623838935,75,False,False,True,False
1953,7293.24,8,78.15,7,57.05,2,22.79,74.69,14.85,5.38,101.07,682.32,214.6,274.87,35.87,58.97,22.05,103.1,6460.74,136.91,117692.04084594446,2499.1961230667685,25227.964622094423,556.6332291047476,21062.80688244703,588.4134583234761,10,True,True,True,True
1955,7510.18,12,95.64,7,73.04,2,14.8,60.97,24.21,17.2,143.35,740.33,429.71,684.0,64.88,50.5,23.87,81.81,2271.86,100.29,78735.83093332015,1396.236893854136,20084.16465306276,263.88083556292156,18109.69217022559,228.3894089390273,6,True,True,True,True
1930,17964.12,10,39.28,1,46.42,2,15.39,48.09,14.96,24.9,107.39,749.75,220.8,164.67,46.4,58.71,22.55,85.66,5282.54,24.19,33811.24260522385,244.99202754562867,153983.70170785376,37397.71954139021,152333.30870075646,37473.044658831386,75,False,False,True,False
1957,17283.95,9,25.55,8,12.98,1,17.33,71.89,14.21,10.9,192.37,431.15,466.96,397.0,53.21,25.46,17.05,40.52,2190.88,29.72,10916.547818661205,107.35312684625882,18883.49237375284,352.20188992412324,16752.681324255864,357.5121319468681,7,True,True,True,True
1958,6169.78,12,20.78,8,45.2,1,17.94,125.67,23.68,12.28,198.52,455.01,167.16,184.14,24.19,40.42,13.21,65.31,6156.04,122.13,104207.57229208006,1425.5824630593931,24080.664577285952,234.43547090373622,20207.801534267113,295.0610105984561,5,True,True,True,True
1959,10997.63,5,57.94,3,29.58,2,7.43,86.44,17.52,4.47,78.56,237.61,502.49,442.19,46.46,55.55,15.16,48.36,8159.57,80.78,51493.204463819704,930.5743403199256,49694.15842289034,2649.075224265509,44883.524765702576,2638.3467875590954,36,True,True,True,True
1960,18323.72,7,106.6,2,32.99,2,13.92,45.07,17.78,4.26,126.68,359.5,569.72,728.72,33.4,59.11,5.08,103.46,6611.67,98.65,34123.87214236159,611.9693248612111,38201.387713476375,1544.5141925606567,34160.72334865681,1523.6518509836476,23,True,True,True,True
1913,6009.83,4,96.95,2,25.83,1,23.98,83.6,35.8,18.97,294.23,724.37,492.2,210.61,41.25,13.47,10.34,95.77,4471.47,42.32,56776.95839777848,538.709039539693,567250.5095548426,16696.34273464874,566414.393400608,16771.386038773122,11,True,True,True,True
1918,5525.09,8,74.5,2,30.79,2,16.1,90.59,11.61,22.57,64.6,600.99,277.12,332.42,68.71,13.81,16.63,106.39,2732.18,123.72,50698.25931806713,479.6273153856213,105598.04595295804,26158.402426980756,105879.4390654588,26256.74523561948,75,False,False,True,False
1963,18168.51,6,70.32,6,13.34,1,20.67,52.25,26.63,14.59,113.49,465.13,108.44,544.04,59.44,66.72,8.48,60.25,8946.13,134.78,22430.45832805068,414.2610510855115,25050.294424686905,441.3023841585754,18110.26984101568,362.5085964918804,7,True,True,True,True
1833,8888.41,6,61.49,1,26.35,1,14.08,53.51,26.17,8.37,51.88,616.97,238.61,374.58,38.91,58.42,18.21,102.37,6864.96,54.59,23010.578225616937,237.29343873433572,873647.7899008881,36914.79831850289,871490.6923601931,36988.01387914652,20,True,True,True,True
1965,6995.93,8,96.76,4,57.26,1,14.0,54.78,33.18,15.87,112.38,484.23,302.62,612.44,71.43,21.74,24.81,97.0,4458.15,101.11,102043.44573001028,1127.9343298227361,32955.92189504883,734.6486485180201,30731.516443005756,782.9768111874067,10,True,True,True,True
1966,13689.17,10,25.44,8,35.08,1,10.86,35.71,10.17,13.71,216.97,518.85,367.79,306.2,30.73,70.1,6.77,120.24,8555.61,64.29,49401.59940980119,1012.3933475867498,24326.582935231163,515.5657106488611,17881.89394923788,381.49037603443395,8,True,True,True,True
1967,19581.63,10,41.08,6,36.37,1,7.0,100.48,8.39,20.46,62.92,486.25,295.9,634.16,69.23,42.2,8.71,98.19,3447.34,35.32,21907.081051441353,314.3201035743215,20058.607599779098,191.44516398386972,16975.64392279694,231.71913878957966,5,True,True,True,True
1968,18052.07,8,29.32,3,12.74,1,16.4,125.65,17.36,18.21,171.31,660.73,364.09,368.41,36.65,26.33,20.01,48.2,5221.13,29.81,13526.3158825708,140.00468157485315,22877.261368899362,292.3179179657655,19313.45140802781,260.63248727976605,5,True,True,True,True
1969,11995.04,2,21.88,7,32.47,2,24.79,34.18,8.98,9.14,89.88,327.49,449.97,643.25,51.32,73.62,14.48,86.99,4758.19,29.14,35408.72129174697,251.33254095479802,21773.807391514463,417.1326127805544,18038.699429168617,419.5248485824429,9,True,True,True,True
1970,13358.22,6,63.13,3,47.26,2,20.83,45.32,27.21,8.05,201.85,365.92,528.85,387.54,38.19,65.5,6.46,55.01,8576.12,146.83,72208.15570873902,812.2886770594566,40025.31918478801,1567.0267368262644,34679.3491924431,1554.87288509918,23,True,True,True,True
1971,13366.3,12,97.4,2,48.0,2,7.04,143.47,33.84,7.17,270.33,700.83,480.97,130.79,50.48,42.27,7.61,111.13,4640.11,148.74,47479.30749075168,586.6721608738955,32292.839695153245,927.4602799662109,30075.581610601614,928.7435468030633,12,True,True,True,True
1972,16218.25,4,110.01,7,15.41,2,8.79,64.97,29.52,14.73,211.01,398.71,553.81,184.9,20.04,55.85,23.06,56.41,7995.73,76.97,27014.193093740636,593.8633843620597,23747.269339556842,410.7744185635057,17706.8279427346,357.52625816564733,8,True,True,True,True
1973,11379.15,7,59.91,5,39.05,2,9.72,79.57,10.9,12.63,65.63,620.12,582.93,520.63,67.02,20.2,9.63,107.42,1824.38,35.28,27183.002165377195,468.7754623040356,19160.01857873399,217.3436718661533,17518.051138843108,233.68828561813385,6,True,True,True,True
1974,15568.61,9,90.29,8,41.88,1,5.88,92.15,22.31,24.38,222.13,255.41,235.1,569.84,41.31,52.77,8.92,108.67,2453.41,48.4,24708.91325402445,517.6747033669791,19415.022903831148,371.61020226401183,16987.491218116997,339.84990089435826,7,True,True,True,True
1975,15167.26,2,99.22,5,22.05,2,15.64,44.66,29.22,13.66,254.36,347.86,160.9,399.06,37.03,47.87,19.93,27.96,1955.36,140.98,17305.73630623114,255.60615566504703,18800.3753393508,313.0345975359506,16959.47347364357,301.49301328679775,7,True,True,True,True
1976,16884.6,12,66.4,6,46.15,2,10.58,76.33,29.79,12.59,143.13,391.41,396.25,723.91,26.85,54.58,15.57,59.05,4588.88,59.55,36116.12370481006,499.1442329847146,21291.13425968588,162.77791697618434,17428.427289788804,139.0933225150541,5,True,True,True,True
1891,9903.61,10,103.57,1,30.98,2,11.39,129.69,28.1,6.5,294.28,207.11,273.04,683.77,56.55,61.59,16.4,75.34,3714.83,76.7,37382.12922435327,288.58530027458244,698357.063574496,40193.590180958476,697863.5742288836,40143.283776319,35,True,True,True,True
1978,18791.19,2,47.71,8,69.49,2,18.5,61.69,28.62,10.9,164.3,131.35,125.59,194.36,62.24,51.32,20.81,24.85,7733.49,120.19,60442.009253769436,1066.5493375258775,23066.10410292881,618.4402244189575,17158.76305871284,560.7930235053955,14,True,True,True,True
1979,5104.36,8,74.31,7,17.61,1,18.32,110.26,26.59,8.45,122.96,746.74,239.67,396.86,49.73,30.33,5.6,39.62,2656.64,30.72,54760.37053545246,873.9059604326112,20628.068206954693,224.99791068435832,18969.712331525436,196.80331104583385,5,True,True,True,True
1766,7551.25,8,83.08,3,54.99,2,20.7,74.56,23.9,5.79,127.55,521.64,555.9,417.32,49.1,37.83,20.84,119.71,8723.38,80.73,112585.91787156707,709.4741703472872,496488.02589935693,33835.28082994212,491987.1742161503,33799.53952827596,48,True,True,True,True
1954,18072.8,7,96.44,1,36.32,1,19.25,78.17,31.83,16.01,293.89,666.41,386.35,349.77,63.41,64.25,23.9,68.83,5580.7,66.7,29948.717409316432,269.5507864592912,343753.4533045134,43060.361336309914,341797.8450088001,43032.40209724031,75,False,False,True,False
1982,17063.3,2,30.69,6,59.84,1,15.17,34.54,24.55,24.31,155.83,180.9,168.58,146.83,12.12,31.29,9.3,35.7,6702.01,36.15,54314.83008999005,854.5061524879648,22483.34559472261,306.8927049247517,17602.797770871875,398.1719420848546,8,True,True,True,True
1905,9917.35,8,29.11,1,69.85,1,24.11,87.18,6.94,23.89,201.29,606.74,280.35,473.52,71.16,43.24,17.94,87.26,5035.39,61.06,54202.80720073397,329.8183093147934,819936.6176332083,38644.30089526067,818705.1065574858,38526.60119149455,25,True,True,True,True
1983,8135.88,9,24.86,2,25.49,2,15.68,70.32,17.76,6.78,116.65,586.62,435.51,706.0,14.93,61.17,18.98,147.17,1626.9,75.54,30770.806949263857,573.6290394173324,26707.196627343594,1044.4333808174008,26523.235252587434,1085.0685084853303,19,True,True,True,True
1813,8541.49,5,87.93,3,30.3,2,15.11,129.48,27.38,12.62,252.14,633.58,537.05,312.49,48.69,52.31,4.26,127.28,8876.3,149.78,77509.88083864722,483.57827092178513,327083.8704439198,38394.68895534627,322326.61181825824,38341.75529518879,75,False,False,True,False
1986,7478.64,5,25.6,5,53.94,2,11.65,117.63,7.96,21.66,102.15,690.87,156.01,167.95,66.42,67.04,15.88,74.29,6240.6,26.31,100862.4059498212,1239.9048931670588,30793.951025110702,651.2441590163985,27234.863884376227,571.8791664978603,7,True,True,True,True
1985,8138.55,3,72.98,4,12.43,1,8.99,29.05,21.18,22.34,241.91,376.9,427.76,565.43,20.82,66.85,11.18,113.77,4471.8,58.38,33591.72718661981,587.9415399547058,28308.32734553077,1025.1241533582522,25809.469342312106,1074.1000762580372,20,True,True,True,True
1987,8920.61,10,49.42,6,44.19,1,4.69,118.72,12.04,10.24,49.42,376.7,249.89,179.55,46.44,49.26,15.89,96.13,8657.61,149.04,94939.68406756963,1457.1086937328216,29003.824499450446,711.0954081504134,23410.677210066395,690.6084898747591,11,True,True,True,True
1988,15151.57,5,95.62,4,30.97,1,5.17,129.37,7.03,18.49,135.42,129.87,154.74,702.46,65.7,27.63,8.39,118.64,7944.83,27.73,43461.1880725949,485.71772392478306,27038.938710063987,590.9413948107742,21545.04271285937,592.8919458313136,11,True,True,True,True
1990,14482.36,10,18.83,5,49.43,1,14.48,69.1,14.66,13.6,255.33,191.19,492.21,126.78,53.4,24.32,16.24,109.97,5065.16,35.19,44343.25756664559,817.6305899348498,21675.160355705524,204.6526271231221,18093.298855114743,207.07896585858845,6,True,True,True,True
1991,16917.75,12,32.44,6,57.29,2,16.41,74.13,27.52,20.48,235.28,439.81,153.22,603.31,28.8,53.39,17.46,50.68,2310.16,31.15,25197.249670745972,213.97413066663805,19365.952992984025,123.36035023186818,17051.246691000866,117.43163679153976,5,True,True,True,True
1989,6837.95,2,28.31,7,54.41,1,12.74,136.42,30.23,8.12,170.63,484.2,139.64,488.41,74.21,62.73,10.87,50.09,4208.66,104.55,91899.84011516707,1416.4310408370163,22483.177415476217,459.56656760906856,19447.631087954098,416.40916163277313,8,True,True,True,True
1981,10302.53,7,79.79,2,72.35,1,24.13,77.95,12.73,15.56,228.08,346.12,110.52,558.74,55.64,68.39,24.24,143.83,4762.47,67.2,84689.58528435041,1459.9973617581993,58297.57611887207,3383.9467958093933,56215.122512413014,3407.8431652835284,38,True,True,True,True
1993,14530.04,2,42.62,2,31.35,2,19.98,116.61,30.34,4.69,61.47,405.42,148.24,589.65,59.88,13.04,22.67,115.8,4955.84,43.19,33391.21473876652,393.90525074379775,35336.35628928682,1255.872087785862,32832.05816832007,1265.8969475913566,17,True,True,True,True
1917,12621.5,7,69.03,1,22.02,1,24.06,108.2,31.73,21.26,239.62,152.08,526.82,178.43,67.02,30.42,10.11,76.67,4483.79,104.13,22927.39022748043,194.96296707830817,501623.24951242434,44295.15492214408,500874.44428339886,44309.11093909239,75,False,False,True,False
1996,15848.07,4,101.2,8,62.15,1,15.93,28.4,36.59,11.4,219.51,479.23,161.25,185.09,32.43,41.39,20.84,35.09,8343.67,92.95,72424.63654637216,644.2311600529574,23650.100034325907,426.35871610353735,17311.22883818584,331.5555735276333,7,True,True,True,True
1997,15161.95,6,42.42,4,13.49,1,23.02,92.52,14.92,12.33,167.09,739.37,103.91,585.35,16.85,15.88,13.2,96.37,4045.79,68.93,16405.84188253545,153.69892353835567,21474.29342201759,193.60495268510962,18419.375812078106,137.98576679581137,5,True,True,True,True
1992,7254.6,4,25.46,5,44.04,1,7.65,118.87,17.21,13.35,233.56,181.11,199.13,661.73,25.22,70.31,14.6,99.9,6504.83,36.55,100957.52271308572,1374.6279745136267,36669.76669010348,1297.742779159683,32747.819037257334,1386.6957618903266,20,True,True,True,True
1999,13590.85,8,58.18,4,52.42,2,4.69,103.02,32.06,19.03,204.57,584.27,284.84,606.21,54.57,52.13,13.76,39.75,5267.2,29.18,55478.12454731972,520.5464488165808,22879.42785300428,276.7187065454425,19182.159117569587,270.55719960598077,5,True,True,True,True
2000,13490.77,4,20.56,6,43.91,1,9.65,145.14,22.86,5.3,184.88,273.48,97.14,351.2,16.01,61.0,9.61,111.62,4885.42,86.16,41359.946141315726,501.08982131714896,21619.09576267096,396.092060180209,17841.086623550793,314.472317280602,6,True,True,True,True
1998,13015.49,5,96.97,2,56.94,1,12.75,89.72,22.68,20.64,216.58,244.41,526.19,677.54,44.13,65.22,5.52,91.25,5782.12,109.32,65490.95337186657,1076.034006166759,51142.068903281084,2410.7925773672546,48054.637399403546,2459.3152148036957,28,True,True,True,True
2002,18148.08,3,80.19,8,21.53,2,7.19,64.99,34.24,11.45,57.22,188.03,513.76,406.75,50.71,17.74,21.59,41.19,3311.0,95.83,15292.07732725817,202.67019027858544,19500.493409800816,366.31415100449675,16604.609768721148,356.20810020447584,8,True,True,True,True
2003,9325.25,12,79.55,8,74.9,1,6.98,49.67,14.37,18.93,80.08,341.25,348.31,129.7,38.49,70.04,20.59,131.47,8365.06,93.09,143422.4021952606,1821.326101493266,24855.537338381546,313.30693958913247,19139.108133737434,344.4889465716676,6,True,True,True,True
2004,14457.01,7,104.59,3,53.76,2,5.11,97.12,11.85,13.59,225.62,357.66,402.25,306.29,67.01,45.48,10.13,101.72,4649.31,63.83,49087.54939582586,446.38980692279546,23273.081246094138,578.0876488332307,20284.15281930313,565.8356625543686,11,True,True,True,True
2005,15608.54,8,94.08,4,68.53,1,16.43,87.9,6.11,11.45,165.48,495.67,552.39,242.55,71.79,21.63,15.89,109.79,2892.62,142.46,39360.965975165884,677.714141577543,19845.794414090535,212.98547149377126,17588.430246615913,169.17401782609087,6,True,True,True,True
2006,17898.85,8,46.6,5,34.57,2,24.16,33.47,35.82,22.22,61.85,639.44,247.64,688.58,50.41,21.19,16.36,115.16,4130.99,106.3,25597.421025358104,461.5363221264473,21214.021535071763,418.1962133774939,17819.02582822948,406.8570330418402,9,True,True,True,True
2007,16234.1,2,38.48,4,53.6,1,16.78,114.51,27.21,8.71,95.92,701.0,379.99,599.45,36.49,23.38,20.8,99.59,3272.78,31.29,31006.635827328777,430.2060977003973,20706.00444337927,286.203084057712,18101.036780711653,300.19413932952614,6,True,True,True,True
2008,18243.09,10,98.03,6,12.91,1,20.16,101.81,7.96,16.38,58.87,311.8,478.3,459.57,37.82,64.12,5.03,121.53,7671.65,67.91,21383.04078250057,54.16246509306799,23762.53993449798,188.03560420438652,17903.003209567916,211.39397483214697,5,True,True,True,True
2009,8097.57,6,111.16,5,38.93,1,7.84,109.47,28.79,6.25,109.48,500.13,530.39,165.94,28.2,39.27,14.9,106.84,6437.7,85.02,81939.58091091919,1098.1008913250764,28865.844455817285,540.4420422540846,25103.324143131787,510.8921312508554,7,True,True,True,True
2010,8565.84,10,48.35,5,27.17,1,14.46,118.68,12.22,9.71,96.46,270.5,145.76,644.24,35.77,25.17,18.95,115.86,5377.44,109.4,56537.13285532615,489.9345948734359,25946.77384798393,471.2922472800213,22542.026000883165,529.6735647733902,9,True,True,True,True
2011,16050.38,8,82.52,3,26.94,1,12.1,111.47,6.99,13.75,140.7,709.37,386.69,693.43,66.79,25.62,6.34,30.81,3025.5,39.73,23502.158784787774,489.299172708596,21177.81476026298,248.6015293574556,18973.553447637794,297.79778729000486,8,True,True,True,True
1995,13280.38,3,61.85,2,62.96,1,19.68,90.89,37.41,21.19,93.99,314.2,353.45,618.4,16.03,47.61,4.75,115.1,6917.63,122.86,78907.0107894121,1003.1058376313048,80973.34064951335,14522.9927204825,77221.11425235626,14553.39584509401,75,False,False,True,False
2013,8976.35,8,36.57,3,71.23,1,15.58,93.01,34.71,12.86,165.71,369.74,426.44,484.93,68.14,63.63,11.58,62.39,3539.73,130.73,79729.1261879568,1559.5440900160218,27674.8940122941,1057.344271041392,25943.25524562846,1093.7144198480935,20,True,True,True,True
2014,18590.97,10,43.1,6,45.19,2,24.82,107.65,27.1,22.98,257.47,187.65,120.4,331.91,61.42,42.35,15.23,64.07,6372.02,83.57,39764.62789113441,740.2579610541515,22564.363202248973,222.25101791440846,17541.863686081666,215.03172006236528,7,True,True,True,True
1936,9920.52,4,68.21,1,65.74,2,20.55,120.73,34.67,20.39,229.99,393.91,292.95,657.02,42.42,35.28,7.18,143.87,3662.9,80.99,52540.06186952171,268.0574480828942,691803.8107043809,40538.565255725734,691397.5929660437,40486.28331483845,36,True,True,True,True
2016,19312.75,9,42.16,3,37.42,2,23.91,139.36,17.22,10.32,60.62,524.32,556.16,140.29,33.64,14.11,7.26,46.8,6754.03,42.53,32311.66683576108,448.24598731982445,24711.13403978882,386.2749070258056,20295.267702177396,419.4769711171758,7,True,True,True,True
2017,18937.62,2,95.04,5,40.6,2,19.89,82.28,12.92,16.12,284.55,566.68,399.27,413.76,35.59,62.18,15.37,50.26,7513.29,122.15,42604.1118481695,418.36537763068765,24027.3317943203,262.7453418641112,18225.304574196583,253.96852752163682,5,True,True,True,True
2018,12187.94,3,104.05,2,74.49,1,7.84,144.33,14.02,20.53,282.83,331.01,152.87,210.26,64.0,21.77,23.91,71.86,3383.84,118.15,60463.0771842561,938.127890714481,26692.561269690876,1082.8823056066105,25185.937668794588,1103.2264897020934,21,True,True,True,True
1906,6174.86,7,31.56,3,53.03,1,5.28,106.23,30.85,17.56,259.96,633.77,379.29,501.55,17.94,21.27,9.66,97.74,6372.51,97.23,105252.96908957012,475.35125536320317,455137.9214601269,24320.49298506968,452532.0793606411,24265.34236804143,31,True,True,True,True
2020,11904.37,9,99.65,5,57.32,1,22.51,89.35,28.76,13.38,220.35,539.52,475.83,640.44,46.98,73.93,12.96,87.99,2478.39,136.11,45491.210125836835,776.1271580421125,20252.11186894598,211.28832093388786,18019.03985221572,163.1615600001967,6,True,True,True,True
2021,16190.68,7,73.99,8,32.09,2,4.75,55.77,15.49,19.16,276.88,173.52,585.73,624.33,62.29,54.09,4.46,39.5,5048.73,124.89,31606.39442032005,358.7113764354406,21743.09619178845,388.5706380900514,17410.954724358486,401.4061374948341,8,True,True,True,True
1962,7114.25,5,61.94,2,26.85,2,18.32,143.79,8.73,8.95,227.64,166.41,383.82,672.32,55.48,72.37,18.72,128.71,8151.35,35.37,46194.62287187542,333.6703488959726,840462.6100910202,24748.655233264122,836507.1029088552,24711.52011594942,11,True,True,True,True
2019,7098.79,6,50.16,4,73.03,2,13.05,81.52,27.63,15.11,240.89,363.41,374.63,655.23,72.84,46.1,17.09,127.21,7168.48,61.86,174211.9733914075,2450.7201505030744,63564.60956010501,4038.837492258591,59345.802527265005,4079.655925728763,48,True,True,True,True
2024,14986.1,3,47.24,2,62.37,2,6.99,33.92,17.33,7.56,203.44,186.39,98.33,734.64,62.36,32.5,13.3,134.24,3513.29,57.81,41039.514482018065,722.3705425123733,26461.12212806582,1242.3581489753162,24620.904368138097,1326.346211529032,31,True,True,True,True
2025,19717.7,12,96.17,4,64.75,2,5.62,64.0,27.29,10.0,106.02,225.19,586.94,159.78,42.97,25.33,16.16,135.9,5192.04,85.22,42789.19219697693,691.8225006968776,21543.99046092686,430.5672752388968,17864.14098248192,411.01498592092696,8,True,True,True,True
1886,7128.63,8,61.13,1,46.29,2,23.16,84.56,35.93,5.99,284.49,463.3,434.75,140.8,59.28,61.49,16.81,27.16,7119.1,87.14,39056.910977280044,347.71142591766204,876610.4620202858,39043.93192494638,874374.2626931568,39063.274726017866,23,True,True,True,True
2026,7607.18,2,62.16,6,35.34,2,20.6,138.05,26.56,10.26,279.8,520.6,355.64,402.48,33.35,26.26,13.05,25.62,4200.77,98.95,60391.2776037273,636.4803080316434,22622.55024277756,79.77082391557433,19619.867061248966,141.1967180020552,5,True,True,True,True
2028,10693.27,5,87.68,5,74.05,2,12.39,128.49,18.3,5.54,116.46,685.73,419.19,309.15,23.03,71.91,8.99,48.22,1975.97,66.42,45538.23912195248,610.969515971867,19073.566330997703,145.22595809654104,17387.87229915223,117.57125784487872,5,True,True,True,True
1768,5978.67,10,77.37,3,31.71,1,24.94,50.64,30.67,18.42,218.66,713.72,126.4,275.79,45.64,16.5,12.93,126.36,6102.8,80.38,78270.97340774431,522.2731810293764,389863.5462037744,32809.28106006529,387707.4841333806,32817.580241117685,72,True,True,True,True
2030,10835.17,2,97.06,7,35.53,1,12.48,54.41,28.11,10.76,236.34,295.63,397.66,293.32,27.6,65.6,20.74,71.54,2350.5,126.13,29694.287916930643,418.64162098259163,19137.659092363756,338.1694498886045,17076.106755190776,333.5582517847418,7,True,True,True,True
2031,10676.29,5,105.7,5,52.85,2,20.22,133.26,16.97,9.24,222.71,232.48,119.75,743.43,57.07,73.57,6.47,149.2,8058.54,141.4,100727.08328087995,1370.900768881241,30983.75267013919,831.1456441187627,25409.829745753766,851.9871421137949,15,True,True,True,True
2032,12623.51,12,57.22,5,74.5,1,9.07,40.55,8.92,20.47,202.77,173.76,330.12,180.77,74.54,28.86,17.26,78.21,2881.25,85.55,47969.144853098784,659.9087407406295,19579.566741883005,310.75332066497356,17367.12409863189,304.0821743250354,6,True,True,True,True
2033,6225.26,3,77.81,6,50.46,1,5.72,144.2,13.42,7.76,140.19,123.41,378.96,612.71,74.56,39.94,7.67,107.15,1590.28,123.38,59253.17675760492,657.2759582244338,19742.00860955676,260.3141555474336,18361.111743494053,265.91714015086495,5,True,True,True,True
2027,5068.88,3,25.8,4,43.37,2,18.81,61.52,23.67,5.89,144.33,685.08,580.6,575.84,23.57,57.13,4.86,146.2,4152.94,105.51,101886.79876857271,1646.3410085502103,46480.442145253575,2183.187755428965,44708.84400354555,2217.769369799793,27,True,True,True,True
2035,7475.98,5,83.64,7,15.37,2,14.09,92.1,11.63,22.15,249.48,626.05,418.26,417.04,73.39,50.43,20.42,26.85,6537.17,84.79,51350.26739015255,556.3838976488603,25980.469865988798,269.90795980717894,21528.707076987106,263.28494054589055,5,True,True,True,True
