scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time
7411,2196.02,7,49.28,4,43.09,3,19.3,75.87,27.57,8.63,250.24,168.9,595.74,432.96,19.38,44.86,7.73,55.46,7174.24,128.17,620.5168669510903,53.69252617115867,10902.709758743069,2685.667898027403,15.49,1.9253492402599837
7412,1331.97,12,77.82,14,71.33,7,21.02,33.37,19.62,12.86,152.78,601.11,124.37,265.59,52.62,35.31,12.37,58.6,5632.6,122.44,785.7048597535857,115.77363315934386,9843.351550532849,2301.939360621551,25.78,2.5088932728486983
7413,1273.35,12,81.07,9,37.47,9,11.17,140.15,22.73,15.25,257.86,666.04,526.89,245.1,51.67,46.64,13.63,90.22,4373.92,104.9,1092.1282071205237,112.80136642559273,8164.571545307033,1978.5621777813778,25.76,2.1561282171728307
7414,1197.23,12,102.29,15,14.4,8,22.01,58.98,32.91,15.55,283.98,521.38,269.44,504.5,48.22,20.51,24.51,61.23,8559.12,105.17,1025.6306394547692,132.37741261707285,12164.219771636726,1925.4007855317957,28.01,2.280771622043556
7415,960.91,15,63.77,2,25.99,3,7.74,148.17,22.11,20.05,198.5,711.98,404.08,324.88,37.01,37.69,13.69,79.22,8595.51,125.39,604.1315266368734,82.03334791733523,14609.643718465366,3753.1668147384535,14.72,3.035413871902376
7416,1802.97,12,79.44,13,31.84,7,16.15,132.29,35.74,6.65,234.61,613.55,314.56,671.57,13.8,14.33,6.86,51.63,3769.53,60.42,811.4943170493774,107.88628567256762,8924.179845405777,2499.1010970158777,18.75,1.7602513594611562
7417,1184.54,6,70.61,2,24.25,7,10.65,42.23,36.86,5.86,259.54,658.69,305.79,627.62,63.43,18.98,23.58,44.42,5831.78,80.93,816.2385417321523,73.70298022139315,10713.858850479019,3369.8480909233076,13.43,2.261915698310312
7418,2191.23,7,24.11,14,69.72,13,22.7,44.51,6.63,18.67,148.6,425.06,536.37,399.17,18.91,25.44,7.89,131.8,1533.01,100.77,715.8709003020294,59.654128621444755,7320.889660056585,2966.1036279088617,16.26,1.7787749728508113
7419,539.41,7,64.34,7,46.76,14,9.39,136.8,16.63,8.16,202.54,458.92,347.19,527.83,37.53,64.2,14.08,100.15,4902.83,59.92,717.0206725436,48.489925186725365,7336.718076879465,999.3098498573062,44.04,2.905654536043176
7420,2173.41,10,74.77,4,56.83,5,20.82,83.14,16.52,24.29,244.04,233.99,195.16,618.63,18.64,15.66,9.18,144.67,3014.3,126.09,691.390257749262,80.16171619720774,8517.493169636044,2765.3342297778995,15.76,1.551278391026139
7421,670.64,10,64.07,5,65.93,3,15.81,128.3,16.36,23.99,261.72,161.09,567.17,400.46,19.38,55.57,17.92,57.99,3580.36,51.94,743.0132652653213,70.62626903661922,6915.121575690224,1398.7110932545959,41.43,2.6140838439947447
7422,1059.57,9,96.41,9,73.53,13,18.63,121.46,19.8,10.54,144.66,703.63,501.85,535.64,25.29,28.15,16.66,36.82,6360.35,74.79,839.8703167162848,135.90736061923425,9653.091345054585,1755.356304548684,30.0,2.570225788926064
7423,532.83,13,43.4,13,41.28,3,12.96,70.5,25.78,14.38,130.32,572.34,529.33,194.98,66.3,59.93,9.23,114.05,6060.48,70.53,1264.1613133548447,82.42088919411562,8726.151222389455,1430.1676774688283,58.61,4.16065020171248
7424,2269.68,10,81.78,13,20.06,4,15.32,94.25,13.32,13.58,87.58,727.53,125.08,347.31,59.39,34.16,6.46,149.96,3537.32,51.68,715.5355128787405,63.40748049055628,8163.612315083362,2712.4480354028487,15.22,1.6179548132682129
7425,1500.28,12,21.19,14,23.72,4,16.17,27.82,33.47,4.76,65.42,502.06,248.04,365.26,49.52,49.83,9.99,111.74,6401.72,34.82,616.4189263300701,48.859934513784864,10463.332366383336,2420.778342016815,23.08,2.464618314129681
7426,2423.78,12,85.02,9,51.19,3,10.02,106.08,28.07,18.12,57.55,482.54,513.76,354.57,55.26,36.08,17.76,131.07,8746.69,146.33,538.6406488690162,82.85461338274119,12488.633160046309,2593.732065825374,14.42,1.6154556538936529
7427,1934.59,13,50.21,3,69.93,9,24.5,130.49,7.16,12.9,48.81,362.92,141.99,249.88,59.94,15.24,7.04,39.92,8200.74,34.69,655.2047613847803,56.74589219477088,13456.77674115025,2976.041058487906,15.21,2.194092159422754
7428,804.92,3,94.69,2,55.79,13,14.11,37.78,15.06,13.87,161.46,340.39,175.06,295.75,23.83,63.33,16.32,86.0,1522.52,52.62,937.1681693602255,59.19842862737185,4665.939657442562,1544.4603385420207,34.17,2.4165046967665815
7429,1263.72,9,71.2,12,52.82,8,5.91,48.42,17.47,5.67,287.71,726.53,464.32,166.17,63.94,13.47,17.53,62.93,7267.55,80.8,1184.145042517694,97.91600394983017,10664.235362341855,1991.3015554935882,26.38,2.1262191986735703
7430,659.57,8,31.2,4,52.14,10,21.1,106.07,15.65,21.25,94.54,170.07,306.42,357.95,13.3,39.13,23.9,47.42,1597.94,64.04,1082.3075602362303,56.24889141572298,5045.399789715793,1388.4129235479868,46.35,3.0096645673697275
7431,2233.07,8,50.16,4,68.25,15,21.76,29.51,26.74,18.25,156.43,403.46,454.32,181.91,40.66,51.58,14.3,73.64,8170.08,43.75,533.0449182147756,50.83675344897946,11177.375674802524,2437.315673772643,15.51,1.8284784202536637
7432,1211.13,7,34.61,9,64.78,12,24.2,56.79,23.03,15.19,64.59,249.41,562.79,671.79,20.22,67.15,15.34,56.41,4357.92,74.46,954.639521968911,81.33419273325553,9287.218022058187,2370.4105104121736,28.01,2.9932415454645405
7433,1014.76,5,66.41,15,31.52,4,19.82,108.27,7.36,21.1,236.22,671.42,261.46,732.72,55.52,65.64,10.2,61.92,7347.82,43.96,577.6939343259045,55.64800476297875,9365.100505536979,1758.9078018949176,29.17,2.127525237538591
7434,2017.64,1,40.05,11,33.06,12,15.92,26.23,32.39,11.53,166.12,545.99,319.84,310.9,55.2,69.81,16.18,53.57,2149.57,68.83,207.45166791227632,24.775863930176524,4014.2569851830426,1992.3667793989543,14.59,1.110964636810022
7435,1620.82,7,40.97,15,18.0,13,14.63,121.96,12.2,10.56,257.33,357.18,181.82,525.5,41.88,57.64,19.81,44.31,7004.05,64.48,451.7305183093308,47.88394090647816,10172.174854802852,2255.2893514682414,19.81,1.9678989462434961
7436,2078.67,14,85.61,9,30.13,7,13.67,102.01,7.54,10.74,290.12,538.15,521.61,157.06,18.12,66.69,8.68,143.63,4562.56,93.11,959.7809296871673,109.27810241412122,9105.100198565844,2403.6333623356554,16.89,1.7632327977297548
7437,1380.36,12,84.75,3,40.2,13,17.15,31.89,16.64,14.48,209.52,668.57,535.43,588.24,59.51,57.38,6.85,101.16,1678.88,58.01,933.1003012825308,95.83751052982468,7681.304469583765,2371.344224068251,25.01,2.3159307747718527
7438,1166.47,10,76.66,1,43.38,2,6.02,60.24,32.71,16.37,104.03,334.82,343.26,148.02,15.67,35.66,21.04,125.91,7882.61,117.42,719.4590530948506,84.93576570863614,15354.530413790655,3960.9859246334036,12.02,2.814034093394726
7439,2064.45,6,59.97,5,63.9,12,9.64,31.17,30.29,9.81,185.52,451.22,141.2,562.57,50.26,32.83,24.88,141.11,7982.47,125.73,354.43184559527407,57.59889639121405,11655.673752864592,2514.241005538202,16.98,1.9015145478690336
7440,2121.48,11,106.78,13,56.74,3,4.33,149.79,20.38,19.13,52.32,550.79,500.54,334.33,71.2,26.58,22.06,51.57,2330.47,28.21,780.8886913419338,131.65251012005294,7472.251427036998,2891.6118793748847,16.37,1.7789737139000887
7441,1105.28,13,66.62,13,21.81,7,20.66,95.0,33.74,10.56,67.55,508.54,525.33,400.65,52.34,48.08,8.02,62.78,3932.77,47.48,958.2137863037906,91.26945456009237,8780.0138390127,1788.9495781282528,30.75,2.520121048880411
7442,2159.11,12,104.94,2,32.4,5,18.53,71.9,6.03,23.31,172.15,728.87,458.43,693.39,61.3,63.09,15.57,37.02,1686.27,79.2,358.983357494267,83.78103904057627,7894.065789432539,2472.8697515254225,15.97,1.4386792484073647
7443,1015.77,5,57.12,15,60.1,3,9.42,39.93,31.8,14.31,96.92,748.56,148.86,664.25,33.29,21.4,7.55,111.65,7886.53,85.51,1077.1530633528687,107.23605840220999,10539.832766648824,1899.9832700618383,30.9,2.544552509724937
7444,875.04,8,84.74,14,60.44,6,4.15,57.96,30.96,6.73,227.66,489.69,518.19,364.95,33.03,55.61,8.86,141.8,3847.06,113.01,1169.8093704055177,120.27788863479451,7133.159691472912,1627.9229498729082,35.67,2.510804933510649
7445,1162.37,5,38.77,12,39.19,5,7.38,137.11,12.42,6.92,176.06,458.36,124.08,353.27,49.15,70.34,19.84,130.35,3094.94,106.72,718.9641122100559,50.28548323991157,5678.921363272805,1911.6527478633986,26.19,1.998459002291111
7446,2391.88,13,65.39,12,58.3,4,13.2,40.07,11.29,8.22,117.55,268.24,330.58,328.97,50.92,65.38,21.92,102.66,8758.35,73.9,553.1960769275859,71.88156412680237,11978.495953778964,2648.3720004919114,14.72,1.6882242179583284
7447,704.22,12,68.64,10,45.79,15,21.13,97.34,13.29,16.05,150.65,537.34,452.69,507.63,29.29,27.32,14.89,69.1,5338.82,28.31,1067.0072694838032,106.2515995478982,8914.585200321459,1429.5135610259808,45.23,3.1618144643654706
7448,2132.78,4,70.05,14,46.43,9,11.04,28.66,14.06,24.44,295.47,461.38,356.8,742.53,18.82,40.7,14.48,132.52,8752.64,141.13,686.8393653735405,71.57926666902819,11622.498573243569,2098.066762691527,15.25,1.6166744767071581
7449,2219.86,7,111.49,2,34.15,14,20.06,37.72,11.95,11.91,171.9,502.6,126.4,269.6,18.92,26.46,18.73,98.99,8148.27,40.88,617.1559261311164,70.59601892471771,14069.429666202226,3557.467237401912,11.56,1.9349000966040555
7450,534.05,13,99.49,11,62.16,2,9.77,118.6,7.05,22.41,213.11,689.4,580.87,282.28,13.4,26.15,9.86,89.21,6450.57,25.47,1505.2242953519474,124.04859183578554,8988.797952040904,1177.6272733885721,54.0,3.3904202534419676
7451,2135.91,2,79.88,15,53.83,9,24.21,110.64,7.04,22.38,223.95,566.74,562.45,214.02,60.41,20.01,7.58,96.76,6902.71,56.48,367.0142251785239,40.49254794781734,8332.398529946273,1947.5740495072441,14.08,1.079468630971982
7452,2412.19,15,55.92,13,66.15,15,6.19,120.96,10.15,4.44,121.52,481.48,406.81,484.9,52.15,34.72,4.6,35.24,8039.88,144.05,620.9388260280496,89.98750316144954,11684.132023792556,2318.124670406368,14.43,1.5456357588351464
7453,1425.5,3,50.51,1,48.03,8,15.73,111.57,21.79,20.73,164.45,672.73,435.93,621.72,15.99,57.47,6.03,77.3,4337.69,142.27,231.4602948202334,30.371939629116742,8569.530203065471,3848.3946108019863,8.8,1.9796949055831607
7454,1882.43,6,56.8,11,14.66,10,17.82,83.32,28.18,4.85,87.33,697.15,144.5,674.92,21.66,35.32,18.7,25.64,1904.51,57.82,815.8261281624775,47.499861382607996,7467.69368975333,2729.1197899675926,18.26,1.962373331175567
7455,1711.21,8,73.56,11,71.15,15,19.45,87.96,15.84,20.27,242.25,123.64,502.35,743.74,54.98,69.45,7.9,106.02,6769.82,77.25,598.7844582150931,98.93278681609476,10818.76503818933,2242.605707509599,19.36,1.8007854627434894
7456,668.03,12,63.78,5,29.98,15,17.82,90.95,16.83,11.41,96.49,496.28,435.9,370.21,45.46,70.64,7.42,64.84,7299.37,108.77,1641.1520614929336,98.00469595825265,12398.79355700585,2315.1096295719285,31.07,2.9618960621244432
7457,856.45,3,92.22,13,42.83,9,24.94,73.59,30.14,21.36,116.9,449.93,575.97,246.28,26.58,17.55,23.52,140.01,3542.12,112.01,720.8904175738212,61.534236500706555,4854.498216779899,940.1504069176411,33.82,1.8607047649270485
7458,890.41,5,61.7,4,47.7,6,5.42,36.74,21.6,14.92,50.55,699.15,225.63,725.46,70.92,44.56,8.95,68.09,3640.18,111.91,1381.0182991727897,109.54266826590607,8831.580261147843,2172.18304361783,32.78,2.928715373226585
7459,1236.04,12,32.2,2,72.11,13,11.1,100.26,15.09,5.3,242.26,665.01,137.51,163.52,38.95,61.83,15.76,93.28,7418.31,33.38,505.44038737182746,51.38928484135574,13908.778342665737,3048.7711437884736,15.66,2.590659211767374
7460,1793.69,4,24.52,11,18.94,2,14.06,109.95,8.81,4.74,224.58,228.7,399.76,181.79,19.64,43.14,7.38,78.45,8795.32,108.82,626.0685977039025,49.90169001072288,10540.323574498978,2066.933754432745,17.67,1.6271372890987894
7461,2108.86,2,110.29,2,57.32,9,7.25,104.26,27.93,17.22,202.23,545.7,97.35,239.16,72.7,67.66,15.22,144.9,8435.97,25.26,393.3551878107453,39.68329676710012,10749.415930992896,2657.9169893543703,9.2,1.657550828021496
7462,2218.19,4,20.1,4,54.76,13,13.06,134.81,28.34,19.22,109.24,549.05,393.51,545.79,47.62,36.62,8.21,111.23,4282.52,44.83,311.28396799336997,28.254835067131726,7476.420396140566,2448.309419438844,14.38,1.6378108078847944
7463,492.4,14,90.66,11,51.32,5,4.42,119.29,35.7,14.43,206.95,132.17,171.58,132.61,49.52,24.76,11.1,64.58,3762.8,104.16,1455.9073651813294,105.00031693980067,6349.742660034327,1153.6993338926222,61.39,3.6979246158685366
7464,1192.09,4,97.87,1,25.59,3,15.25,143.25,10.18,12.69,62.58,428.4,186.72,550.12,24.08,13.88,12.14,81.16,6761.99,57.35,578.5697316418917,52.79809983190576,10880.964838651442,4204.013919445146,9.09,2.146620552864385
7465,1070.96,4,105.77,8,33.63,15,24.01,55.61,9.97,11.67,275.87,731.6,326.25,207.1,28.13,26.46,14.2,139.72,5451.25,105.86,729.4960437473914,61.27918352988655,6887.846514915856,1365.7975861883608,27.74,1.9726411562453852
7466,607.54,8,105.52,5,65.08,5,8.44,66.32,13.57,23.84,215.17,673.5,524.84,362.88,60.5,51.39,6.81,66.1,1601.35,93.0,591.5312266275401,71.06561735098839,4708.17086091473,1438.7632671577226,49.02,3.4465031319271766
7467,2056.59,1,95.48,1,37.32,11,21.46,137.89,37.02,23.66,266.49,730.17,360.17,227.78,72.56,14.4,16.21,82.39,6284.75,93.55,169.9841372884239,25.111329507624045,7380.323244131569,2377.12546825677,6.19,1.3610379283562388
7468,1510.6,1,94.09,5,44.66,13,5.75,62.77,15.7,8.51,104.78,590.83,380.95,429.44,19.07,37.59,14.79,67.4,8126.36,92.75,240.0244855198629,31.087193571297203,9222.788340340318,1546.2551333764386,18.09,1.3264595544135334
7469,2273.44,1,60.92,9,63.08,9,8.14,135.88,20.6,17.19,206.87,470.22,514.76,647.07,17.84,59.04,21.54,26.1,1683.18,121.77,233.43412376927708,23.753859071040406,3640.05899319832,1887.7624095234191,12.7,0.8468599159080074
7470,2154.47,5,86.74,11,28.37,2,13.96,51.1,10.29,22.9,117.26,230.9,247.84,220.93,56.05,41.52,24.39,92.66,6905.72,109.53,815.0039581130872,58.01783999499601,11015.84192838219,2765.0919617367617,16.29,1.6036259419254109
7471,411.3,13,30.8,3,71.93,7,23.8,53.58,23.98,24.71,195.81,609.93,517.99,444.64,47.38,26.31,4.92,79.63,6723.58,139.7,1660.7683915811676,105.26656024307613,11356.896862654217,2526.192499835182,26.87,4.019284322444292
7472,2195.05,11,91.73,6,12.68,2,9.86,134.52,33.82,5.23,68.9,193.82,433.19,617.55,20.13,24.54,18.75,68.19,4607.96,146.78,524.4433496176291,86.53988801300828,9288.651763512176,2419.311867588711,15.72,1.7642922866484658
7473,1230.34,10,43.78,5,44.12,3,7.5,115.5,15.33,17.21,141.91,260.2,233.27,160.49,43.94,20.32,19.0,126.55,4521.85,97.19,877.3192315582141,62.11701370373889,8742.902984427503,2091.4688851479846,27.59,2.287846678482285
7474,948.85,1,111.0,13,65.56,8,14.06,32.01,21.08,9.29,61.78,487.7,111.5,148.42,35.38,41.46,9.15,131.22,4051.85,73.1,355.6309616127733,35.96443493033355,4714.110031937074,941.7270982142205,30.59,1.8317899839923095
7475,541.61,7,64.93,14,25.34,12,13.62,68.68,14.83,14.67,166.05,346.03,458.44,537.97,69.66,20.9,22.91,82.37,5779.46,94.91,1449.4034773132942,90.59596507963515,7634.336573026995,1107.0314827760965,54.07,3.9112761099263764
7476,1404.06,13,38.31,3,36.29,4,18.14,144.61,36.55,14.05,173.01,181.22,138.3,552.84,32.3,30.16,24.54,29.64,5239.83,34.12,712.2826558220273,62.544410168990495,11603.426324353968,2552.15863697462,21.33,2.6133109151790457
7477,1668.94,13,95.7,7,49.34,12,16.12,32.61,30.65,16.26,148.03,358.85,267.28,168.44,32.04,54.98,7.78,128.82,7193.52,73.17,708.1767423512407,100.19555706646051,10638.079736924605,2315.803506474182,20.85,2.3241159935586584
7478,1955.87,13,94.4,10,34.37,8,20.39,119.23,31.82,9.63,241.62,163.63,386.53,557.06,64.63,65.17,6.74,146.89,8055.09,26.79,750.4516895918902,122.90240864402575,12420.641036473291,2458.7886635795708,17.71,1.7308548714027372
7479,1374.78,6,27.41,9,48.5,6,24.63,134.77,30.2,15.72,49.23,192.74,570.4,380.41,52.92,36.6,14.55,74.97,4192.68,55.87,845.0930858008114,63.03707932887882,7410.017946181084,1885.9139176390865,23.11,1.9637883405460594
7480,1193.05,5,112.14,13,50.49,13,24.35,140.33,27.59,4.45,285.08,268.99,164.48,410.42,34.35,29.99,20.13,79.32,3791.97,117.33,541.1685024722088,76.22583042152014,5885.33732603564,1625.99389175241,24.59,1.621166807636345
7481,761.64,7,24.42,6,42.2,13,17.43,96.33,14.78,22.11,90.64,587.02,127.65,322.33,28.01,48.57,23.81,128.77,3114.81,79.61,798.2376823013703,51.99036032255109,6227.812826547845,1434.1516792300322,40.62,2.6238224872205906
7482,1678.93,13,102.25,9,31.05,4,4.19,63.42,21.08,4.79,296.79,284.43,361.04,658.64,43.28,69.13,16.29,33.74,7551.8,98.18,710.0543076417177,133.8345362029049,11537.874024663543,2475.679159025936,20.35,1.9662557351884868
7483,1369.35,15,67.42,5,42.08,14,22.67,71.62,16.37,6.43,287.04,189.08,113.35,414.86,42.9,74.86,11.25,139.8,4229.83,67.94,689.6166413358764,102.11744055160995,9105.486989461933,2034.7292193979329,25.04,2.3221376428461844
7484,724.14,13,21.11,11,62.07,10,5.76,148.68,30.37,6.08,223.62,619.8,522.03,310.73,50.96,60.78,21.73,67.97,6163.15,108.67,1169.87214207857,73.1790815142761,9225.77150928219,1427.013330370093,42.45,3.118452737295769
7485,692.36,10,99.67,8,63.3,13,22.53,140.49,12.91,19.19,61.38,280.31,511.09,178.91,20.95,73.77,10.54,76.27,5744.4,71.27,681.8061105759449,86.59784122881922,8793.307336278625,1570.8401327745382,44.39,2.703887960143708
7486,2157.31,9,44.13,8,32.06,8,15.57,63.96,33.57,10.71,248.05,642.01,249.05,613.61,61.32,14.34,15.56,128.27,5703.68,101.79,549.1803949039424,51.33025607101008,10239.546158747205,2324.323055465144,16.13,1.6431984086229547
7487,486.29,12,18.91,15,38.83,2,11.22,113.27,10.37,18.57,286.2,690.02,456.96,281.26,20.66,66.21,4.66,104.39,8757.29,53.98,1166.0993970677541,63.33724056482126,10439.088047084724,1227.7020227459875,55.69,3.430978892621778
7488,2349.29,12,79.41,3,14.8,14,18.87,147.96,23.99,12.52,219.87,675.46,263.62,330.3,38.96,57.01,7.85,120.41,1765.51,125.14,354.6784782241355,82.38926671653513,7271.9947192353775,2965.785286594911,14.91,1.608657134935154
7489,1103.36,15,29.73,10,12.97,6,22.61,110.67,23.92,10.58,172.55,369.32,190.03,516.65,65.47,69.64,15.94,135.6,3614.09,123.92,1328.6768671525,67.60026730272567,8824.02285617043,2007.2949768323826,31.25,2.5241260113576187
7490,1354.66,9,25.26,13,26.69,7,21.18,99.24,22.82,6.51,294.71,327.6,293.46,715.3,25.3,45.43,6.87,97.19,4214.36,52.22,396.24971750075355,44.540359577040036,8642.429825984458,2367.1594356050887,23.93,2.2439818505180797
7491,1487.01,7,24.71,8,45.15,4,12.69,133.59,27.91,11.33,277.9,176.72,147.06,446.86,13.63,36.9,21.89,110.44,3189.6,76.69,394.3931756229114,47.24968890175693,6911.854719247229,2186.323821620885,21.15,1.961111826479968
7492,886.66,10,78.71,13,41.01,1,20.39,101.28,31.95,17.55,193.84,659.16,493.4,610.71,15.87,60.97,6.08,132.87,2365.28,69.83,957.8634885310121,106.00089753114081,6012.100312569985,1563.8525235871527,34.85,2.5951586627504075
7493,1596.5,11,48.02,4,32.83,9,24.21,145.84,8.35,10.16,99.58,492.03,519.16,674.0,28.8,15.6,22.26,137.34,4099.02,55.03,940.0422201011592,63.03788131204413,8899.61543776765,2544.9269277148883,21.33,2.416504696766582
7494,2324.24,8,100.61,3,51.64,14,22.4,110.71,15.97,14.56,181.73,152.34,359.69,647.87,65.37,21.09,14.07,80.65,6589.87,131.48,720.3215396827115,80.11180178863842,11650.259017364133,2751.5428756244196,14.76,1.7872726245157549
7495,1978.48,12,65.93,15,60.87,6,13.84,72.31,6.55,13.1,198.02,593.85,341.68,120.98,50.83,60.49,10.03,72.88,3989.29,149.36,812.6386128770857,90.61488077353438,8676.126793964024,2494.633420141067,17.76,1.8208667044996885
7496,474.37,3,93.89,11,37.03,3,11.1,38.62,22.95,16.11,142.68,571.08,385.74,495.19,47.48,28.05,9.57,52.88,6134.73,148.27,871.8090552574092,64.7115859646676,7571.1902775786375,953.5748295675783,53.3,3.1734377370143996
7497,489.57,15,93.33,3,16.97,13,10.3,38.32,18.56,7.79,260.34,221.32,484.19,707.94,34.99,16.97,20.73,38.31,6254.69,92.57,1949.6385372544405,147.29004346256767,12911.813693844342,2872.5047067910846,27.04,3.868860401730826
7498,1366.44,13,59.29,8,47.96,6,9.05,149.29,6.47,24.41,187.65,370.78,508.51,639.61,59.43,56.9,7.06,120.59,7809.04,87.55,886.1904721917863,97.82024400825631,12278.581895070973,1932.2753192778687,24.91,2.0942200399570186
7499,476.6,15,72.27,8,27.65,15,4.32,35.59,30.51,6.76,133.16,615.86,283.88,418.39,50.43,72.49,10.84,78.96,4486.84,35.96,1115.9321154457657,96.89409045677542,9318.902413480124,1390.3838180925782,60.78,4.5540081136280275
7500,1037.49,12,81.87,7,38.16,6,22.59,30.22,10.21,21.89,143.72,249.95,541.62,708.44,50.2,20.98,7.56,147.3,1825.59,30.54,731.463895252528,102.37682869588964,7816.182076628552,2164.2342531750805,32.75,2.599047999758855
7501,680.94,7,27.69,15,59.07,5,22.87,89.27,13.54,20.24,297.47,542.45,563.9,435.81,40.61,33.0,15.32,143.37,3333.26,105.14,1151.1800454408267,88.04535559549987,5457.174223113785,1237.838686955365,42.98,2.842605150280995
7502,662.14,10,107.67,8,47.33,2,15.75,59.49,13.12,20.98,144.34,539.2,468.07,406.63,29.54,59.6,21.9,134.24,2428.99,129.95,1020.0148714187075,114.9602239531965,6497.730037071804,1634.5729530694189,47.78,3.554993642466861
7503,1420.82,10,55.88,13,38.39,11,18.74,38.67,28.64,19.15,248.76,504.01,439.58,622.37,63.92,73.86,11.49,101.94,6892.4,29.41,1014.1992093900817,88.08074804831058,11161.65500438154,2191.4360000531633,23.99,2.371953122673721
7504,1696.84,9,43.17,13,35.38,1,7.18,91.42,17.89,15.81,222.63,721.36,306.0,181.24,24.84,35.41,24.71,59.05,1597.95,56.7,672.0248896469805,59.23916668608475,7531.971903259479,2355.7604013575256,20.84,2.1729280157465323
7505,673.88,11,85.38,9,25.09,1,6.55,59.44,35.51,20.41,127.23,373.48,410.82,746.88,38.53,62.82,8.96,133.15,8078.52,77.85,852.1117524510115,87.18074844618278,12427.593944358705,1781.8109364955606,39.43,3.35825531904273
7506,2280.33,6,77.37,6,55.85,9,11.02,49.92,15.1,13.79,286.41,497.45,349.61,636.91,62.06,52.88,24.37,103.06,8333.37,125.32,525.369898421715,63.19021503115773,12583.221217353468,2573.402765272215,15.17,1.8205060901415366
7507,696.7,11,27.6,9,68.38,10,16.54,26.82,36.83,14.74,71.28,704.39,538.94,384.54,67.9,30.68,18.09,42.53,7646.41,27.99,898.5969614765258,60.62091977239102,12188.490467396221,1845.721037740537,44.08,3.6836521183864432
7508,2018.53,2,100.7,14,31.43,4,10.04,111.53,21.42,7.55,295.52,696.85,570.0,609.39,52.83,69.46,14.74,96.16,8874.37,52.29,315.4093071803579,31.780601336119133,9992.552103689928,1746.452223991122,14.64,1.1592404340077105
7509,1147.32,14,52.61,7,46.45,7,15.99,42.17,24.77,20.56,88.93,398.55,358.33,595.76,22.21,32.24,21.51,93.17,3800.93,31.81,754.2321178852822,70.45362415224471,8664.658412017583,1945.1054392068847,29.87,2.27260807768244
7510,1962.45,2,18.98,14,49.86,1,7.75,49.99,33.93,4.63,270.89,499.5,164.54,509.92,52.79,28.12,4.14,82.65,7229.44,119.65,255.33591753084386,34.53881121995425,8768.530396708897,2039.786113688855,15.31,1.2528351685660646
7511,1678.43,4,43.02,3,56.11,10,20.59,67.85,36.68,21.36,212.36,616.04,372.07,478.74,37.97,64.91,8.58,130.65,3035.01,40.02,352.241028603252,36.799393794977696,6071.611056170315,2166.4453189140386,18.41,1.6883139638124303
7512,951.4,9,29.08,2,30.66,5,15.9,58.64,28.79,5.07,251.52,137.03,261.2,660.76,34.47,13.71,17.42,105.42,8750.65,86.74,803.0472115934396,44.0182661376679,13574.86317058681,3801.0554664262013,13.85,2.8226178836625615
7513,1221.33,4,84.62,1,49.58,9,23.44,87.82,36.71,16.26,147.5,489.31,436.71,274.05,22.94,26.33,15.21,94.13,5560.71,82.01,527.3950463539618,48.484287194247905,9542.332271416735,4060.423986401559,9.67,2.2520697550960054
7514,1954.23,9,46.64,4,41.86,6,16.71,28.78,26.02,15.75,77.22,612.07,477.07,583.91,45.1,54.19,4.22,56.51,5950.28,140.82,682.2801925487843,47.265332383102745,10390.365615588242,2320.692786879813,17.89,1.9431048776781363
7515,1917.99,1,27.65,5,59.62,4,14.21,77.28,34.24,11.99,210.33,201.48,104.11,560.7,64.74,42.47,11.64,120.84,1749.66,95.24,323.1479125471222,25.283585071907908,3587.159190158166,1742.9037298932387,15.26,1.0695038026292305
7516,1927.77,10,69.46,2,45.69,5,5.13,85.98,11.38,20.88,167.83,317.23,406.78,401.34,17.76,18.6,7.31,97.88,5257.91,108.42,476.89436038355433,66.23110584999345,11716.998165689032,3009.0963729701007,14.89,2.3651296759032867
7517,2074.96,4,42.17,12,12.08,4,20.4,99.65,26.65,15.1,53.7,659.49,218.98,636.18,15.33,39.81,16.72,121.25,7070.64,72.86,556.0740275971045,43.22240310812458,11035.651352108482,2203.769247842831,16.38,1.846536479384301
