scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
19238.0,14375.61,9.0,32.42,5.0,19.13,2.0,18.44,61.75,22.62,18.46,293.27,742.31,177.72,357.56,47.52,39.89,7.49,50.45,6384.27,47.5,29240.895917663664,23270.562089825613,18753.78811957353,5.0,True,True,True,True
19240.0,16566.87,3.0,108.71,2.0,71.27,2.0,17.46,122.78,26.61,18.26,193.82,475.52,535.6,243.76,55.29,59.79,22.59,80.52,7145.52,91.68,70211.04805346989,43911.51842383674,39835.55747061807,23.0,True,True,True,True
19241.0,13557.88,11.0,97.28,4.0,46.88,1.0,4.88,37.48,24.74,13.7,145.64,267.26,112.78,308.72,53.67,70.22,21.95,119.3,5437.55,64.35,47497.48655506087,23130.6031273873,19582.042062448912,5.0,True,True,True,True
19242.0,15095.82,4.0,85.63,1.0,30.61,1.0,20.85,56.02,33.97,22.44,231.97,428.17,456.57,305.25,44.72,22.73,17.23,59.28,3678.99,29.6,26289.30754781944,62778.18580895859,61876.23151547279,75.0,False,False,True,False
19243.0,10510.28,12.0,25.36,4.0,22.61,2.0,17.59,134.18,35.14,24.78,119.64,483.03,463.19,652.81,21.89,58.6,10.15,149.09,3365.18,77.98,31758.965258414253,21954.387410387128,19663.74139912714,5.0,True,True,True,True
19244.0,8277.93,5.0,48.36,6.0,33.2,2.0,8.89,67.25,17.41,13.93,137.24,410.33,295.78,231.41,66.19,26.39,17.74,83.84,7746.58,130.63,79640.1275825761,29148.715821785307,24321.85052132304,5.0,True,True,True,True
19245.0,19181.34,2.0,46.36,4.0,59.36,2.0,13.23,66.24,18.69,9.05,184.11,735.15,143.57,235.84,55.65,71.57,4.35,66.58,2058.91,90.41,21742.72944153056,18666.256139881832,16859.132090016923,5.0,True,True,True,True
19246.0,11561.51,4.0,26.31,2.0,23.93,2.0,12.41,54.03,13.18,10.82,221.07,747.24,205.27,744.66,20.69,37.66,6.81,106.23,2012.73,58.76,23280.15318019047,22707.56809063927,21758.177388151344,5.0,True,True,True,True
19247.0,16495.51,10.0,49.64,4.0,64.85,1.0,19.91,95.92,26.48,18.07,87.57,721.32,125.79,389.07,72.43,50.13,23.61,86.93,7574.26,132.97,69134.21413476371,24646.62386767829,19429.83968747958,5.0,True,True,True,True
19248.0,14704.45,5.0,78.74,4.0,55.74,1.0,21.45,63.58,19.52,14.92,214.16,213.99,597.76,742.0,21.61,71.55,18.8,98.46,7289.43,57.11,71188.74819666517,26473.045619403874,21293.73339917334,5.0,True,True,True,True
19249.0,11321.39,4.0,54.04,6.0,49.22,2.0,20.62,44.88,7.31,18.83,114.06,216.24,578.31,143.6,12.17,24.48,21.43,66.6,3364.38,81.3,36051.03515768495,19790.54752059719,17387.545961513068,5.0,True,True,True,True
19250.0,18345.55,7.0,107.02,5.0,61.95,2.0,18.51,25.64,12.1,14.4,91.52,544.15,521.47,435.34,52.29,36.68,4.63,51.53,3597.22,67.58,35637.413434762115,20207.08983625694,17239.522826773475,5.0,True,True,True,True
19251.0,8972.69,9.0,74.84,8.0,27.59,1.0,24.57,84.39,36.03,6.26,238.1,164.02,412.85,123.36,19.45,34.25,8.42,38.72,3378.21,126.59,38139.79426850907,19909.29762393376,17365.08956482073,5.0,True,True,True,True
19252.0,14218.89,12.0,85.94,4.0,73.56,1.0,6.43,58.67,13.03,17.85,223.63,257.8,264.94,427.03,58.28,68.08,13.24,91.3,3754.15,122.14,56041.799402608514,21304.717687828543,18610.692640853747,5.0,True,True,True,True
19253.0,13861.88,7.0,54.91,4.0,39.18,1.0,21.71,117.53,27.32,12.24,154.51,572.99,488.63,401.98,50.26,49.56,23.81,82.53,2394.76,84.68,27767.35267335343,19802.06232474855,17823.889898871428,5.0,True,True,True,True
19254.0,19165.04,11.0,111.28,6.0,45.43,2.0,20.34,130.42,8.21,11.98,54.04,228.83,220.63,364.17,26.77,50.92,5.34,73.98,7270.88,58.31,44356.00882079521,23050.181295116978,17497.294273217296,5.0,True,True,True,True
19255.0,12489.78,8.0,66.17,8.0,67.66,2.0,18.79,130.35,10.52,15.66,135.07,554.76,208.85,293.53,40.7,30.83,11.43,95.05,2584.33,35.03,46327.94334985552,19098.52458594344,16796.541097420966,5.0,True,True,True,True
19256.0,15644.24,10.0,82.14,6.0,57.74,1.0,18.86,44.09,14.27,5.67,136.03,451.01,173.55,386.94,61.35,15.7,7.89,60.73,2745.76,112.21,31347.530948041483,19544.70689125013,17169.297066855142,5.0,True,True,True,True
19257.0,10927.92,8.0,69.42,4.0,19.57,1.0,9.52,77.25,6.97,17.11,274.51,688.35,433.77,578.34,31.76,67.96,7.01,61.26,8284.53,108.81,46293.35898305723,36014.30727136182,30675.723657705374,5.0,True,True,True,True
19258.0,11081.82,11.0,80.96,4.0,57.92,2.0,18.98,139.81,31.15,20.09,100.76,207.58,578.56,279.2,49.23,13.2,4.91,90.06,2893.01,57.2,47811.72273843402,20252.257682918626,18295.5943377844,5.0,True,True,True,True
19259.0,12367.38,4.0,26.92,7.0,25.21,2.0,15.66,129.52,31.79,18.24,162.82,232.88,574.9,170.55,16.07,26.06,17.56,97.3,5125.34,48.47,31371.67293439216,21638.680118513166,17799.809402610957,5.0,True,True,True,True
19260.0,7801.84,6.0,65.99,7.0,48.57,1.0,13.15,116.73,21.18,21.84,270.74,319.47,134.36,320.11,60.68,34.7,14.1,66.32,2794.02,47.65,54936.62035785623,20106.9117730224,17936.08807539232,5.0,True,True,True,True
19261.0,5501.91,11.0,32.82,7.0,57.85,2.0,8.58,145.94,19.46,14.41,239.92,134.65,389.07,286.96,24.58,40.0,18.33,127.26,5947.44,69.06,149514.18029256602,29662.464993004836,26024.136244734145,5.0,True,True,True,True
19262.0,6916.27,4.0,74.15,4.0,71.27,2.0,11.61,41.28,30.09,22.33,72.72,588.34,566.23,611.42,38.52,23.75,20.78,111.87,2244.45,74.62,77139.26441395286,21393.70352467412,20188.03923932986,5.0,True,True,True,True
19263.0,8999.97,6.0,27.88,6.0,41.08,2.0,9.46,42.86,18.22,19.51,244.9,546.55,227.23,718.92,53.92,62.85,12.18,120.32,7545.29,64.07,85118.24199040102,28467.04131138543,23298.536432977984,9.0,True,True,True,True
19264.0,7079.95,4.0,83.08,6.0,72.63,2.0,9.96,92.41,8.45,20.04,201.16,648.78,226.02,405.69,54.55,47.17,7.24,98.65,6779.36,147.8,157956.28278126376,31581.77322416749,27352.100126163976,5.0,True,True,True,True
19265.0,6701.14,3.0,33.02,7.0,50.33,1.0,19.18,63.02,33.35,7.0,230.87,728.8,307.41,220.37,45.67,42.48,6.69,108.07,5410.22,85.82,104224.43149309908,23951.30077043113,20622.81794454874,5.0,True,True,True,True
19266.0,15763.16,4.0,32.55,4.0,72.06,2.0,15.72,31.44,24.92,15.08,285.75,161.43,473.42,144.46,69.36,61.28,13.74,117.77,7429.18,84.19,76938.19610271932,24679.52536653052,19751.29014532374,5.0,True,True,True,True
19267.0,5324.96,8.0,25.98,8.0,40.57,1.0,18.74,76.06,34.22,24.08,217.53,338.55,138.37,592.49,45.99,54.01,9.99,45.2,7068.65,140.78,127814.93342694256,32893.716008706615,28384.709909073736,6.0,True,True,True,True
19268.0,13374.72,12.0,54.92,6.0,55.66,2.0,7.99,102.24,34.68,23.53,219.54,242.07,220.5,172.52,72.5,15.15,8.4,56.96,2951.75,51.93,37529.08536635408,19149.01543600867,16806.52618218204,5.0,True,True,True,True
19269.0,17019.82,12.0,77.44,2.0,47.83,2.0,21.42,148.74,13.69,22.38,291.42,240.82,542.66,745.27,46.1,28.71,17.25,25.68,4374.0,79.0,39144.08626077784,29238.09784501029,26572.05208273745,9.0,True,True,True,True
19270.0,18667.1,11.0,56.98,5.0,67.8,2.0,16.36,36.7,31.31,22.27,109.62,185.0,591.54,319.56,23.13,21.53,9.63,78.48,8577.99,125.19,70542.3607877878,24616.49481702701,18414.999008982937,5.0,True,True,True,True
19271.0,18912.02,4.0,88.63,2.0,15.37,2.0,12.12,88.09,17.91,10.79,285.57,511.26,136.98,322.35,13.88,65.98,17.12,94.01,3181.14,125.37,16446.969490472267,21036.21438376503,19088.32376181652,5.0,True,True,True,True
19273.0,7581.29,10.0,26.15,7.0,73.76,2.0,7.11,43.05,26.24,6.75,97.07,156.89,196.48,220.8,61.17,38.25,24.6,148.51,6538.85,34.96,140768.75979788252,24511.790766156824,20361.854403059104,8.0,True,True,True,True
19274.0,8496.23,8.0,32.62,6.0,28.98,2.0,11.92,50.23,15.95,5.46,236.27,439.26,465.51,577.54,65.2,28.03,10.8,76.78,3395.41,82.86,37684.35086842133,21346.0589476564,18775.59155357871,5.0,True,True,True,True
19275.0,9679.88,5.0,95.07,3.0,52.76,1.0,6.37,49.57,23.6,10.71,59.15,525.9,445.03,535.06,37.69,29.7,20.63,109.6,8376.12,110.2,104790.76214343777,77267.29434675084,72423.74812900217,75.0,False,False,True,False
19276.0,16168.55,6.0,41.75,2.0,16.51,1.0,22.68,97.04,28.08,8.22,92.54,246.78,186.93,688.63,50.39,39.29,20.72,67.62,5032.98,129.71,19191.739890110617,32789.26174173536,29896.07538762802,6.0,True,True,True,True
19277.0,17322.15,3.0,112.06,5.0,53.33,1.0,14.82,120.21,34.16,15.74,240.74,592.57,467.11,397.2,53.3,55.96,12.87,121.63,8759.35,95.85,66313.04511673053,25275.89703346529,18897.53965733456,5.0,True,True,True,True
19278.0,16152.81,5.0,92.27,4.0,45.26,2.0,5.1,37.02,27.07,22.5,110.44,212.02,359.24,226.27,50.93,69.35,5.2,100.74,4807.73,30.78,38442.47988954926,21315.408899303507,18004.51290397514,5.0,True,True,True,True
19279.0,10241.89,12.0,34.32,4.0,21.3,1.0,13.24,34.62,8.44,8.27,134.86,230.28,412.86,622.01,12.05,38.6,9.13,77.66,2986.76,136.61,25988.39973586138,21272.017498369805,19349.551646834363,5.0,True,True,True,True
19280.0,5900.12,9.0,52.63,3.0,45.22,1.0,19.86,32.32,32.72,24.42,98.44,283.4,489.31,334.95,41.15,37.84,24.24,78.42,3780.59,117.98,79854.41613348495,46490.70027635,45411.05847149912,28.0,True,True,True,True
19281.0,11609.7,10.0,106.27,8.0,26.12,1.0,11.21,126.8,30.32,19.51,278.49,384.41,445.11,650.0,74.85,13.99,10.2,114.61,2571.59,98.29,31672.456699283102,20139.231391989208,17582.956083810896,5.0,True,True,True,True
19282.0,17932.12,9.0,54.94,6.0,37.25,1.0,4.44,124.68,12.29,10.14,288.82,417.25,540.47,257.2,64.93,12.27,6.98,79.27,3586.48,63.66,24257.027041181824,20275.194293872737,17196.30028371131,5.0,True,True,True,True
19283.0,11753.06,9.0,55.99,5.0,22.27,1.0,15.02,27.52,20.54,24.09,291.78,294.83,241.02,208.2,37.81,58.86,24.64,137.81,3608.16,71.06,26370.167207579107,20439.60279475021,17922.01174300677,5.0,True,True,True,True
19284.0,13798.48,3.0,82.4,5.0,69.37,1.0,4.37,41.5,16.99,7.17,261.89,210.75,375.54,726.84,34.45,55.09,21.54,35.57,5960.85,113.02,78349.57436876842,23805.24044528733,19368.924022837047,5.0,True,True,True,True
19285.0,13763.12,3.0,55.48,3.0,53.44,2.0,23.72,50.14,30.41,20.56,128.22,210.66,402.01,346.89,57.46,41.97,20.02,77.78,3479.64,109.66,37109.1312007184,21696.728712562188,19398.328896042327,5.0,True,True,True,True
19286.0,12266.31,9.0,58.95,5.0,71.82,1.0,6.33,82.49,6.37,17.84,270.0,471.01,455.75,556.24,43.64,67.29,18.68,133.4,8888.85,142.44,117113.46501128822,30752.989026344298,24545.330532546704,6.0,True,True,True,True
19287.0,13123.31,2.0,93.08,4.0,17.91,2.0,11.61,140.0,35.13,17.83,169.31,678.13,324.26,372.67,35.36,12.7,11.68,148.32,3806.38,97.21,24006.582566056823,21500.53958671887,18800.834339002336,5.0,True,True,True,True
19288.0,19268.27,11.0,58.22,2.0,57.03,2.0,5.13,96.3,27.26,6.79,228.78,446.4,284.36,269.58,58.77,57.36,19.99,81.81,8861.72,62.5,60678.52188581517,45138.657784072544,39627.49979626396,19.0,True,True,True,True
19289.0,16627.97,3.0,92.2,8.0,67.07,1.0,22.55,47.56,6.87,14.42,182.42,587.47,495.52,479.7,73.85,44.4,22.73,65.54,4797.68,123.14,52527.63077577695,20811.073369308237,16835.448860688382,5.0,True,True,True,True
19292.0,10572.28,12.0,30.62,8.0,45.17,1.0,18.59,141.37,30.34,15.44,292.59,545.24,537.54,306.15,45.6,14.74,24.31,148.34,5013.88,79.88,57711.13474860972,21801.478897619523,17900.83196525652,5.0,True,True,True,True
19293.0,15271.01,9.0,43.6,4.0,28.72,1.0,21.78,147.41,26.49,23.57,151.65,428.47,481.54,614.51,70.26,21.2,20.71,82.12,5875.76,67.97,31870.06871772739,23607.813378241077,19360.633306468782,5.0,True,True,True,True
19294.0,12973.39,12.0,51.48,8.0,24.54,1.0,13.07,56.44,32.51,19.46,211.86,276.45,202.01,209.45,41.29,54.94,22.79,28.44,7795.49,146.59,37421.05343322206,23578.773685047647,17820.070644596104,5.0,True,True,True,True
19295.0,17315.65,2.0,96.56,5.0,61.26,2.0,19.14,28.64,32.27,14.66,195.43,180.34,512.33,606.89,67.07,34.27,10.4,33.66,2996.98,136.38,33388.4612839797,19802.118728306505,17205.435128115172,5.0,True,True,True,True
19296.0,16313.64,10.0,91.66,2.0,47.42,1.0,11.31,149.83,11.31,7.69,55.37,177.44,224.92,206.38,72.79,38.07,14.34,86.79,3162.86,143.1,26553.23018521793,21558.24117407347,19825.48041284037,5.0,True,True,True,True
19297.0,17215.49,10.0,49.6,5.0,57.59,1.0,8.83,119.02,32.14,19.95,185.15,595.64,576.56,177.83,51.87,43.91,9.46,138.24,4063.28,143.8,37912.80818000518,20511.31666737595,17358.292491267355,5.0,True,True,True,True
19298.0,17938.44,11.0,29.81,5.0,56.59,2.0,11.98,123.79,34.12,8.26,178.34,177.58,307.29,417.49,63.08,62.76,24.19,63.3,4299.89,64.57,34244.18159253341,20902.17156324645,17451.130108827834,5.0,True,True,True,True
19299.0,13860.43,8.0,69.92,2.0,59.13,1.0,6.99,60.84,33.21,8.43,238.18,651.04,454.91,210.39,62.13,16.19,21.31,75.72,8630.57,149.99,83701.9252677468,89211.40730599815,84345.17299263709,75.0,False,False,True,False
19300.0,5502.32,8.0,57.5,7.0,40.06,2.0,10.66,75.61,19.95,14.2,120.04,358.09,216.7,718.08,58.69,27.57,16.14,73.05,1636.87,29.92,65904.14475431532,19701.42213381383,18389.539623477205,5.0,True,True,True,True
19301.0,14987.67,11.0,18.94,2.0,37.55,1.0,11.58,69.57,16.81,13.49,220.14,314.51,347.21,426.32,41.34,66.39,6.49,64.58,4909.94,88.59,35233.83739483335,32179.569435489862,29593.3487919391,5.0,True,True,True,True
19302.0,10000.77,4.0,92.99,7.0,39.54,2.0,18.57,41.71,13.35,5.23,140.73,599.2,465.95,503.46,66.64,64.66,20.62,107.65,2873.39,81.26,39373.04424188148,20068.07836524402,17686.818461890303,5.0,True,True,True,True
19303.0,13213.1,6.0,89.18,3.0,72.71,1.0,8.43,41.79,27.84,21.13,177.82,737.37,251.97,193.9,57.32,71.97,12.99,99.31,7437.57,34.89,91880.83832819766,35961.417244332406,31595.89017215125,11.0,True,True,True,True
19304.0,9865.83,11.0,50.02,8.0,47.15,2.0,17.81,127.4,21.95,11.27,291.27,341.87,247.63,689.05,48.15,48.36,19.56,57.15,8460.01,50.84,100067.39373628816,25829.223928637697,19446.801959221957,5.0,True,True,True,True
19305.0,19013.56,2.0,64.9,6.0,74.48,1.0,5.32,128.47,16.52,5.86,101.53,692.89,416.87,476.19,22.91,72.86,9.33,128.77,2952.44,126.04,34568.45616597232,19650.573372926312,16947.216610534746,5.0,True,True,True,True
19306.0,16550.01,4.0,109.66,8.0,28.28,2.0,18.21,84.52,31.65,16.01,256.33,226.94,287.39,560.15,68.6,72.95,5.49,117.96,2559.2,47.69,23763.20251535945,19655.39225000503,17069.833736108325,5.0,True,True,True,True
19307.0,9768.08,3.0,26.69,7.0,24.38,2.0,24.95,143.77,9.97,15.8,292.08,303.37,571.54,162.52,52.08,48.29,9.69,85.09,2827.16,148.34,28865.626847587388,19622.215700363595,17310.20986592432,5.0,True,True,True,True
19308.0,13696.2,7.0,33.84,5.0,72.16,1.0,24.25,127.94,10.65,17.33,63.7,123.52,252.75,604.72,40.24,37.3,20.06,46.64,5688.64,146.89,74046.24515394129,22778.177052995256,18729.73400958245,5.0,True,True,True,True
19309.0,13749.38,3.0,96.11,4.0,15.6,1.0,6.92,62.74,12.39,9.01,170.93,502.54,363.27,125.5,63.72,24.0,17.61,149.79,2752.48,50.32,16434.014708891074,19465.534599553564,17491.4209581112,5.0,True,True,True,True
19310.0,15467.76,10.0,107.08,2.0,19.08,1.0,4.55,48.93,27.44,24.25,180.62,497.87,417.98,605.29,50.24,53.93,23.88,135.72,8150.87,70.94,29377.47701877792,61356.4361885914,56412.5753195556,57.0,True,True,True,True
19311.0,16804.62,7.0,44.77,2.0,44.67,1.0,13.14,129.99,28.05,13.65,62.46,629.94,174.7,132.93,67.45,65.68,12.49,62.29,5079.56,30.91,32298.133033240178,27906.449993126767,25283.650299352503,8.0,True,True,True,True
19312.0,11779.63,5.0,53.3,6.0,29.42,2.0,14.09,107.41,25.37,16.54,70.0,736.3,484.55,744.8,65.71,53.0,10.63,34.7,6237.92,145.41,50558.4036022622,23838.74154970232,19030.19537507461,5.0,True,True,True,True
19313.0,6792.73,12.0,50.8,5.0,20.85,1.0,20.94,49.31,28.23,23.68,105.99,651.82,408.98,549.95,45.24,50.13,22.74,59.88,3855.98,78.88,48936.27167311541,23959.649895597297,21773.56955326659,6.0,True,True,True,True
19314.0,9319.89,6.0,105.14,5.0,13.04,2.0,20.5,135.28,23.75,11.3,283.26,393.26,522.51,559.08,16.48,30.74,5.95,95.87,5901.11,35.25,40154.87078895691,25964.119118489773,22024.60834712049,5.0,True,True,True,True
19315.0,15382.85,7.0,26.29,8.0,18.79,1.0,22.85,144.16,35.54,13.58,117.46,365.38,505.43,743.77,55.96,28.51,22.06,135.47,1920.21,27.14,14802.385318201968,19165.603837557774,16925.081208157128,5.0,True,True,True,True
19317.0,18114.17,11.0,51.73,6.0,12.98,2.0,21.44,115.79,22.33,21.89,169.1,548.28,369.58,542.43,70.37,15.72,10.46,56.11,4701.47,135.78,12946.23175996914,21399.651727925084,17481.0014966259,5.0,True,True,True,True
19319.0,16090.16,7.0,39.86,8.0,68.37,1.0,24.28,103.42,16.5,5.06,53.21,352.3,244.16,414.83,56.73,47.23,14.63,70.05,8597.52,127.04,82804.95175824073,24382.88185442713,17753.212810645888,5.0,True,True,True,True
19320.0,11963.38,12.0,75.28,2.0,19.78,1.0,17.45,146.06,7.55,14.38,228.1,225.49,117.44,569.39,22.87,32.52,12.41,69.36,5005.02,48.17,33253.738907802865,45807.21291575569,43335.3275767013,24.0,True,True,True,True
19321.0,13906.67,4.0,18.44,4.0,63.15,1.0,9.04,120.25,26.43,17.23,125.08,161.22,516.05,708.3,17.02,20.41,17.97,131.23,7481.72,135.22,79431.66388316036,27273.95615667711,22157.26718649305,6.0,True,True,True,True
19322.0,17140.32,2.0,65.22,8.0,23.11,2.0,16.17,49.92,10.21,7.48,199.55,265.19,514.17,275.21,45.79,23.68,5.44,103.1,4005.82,76.99,18472.989880393037,19972.549885546225,16692.806092722596,5.0,True,True,True,True
19323.0,16723.96,9.0,40.87,2.0,31.64,2.0,12.17,79.16,37.11,13.44,155.75,242.58,491.7,158.13,69.77,49.6,15.89,94.55,5937.41,73.19,32982.741973205884,33443.244498922795,30212.042077197577,6.0,True,True,True,True
19324.0,12193.72,2.0,20.67,6.0,55.26,1.0,9.24,73.62,25.23,14.78,146.16,671.39,308.02,712.81,42.93,55.07,11.99,29.2,2125.94,48.96,36639.885113176846,19612.55023002181,17494.93982398913,5.0,True,True,True,True
19325.0,19007.65,4.0,95.57,8.0,69.5,1.0,6.92,134.88,15.54,11.27,115.84,306.74,295.49,738.74,32.19,60.93,18.43,89.96,4907.49,138.09,47926.287524033454,21455.167538513208,17120.120274601773,5.0,True,True,True,True
19326.0,10048.85,5.0,76.25,3.0,34.2,1.0,7.1,146.05,26.45,11.0,292.55,686.27,494.59,167.78,47.06,21.99,24.71,79.43,4830.79,129.85,50113.11974020971,29552.803167608345,26918.67561354072,6.0,True,True,True,True
19327.0,18993.63,8.0,111.57,4.0,71.55,1.0,24.91,31.47,28.36,12.5,135.12,619.43,336.96,246.89,21.83,60.43,13.61,70.84,6543.2,25.12,54238.36388303273,22725.574772506763,18127.151651715656,5.0,True,True,True,True
19328.0,14296.21,11.0,32.42,3.0,51.15,2.0,12.23,143.97,26.48,20.54,260.48,194.2,99.91,558.65,57.32,50.4,14.99,110.13,4380.74,138.39,46215.795185924086,23465.697320642368,20465.069738120103,5.0,True,True,True,True
19329.0,16743.88,11.0,103.77,5.0,56.3,1.0,10.57,94.24,7.78,12.7,277.83,600.88,167.91,374.36,73.77,27.11,16.78,49.0,8559.54,124.32,67573.30634194442,25277.486913155677,18988.4452961573,6.0,True,True,True,True
19331.0,9884.59,9.0,112.39,2.0,34.21,1.0,11.3,55.02,28.81,17.08,75.08,425.35,319.43,164.09,66.3,55.54,15.93,111.18,1628.71,99.5,26380.938274823584,19883.30760612588,19440.19892446591,5.0,True,True,True,True
19332.0,17966.3,9.0,42.91,7.0,64.25,2.0,5.3,133.12,8.05,16.57,72.47,241.49,186.49,433.7,63.8,42.22,11.32,126.34,7034.55,32.11,57711.27197790713,22801.24523791772,17310.678806914315,5.0,True,True,True,True
19334.0,9662.87,8.0,23.0,7.0,70.29,2.0,23.01,29.24,34.65,18.39,187.88,578.05,479.34,208.46,60.96,40.81,4.26,111.99,4672.43,39.36,84919.69288672284,21497.185652342094,18115.542772564982,5.0,True,True,True,True
19335.0,13388.6,12.0,26.83,4.0,40.3,1.0,17.73,101.63,13.62,18.18,55.76,206.08,349.02,504.39,35.11,57.68,15.46,34.91,8967.74,93.0,62479.89508601454,34320.09832041525,28417.6010421959,5.0,True,True,True,True
19336.0,9253.84,12.0,98.3,3.0,61.4,2.0,4.23,67.91,25.5,24.92,195.97,704.4,150.89,457.65,14.4,15.26,5.62,27.54,5118.5,131.13,91087.95429276409,36714.98383590379,34206.81994109763,11.0,True,True,True,True
19337.0,8991.98,12.0,83.59,6.0,13.55,2.0,11.21,33.81,26.89,18.95,106.09,382.79,398.54,508.68,54.74,64.53,22.88,76.38,6521.54,64.58,39083.35351774226,24938.580599135592,20656.41152317807,5.0,True,True,True,True
19339.0,9807.56,11.0,63.29,5.0,31.38,2.0,14.49,45.38,16.87,21.84,108.03,287.93,158.08,729.84,66.53,70.98,4.41,103.61,4141.77,27.01,43005.89926533798,22663.37277721089,19761.597911634988,5.0,True,True,True,True
19340.0,15242.3,10.0,47.39,6.0,23.59,2.0,9.27,112.01,20.22,22.49,128.7,685.19,450.82,537.32,32.15,61.42,12.07,109.75,1903.97,32.57,15521.648347543258,19036.18005129313,17029.312884277326,5.0,True,True,True,True
19341.0,13554.25,8.0,74.82,5.0,68.68,2.0,15.28,122.12,36.54,21.19,136.94,120.9,219.27,642.54,17.58,25.17,6.69,101.55,5261.73,127.97,69712.74321189638,22820.1506662483,18890.61722674739,5.0,True,True,True,True
19342.0,18244.0,7.0,77.62,8.0,19.97,1.0,10.35,147.43,37.06,11.74,289.04,439.64,123.35,453.0,46.23,16.97,23.47,92.71,7635.63,121.53,25388.91375849503,23044.70158748907,16865.549329273294,5.0,True,True,True,True
19343.0,10652.79,7.0,63.1,3.0,40.23,1.0,6.24,124.39,23.86,10.03,125.66,722.86,114.37,695.54,33.16,73.55,14.22,126.1,3448.83,123.35,47876.79028959125,24665.559699856218,22620.96255267708,5.0,True,True,True,True
19344.0,14098.95,5.0,26.32,6.0,50.6,2.0,22.53,71.18,8.68,10.96,187.11,633.85,280.92,561.85,26.77,16.27,22.16,145.44,2186.36,141.33,27190.758651565386,19219.98687048425,17152.3003053806,5.0,True,True,True,True
19345.0,12181.87,3.0,61.08,8.0,21.11,1.0,16.79,90.05,27.54,23.02,110.37,149.97,549.2,264.37,28.02,32.82,9.71,125.76,6047.89,76.41,32304.729255784703,22294.4933773601,17734.999678946922,5.0,True,True,True,True
19346.0,17092.67,7.0,94.82,5.0,51.72,1.0,19.4,91.94,31.92,12.95,262.61,538.54,333.94,192.33,34.79,70.92,5.62,107.27,5027.29,88.13,39100.070130552056,21286.56941384946,17509.551759432805,5.0,True,True,True,True
19347.0,10764.16,7.0,36.51,3.0,24.74,1.0,11.79,129.71,32.15,21.7,283.88,453.65,500.79,259.47,41.09,36.74,4.42,36.07,7816.3,48.33,47030.85496853576,48189.94440706561,43551.11382002471,19.0,True,True,True,True
19348.0,7890.79,2.0,88.37,3.0,52.43,2.0,8.84,129.59,35.35,17.13,153.91,692.58,525.56,551.16,28.42,23.49,22.82,26.66,1492.3,123.44,49336.02229052213,20446.92842611336,19482.50908884399,5.0,True,True,True,True
19349.0,6380.73,9.0,41.79,3.0,19.94,2.0,5.72,29.73,10.94,9.12,219.63,175.1,435.99,732.72,72.01,50.88,7.04,25.21,2307.32,84.55,44152.39782951128,30244.375567743667,29655.32801362869,7.0,True,True,True,True
19350.0,16223.81,6.0,35.83,3.0,47.41,1.0,9.57,110.18,22.09,11.46,263.76,630.67,545.05,565.52,49.89,49.79,10.04,95.08,8526.19,101.31,57535.7351535885,35817.33100872146,30121.95897948282,6.0,True,True,True,True
19351.0,19576.66,8.0,24.63,5.0,58.33,1.0,8.03,76.35,25.9,8.34,240.47,335.95,204.55,495.26,42.44,17.85,19.18,87.2,3603.32,60.07,29798.112639919415,20264.27053643235,17169.903335700732,5.0,True,True,True,True
19352.0,8267.45,4.0,78.66,3.0,34.69,2.0,11.45,30.58,10.77,23.42,264.54,457.86,324.34,444.85,69.49,65.5,14.16,43.01,5940.04,111.39,74690.09194299708,54724.599320681686,51667.93263147136,10.0,True,True,True,True
19355.0,18319.1,5.0,56.9,6.0,60.57,2.0,4.5,104.36,24.65,4.66,279.43,550.73,279.51,348.23,53.12,52.0,23.96,89.58,7814.46,49.41,62043.18452123005,23674.332027335466,17625.165004673247,5.0,True,True,True,True
19356.0,8690.05,7.0,70.07,5.0,55.23,1.0,9.61,92.03,24.24,16.3,108.51,360.92,498.23,518.28,16.0,33.68,24.15,63.19,7691.46,98.97,113422.81594446451,33181.65715627876,28371.835447150403,6.0,True,True,True,True
