scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
18792,9996.73,3,43.7,28,17.99,10,42.62,14,12.89,7,49.13,5,44.26,149.13,4193.56,7302.93,1881.92,542.3,119.73,526.25,3319.0,293.8,789.35,422.74,2043.76,102314.01650404924,31215.521360594157,26725.258244351473,6,True,True,True,True
18793,10484.11,8,39.52,24,9.89,4,47.57,15,12.38,4,24.12,4,37.46,277.68,3967.58,4522.0,1483.57,231.94,175.26,695.33,3161.45,287.67,723.61,838.1,758.14,81364.50843936889,27938.88184892032,23453.123773511823,5,True,True,True,True
18794,12709.34,8,47.24,20,36.18,8,42.78,15,20.95,5,16.63,3,46.5,114.09,4130.26,7508.42,1384.69,110.19,137.92,348.3,3140.64,731.47,354.06,1398.75,870.95,77557.42543056433,26949.51916694647,20768.02045426667,5,True,True,True,True
18795,14098.39,3,16.6,43,37.01,8,48.12,15,15.96,4,37.15,1,14.78,297.17,4076.4,4041.41,948.44,524.05,193.08,725.58,3344.11,571.49,231.04,1337.44,2037.02,57453.46719485024,30493.933522315376,25102.38067746592,6,True,True,True,True
18796,4507.58,7,38.8,32,9.37,6,48.13,7,30.07,2,30.56,2,47.36,217.89,1030.18,1761.68,1955.1,473.78,200.08,456.51,1199.89,761.44,850.44,1462.21,452.88,127328.13075061057,64087.8794370061,61567.45750134691,20,True,True,True,True
18797,13267.32,9,16.32,21,13.72,3,46.65,14,14.26,6,38.51,5,21.95,171.63,4138.12,6874.18,647.54,148.57,69.09,552.61,4546.22,969.33,598.19,1054.85,1797.9,62727.863581193335,33243.04163558676,27771.38377515737,5,True,True,True,True
18798,5301.52,3,16.02,33,31.06,12,15.83,18,38.18,10,22.94,2,21.17,168.88,2586.87,4336.4,1885.21,527.41,284.29,601.3,2631.96,561.16,483.61,2090.13,525.07,111162.4304593201,41107.07147378048,38088.02022618512,8,True,True,True,True
18799,10488.05,3,46.98,90,49.07,10,20.69,16,34.78,4,12.76,3,12.68,73.63,2320.92,7835.95,989.08,275.81,194.53,364.96,2830.71,1262.12,884.39,2019.55,794.26,73320.77324843565,30065.189711143543,25044.091561594814,5,True,True,True,True
18800,10795.94,12,23.92,54,15.75,6,10.72,4,21.45,4,44.79,2,9.98,75.77,3509.98,2862.86,794.38,298.68,141.64,494.76,2967.81,1364.73,962.68,1374.88,2174.56,54215.61592903852,29373.349989969873,25489.698250104604,5,True,True,True,True
18801,10676.35,5,32.37,87,30.19,4,35.27,5,36.84,4,25.96,4,33.74,308.67,3917.82,3283.29,336.98,107.68,266.93,421.72,1844.1,273.98,473.58,1666.2,1035.16,63241.638560562744,28412.135828468752,23856.823683365295,5,True,True,True,True
18802,10295.49,10,20.71,30,14.86,12,37.75,10,9.99,4,33.03,3,36.24,331.18,4409.39,1609.07,856.89,121.3,223.77,303.26,3007.71,433.58,211.79,639.71,1547.21,63762.782043586965,25235.5267529758,19804.99122501755,5,True,True,True,True
18803,10369.0,2,15.13,85,27.96,2,32.71,15,43.72,7,16.37,4,9.2,202.47,1639.5,4570.61,1749.26,302.38,147.41,653.68,1963.93,1494.97,386.67,986.06,2279.39,61744.41410775318,30519.873709330262,28075.941070325807,5,True,True,True,True
18804,7320.69,4,24.88,125,39.48,6,29.12,18,8.48,7,31.8,3,48.91,234.19,3255.17,5133.38,1752.03,138.33,282.4,718.32,1927.64,1155.37,393.06,1583.61,745.38,80048.8664095338,27547.710960209475,23790.5198301662,5,True,True,True,True
18805,13344.51,8,37.16,29,33.5,5,32.82,5,10.4,7,39.91,1,49.68,203.64,1564.95,6411.15,1033.98,593.77,103.63,388.16,2998.07,646.81,889.95,384.44,1696.5,48232.14274876802,26382.58190916035,21456.182548451023,5,True,True,True,True
18806,4081.49,2,47.88,47,21.13,7,29.36,17,46.54,5,29.17,1,24.05,331.72,889.2,6205.8,352.07,357.34,238.88,539.43,1096.36,456.61,269.55,2066.34,1047.55,122834.04618826848,40185.08754008119,38321.1357443828,8,True,True,True,True
18807,11411.12,7,47.6,115,33.02,5,14.03,13,36.89,9,16.26,1,12.09,243.96,2543.71,5582.57,1836.79,225.91,115.97,534.57,3638.44,1385.35,222.55,552.37,2245.51,74400.18402928328,33121.23418016906,27829.25122527975,5,True,True,True,True
18808,5652.12,10,20.87,71,45.85,11,36.18,6,49.77,9,16.24,3,13.52,188.61,4358.23,3882.09,453.53,472.24,94.03,718.84,2902.09,793.67,281.3,2025.21,676.32,141390.87774779915,28563.61306354746,22883.819483466585,5,True,True,True,True
18809,3774.69,3,17.59,61,20.15,7,20.41,16,43.68,3,44.63,5,14.09,67.44,3004.58,4646.29,1672.01,574.68,97.61,648.77,2131.42,970.44,658.02,919.85,1368.95,181312.02258379903,51590.25244652114,52079.24789483223,5,True,True,True,True
18810,10178.08,6,37.11,47,11.33,10,10.85,6,30.22,9,14.65,4,18.67,128.97,1965.84,3823.86,478.59,164.52,284.87,701.75,2730.31,876.79,729.41,819.29,1802.96,47286.54116505122,25685.180214657295,20657.230671062025,5,True,True,True,True
18811,9887.53,9,9.56,89,46.35,12,33.63,7,43.92,3,21.76,3,20.47,95.92,934.89,7930.4,498.92,394.46,161.27,239.45,1260.03,573.38,532.01,993.7,468.57,40003.26507702989,22738.674638292876,18860.782614834658,5,True,True,True,True
18812,7316.97,6,20.19,29,16.35,12,41.63,16,14.37,7,14.56,3,10.04,269.41,2306.15,6637.83,581.91,466.85,165.15,318.74,2405.8,1313.77,538.66,686.69,1318.25,63558.83512879072,26072.154122855776,21743.430686956337,5,True,True,True,True
18813,5332.94,3,8.04,23,17.37,3,31.99,9,17.85,3,26.85,3,23.9,122.65,3377.91,5420.02,1324.21,585.47,161.2,602.69,1701.4,584.79,980.14,457.72,618.75,85532.16494415206,56898.894234024934,57741.74867562845,17,True,True,True,True
18814,5606.12,10,48.85,120,44.86,7,22.07,9,38.77,2,36.46,2,38.23,313.21,1973.0,2457.29,481.13,390.61,166.45,396.22,3142.38,488.01,564.63,766.58,597.4,121719.9414068029,26474.63196280055,23663.873776763812,5,True,True,True,True
18815,9535.71,9,32.65,125,36.41,5,24.43,19,45.13,8,19.53,4,18.48,279.52,2354.61,5145.11,1202.84,114.14,196.54,331.61,2048.26,1157.51,292.59,796.47,958.37,66966.16874111365,24542.77091430516,20354.12044013972,5,True,True,True,True
18816,7743.59,11,45.8,43,21.29,5,43.28,10,12.75,5,9.24,5,35.96,74.34,3320.89,5470.41,587.14,240.94,161.92,717.52,4225.73,1060.55,573.78,718.18,831.74,113178.4131892234,28199.757132747367,24083.298950778066,5,True,True,True,True
18817,9738.04,11,34.76,45,17.58,9,28.47,14,49.7,2,14.23,4,46.48,351.85,3417.98,7506.81,727.87,445.96,266.56,455.5,2525.64,871.12,946.45,1875.93,2180.47,88232.80700005217,37158.10445772659,31247.720930286298,8,True,True,True,True
18818,5834.19,12,42.35,106,21.38,9,11.46,17,42.41,3,14.91,4,17.48,270.74,3845.89,4058.0,1074.03,446.47,184.63,306.83,1444.25,1172.42,351.46,1863.73,2008.99,104411.64348502152,35763.985894764104,30709.45285497657,5,True,True,True,True
18819,6937.47,9,32.08,72,45.16,2,33.07,16,25.3,2,21.12,3,35.78,333.01,2758.13,6181.38,1065.73,505.04,58.51,725.25,2666.79,1007.28,314.25,1046.9,909.19,98522.93414409844,52525.33423074677,50956.868406392416,7,True,True,True,True
18820,4703.89,7,32.67,120,19.6,6,27.67,12,45.2,5,28.15,1,28.69,94.55,3772.86,8511.2,814.79,652.99,74.11,637.51,3638.6,753.15,487.66,1516.73,940.76,186334.36379443,41712.593980819234,39428.6197576835,5,True,True,True,True
18822,4103.89,10,27.97,103,38.82,12,16.36,20,49.27,7,23.51,5,40.94,362.31,4505.93,7090.96,1104.62,552.89,162.93,435.55,3957.59,1530.43,348.54,2078.32,1290.52,240929.94429156656,36263.388805628994,31201.199699668796,5,True,True,True,True
18823,14381.63,3,32.34,113,19.59,9,15.29,10,42.8,9,23.11,3,17.2,331.8,2270.36,8012.4,1783.72,240.29,88.2,730.89,4454.71,1371.43,227.2,649.53,2263.68,59120.91074179239,32624.27423347984,27902.367761672067,5,True,True,True,True
18824,7010.11,9,8.8,98,49.66,9,40.46,17,26.79,10,34.76,5,18.26,304.6,1404.62,6581.67,1578.82,115.51,203.74,523.39,4441.86,404.86,221.37,822.85,975.5,73055.25275360048,26007.208704989294,20694.71369582035,5,True,True,True,True
18825,8767.01,3,11.2,37,38.13,8,8.63,6,10.45,2,39.56,3,36.67,144.63,1809.97,8999.24,789.76,114.29,218.76,628.66,4365.12,657.86,453.73,1562.99,828.94,51520.646610381635,43186.3991133313,39100.31847298895,8,True,True,True,True
18826,3661.41,3,45.06,23,36.21,6,34.35,16,47.36,5,43.68,5,30.57,81.58,4144.69,5254.29,887.88,320.37,197.09,153.55,934.32,1080.2,830.69,1203.6,738.2,235907.95450276657,50706.3339893296,49215.95544835553,6,True,True,True,True
18827,12160.99,9,19.57,45,22.86,10,47.41,11,19.35,9,22.06,3,14.73,139.41,2070.45,8007.2,1875.37,617.16,56.7,202.14,1337.99,1296.01,266.29,815.76,2100.42,45062.71145590527,26076.312141416012,21091.010094876612,5,True,True,True,True
18828,3993.22,11,17.18,68,34.7,7,15.19,13,48.02,2,37.66,4,36.87,319.7,1448.58,6606.72,1405.3,612.41,208.92,604.79,1269.05,1152.22,739.67,537.88,1369.71,158075.44625681275,33150.28302609262,29813.338683634614,6,True,True,True,True
18829,4223.15,11,8.15,118,41.1,9,36.53,14,34.9,6,44.52,1,21.45,319.33,1758.53,6415.65,1779.0,555.42,204.92,671.11,3088.13,1526.06,452.58,532.57,454.41,154287.0592803366,27247.825403341812,22694.526526855345,5,True,True,True,True
18830,10312.1,11,42.81,71,20.37,5,10.56,9,12.4,6,11.62,5,17.05,284.5,3491.23,6754.29,1362.35,308.98,102.46,449.63,3239.0,1374.52,473.73,1230.17,1854.25,55805.339929123584,28765.80850351883,22662.71332204528,5,True,True,True,True
18831,6028.18,9,46.2,84,42.61,11,30.61,20,9.14,9,20.52,1,38.02,366.87,2784.34,2233.93,1098.32,531.92,219.04,636.6,1167.08,1241.59,297.22,1879.42,1195.46,87814.80527001369,31332.579496586284,26369.20491400866,6,True,True,True,True
18832,12642.01,3,16.09,103,12.51,2,10.99,6,20.91,3,27.05,1,42.05,307.46,2146.18,1660.1,1404.93,540.23,136.92,337.1,2005.77,814.21,423.71,389.72,1506.64,28983.254036324674,26320.35242669978,24200.62513577485,5,True,True,True,True
18833,14024.91,6,46.69,112,27.67,10,27.7,17,34.06,8,41.23,4,16.09,106.41,2511.46,3919.61,623.55,203.58,61.94,749.2,3539.1,817.82,696.64,1279.01,1747.43,60965.5436709133,26909.6878822221,21035.881781879347,5,True,True,True,True
18834,11843.87,7,33.27,91,39.51,8,21.11,13,17.09,4,11.66,3,25.78,230.88,1635.64,3915.93,898.1,520.86,259.45,667.02,1523.96,641.11,591.32,1314.55,1588.4,32472.703055495094,24530.62248408685,19522.163362363608,5,True,True,True,True
18835,14171.29,7,41.37,31,18.9,12,26.58,4,41.8,10,42.99,5,15.64,244.32,4458.81,5621.67,1027.73,246.99,89.48,196.1,1407.63,769.9,894.52,930.28,1970.82,54309.334383508845,27687.076386376924,21100.223815871796,5,True,True,True,True
18836,6271.55,5,39.94,38,8.81,11,36.03,6,30.53,9,9.12,4,34.58,104.7,2646.5,2077.36,777.68,383.19,67.47,294.17,1705.28,743.7,702.38,802.43,1170.44,89011.59132355546,24822.98134154702,20518.94777427924,5,True,True,True,True
18837,7219.65,6,28.18,63,48.9,12,48.3,15,28.67,9,37.98,1,48.36,349.91,3435.1,6973.39,1321.28,621.65,150.49,335.9,2474.23,694.7,884.64,504.61,1707.74,129326.2040542625,34849.81251149858,30781.5516911317,6,True,True,True,True
18838,6409.64,8,13.1,30,41.35,5,17.43,5,44.5,10,43.05,4,36.14,236.58,2940.94,7748.06,978.88,535.29,146.36,704.16,1319.8,756.42,856.63,922.84,1694.53,103538.78928334468,29139.30410325895,23978.04442766563,5,True,True,True,True
18839,3945.87,9,37.9,27,37.73,8,49.56,20,15.64,7,36.04,3,11.21,288.33,1330.85,8767.38,361.5,420.0,157.92,394.28,853.48,344.86,444.23,1200.62,767.16,113635.35948365583,23247.506151257392,19407.607121414883,5,True,True,True,True
18840,11266.61,8,19.78,117,45.72,4,34.05,12,49.23,10,35.19,2,25.88,197.21,1426.52,6577.3,620.65,304.95,102.95,672.5,4332.04,793.02,410.15,821.9,1806.54,62991.28597327031,27410.049116220693,21124.41027164953,5,True,True,True,True
18841,7971.37,6,19.71,87,14.1,10,44.86,6,22.52,9,35.02,2,18.93,303.89,1979.21,7789.81,1826.29,194.09,142.68,560.89,4209.34,747.94,971.34,1273.44,559.3,86841.29836725055,29039.54127457052,22936.642925845154,5,True,True,True,True
18842,6682.24,7,47.06,35,8.24,12,48.43,6,23.66,4,41.12,1,10.89,160.56,3737.41,4282.32,1838.3,519.43,234.4,399.14,1466.86,1341.66,294.19,1340.89,1616.07,133127.95033183522,38146.74570678232,33478.82727985481,7,True,True,True,True
18843,9237.04,11,45.09,78,9.19,3,36.07,16,34.29,5,32.29,2,38.3,147.09,2176.05,4685.59,1621.78,485.72,144.06,576.16,3658.92,1075.7,187.33,730.63,1401.34,98176.65206341755,27126.033666226132,22985.890301825108,5,True,True,True,True
18844,12172.3,4,44.95,40,29.37,2,44.92,6,44.15,3,12.55,4,26.13,129.33,2919.47,2051.19,1413.05,186.9,72.01,320.45,4098.7,1408.53,217.57,1368.13,1961.99,90535.0467660248,35555.549042774255,32485.94587574002,8,True,True,True,True
18845,8413.59,8,33.43,94,24.45,10,13.23,20,35.39,5,45.36,4,13.76,226.89,1495.54,6215.65,577.64,401.1,146.07,574.38,3928.72,583.0,870.59,1620.78,1749.78,86328.4941206687,27790.565648045507,21234.004584799375,5,True,True,True,True
18846,13800.53,4,48.69,69,10.92,7,45.27,11,31.92,4,30.44,1,24.64,254.58,2326.87,4715.27,1079.24,471.85,130.85,247.76,3766.95,327.37,489.26,582.06,2049.54,63648.82405484044,27536.420698732236,22880.420623018268,5,True,True,True,True
18847,14334.79,2,26.31,41,13.99,11,44.39,12,23.57,5,37.83,2,40.16,211.22,2608.7,6214.08,1620.54,549.92,241.62,172.82,3750.91,297.98,933.06,848.55,1236.43,54410.611549604575,34668.47087163661,30891.78949380986,6,True,True,True,True
18848,6659.65,10,31.27,32,21.35,9,12.33,6,26.54,8,19.9,1,11.0,90.33,3447.4,2603.1,1724.36,223.5,258.89,433.17,1555.51,274.71,194.38,1530.48,2094.11,66255.41096801529,41919.37310297832,37208.29778709343,15,True,True,True,True
18849,12016.29,9,16.67,62,14.8,8,18.59,3,23.93,3,19.41,5,33.12,358.96,3715.58,3156.38,1849.49,354.67,283.41,478.81,3434.28,1451.19,328.4,1609.27,1289.48,50711.84963642304,35805.187856940065,30326.694857699866,7,True,True,True,True
18850,12797.37,4,42.04,66,25.4,8,41.05,3,40.62,6,48.04,2,22.22,74.33,960.5,2839.95,1158.59,340.07,116.25,540.6,3649.89,929.99,515.91,1554.83,743.22,67717.13309323865,27612.85005882381,22824.6864277157,5,True,True,True,True
18851,10868.31,10,23.3,60,48.08,6,22.95,9,22.43,5,42.02,2,9.56,316.15,1369.39,4157.35,1906.6,288.42,246.3,183.48,2311.34,482.68,738.11,1742.62,1849.99,53545.87847463074,25991.559369345847,20295.90471806754,5,True,True,True,True
18852,13207.57,2,26.04,119,41.08,6,46.51,16,30.08,3,12.72,2,38.69,173.59,4315.92,2428.06,348.62,627.45,161.02,434.01,3942.42,682.17,398.03,685.59,1470.66,66339.08279535707,39792.72082080875,36976.318521180205,5,True,True,True,True
18853,11744.54,5,16.44,98,41.93,9,14.55,8,15.07,7,17.35,1,26.27,235.18,3053.15,7004.67,736.88,365.61,189.75,374.64,2672.54,627.64,255.99,1554.94,1406.65,36466.35780353758,27487.801365460626,21797.38899445211,5,True,True,True,True
18854,8140.81,8,11.75,66,10.68,4,46.62,16,27.95,9,25.07,5,24.74,128.92,1374.22,6702.01,702.76,202.79,80.76,504.25,3410.4,1082.12,206.06,614.93,2020.93,59005.71385913214,26556.122610498627,21681.477445730485,5,True,True,True,True
18855,9278.23,8,27.86,107,46.51,8,43.92,14,47.44,9,33.24,5,38.78,160.3,3058.52,6065.52,397.69,420.59,83.06,346.51,809.29,1507.69,709.59,524.04,1556.22,84457.09384260295,25979.443548175004,21190.731365709384,5,True,True,True,True
18856,12382.74,5,29.49,27,48.91,11,44.63,8,12.35,4,10.88,1,41.17,368.4,3077.34,5100.0,735.78,625.95,231.89,672.05,2202.91,527.01,258.95,1252.89,2085.37,55576.17836586991,29003.5326525483,23679.869106261667,6,True,True,True,True
18857,14385.22,4,34.2,37,25.56,12,38.98,17,31.0,4,29.3,5,34.46,123.68,2205.64,7050.21,1495.35,143.83,179.59,413.9,883.73,987.02,330.57,2101.03,941.9,46042.09982782113,26047.779532034572,21742.53760056952,5,True,True,True,True
18858,5674.1,3,26.28,95,23.09,6,35.31,10,14.04,8,19.49,2,8.72,360.33,1202.38,4709.61,1705.05,484.77,55.36,272.49,1856.87,536.21,271.7,484.73,1667.9,61141.34464101393,28561.96918669092,26024.107479481296,8,True,True,True,True
18859,11827.58,8,22.23,63,12.12,5,37.44,6,32.76,7,47.55,5,45.59,304.37,1166.54,3693.65,1850.55,644.57,182.17,399.3,3057.76,723.33,384.87,1778.21,475.7,59477.622450151815,25757.59184739241,20222.437152496208,5,True,True,True,True
18860,4499.49,12,39.03,125,43.67,6,18.26,19,30.29,4,46.7,1,31.14,172.03,1459.28,2275.43,1570.52,386.77,140.41,182.5,756.29,383.94,884.9,1971.11,1980.47,136273.60580576435,139576.66433926555,137323.6962174996,75,False,False,True,False
18861,10819.7,5,8.41,60,47.08,2,18.57,8,42.95,2,11.61,5,16.19,277.45,2770.82,8285.87,571.94,584.66,62.71,252.08,3282.28,360.05,286.74,570.1,1994.64,41039.8957851087,35410.186452878545,33400.48178493245,12,True,True,True,True
18862,8029.43,2,46.29,69,20.17,10,18.39,19,18.44,2,17.74,1,20.95,239.27,813.82,1947.79,437.12,505.11,276.89,533.94,2066.87,1225.02,344.79,1055.23,828.78,50813.85184368237,33176.45021537498,31312.104432343167,12,True,True,True,True
18863,10503.01,10,14.46,69,8.91,9,32.73,19,26.16,2,15.2,1,48.74,174.37,2968.33,7069.61,1052.79,436.24,102.07,704.82,2570.5,1264.04,793.22,1433.58,2143.61,63077.355574036505,35405.11769876649,29915.2490835759,5,True,True,True,True
18864,9808.8,11,48.66,83,17.51,12,29.72,7,38.93,9,9.9,5,32.17,239.38,1416.87,5038.86,446.19,352.34,136.92,642.31,1626.13,710.31,860.44,792.03,816.69,49781.66466674913,23462.53854012864,18909.85708212184,5,True,True,True,True
18866,5184.4,6,20.44,119,27.39,11,47.29,12,17.64,10,22.02,1,10.7,220.83,2626.38,8564.54,1374.32,263.53,278.33,509.34,4392.22,1007.3,532.11,1196.44,2005.26,139705.5354669331,65975.00295141117,61437.2378645841,75,False,False,True,True
18867,8897.11,4,30.36,61,22.98,10,46.32,9,43.56,6,21.58,4,31.5,182.13,978.05,8530.84,674.02,160.84,183.54,533.73,4326.43,701.48,823.73,1740.03,1290.28,83784.22300121663,35831.38316910324,30078.776491769935,8,True,True,True,True
18868,14042.1,2,16.52,32,32.4,6,15.9,12,36.62,6,33.55,3,31.1,108.44,2882.52,8001.2,1447.17,619.99,214.65,228.96,3301.04,1345.59,497.2,1471.82,489.5,49025.39223045824,33429.088929452926,29042.80161220254,6,True,True,True,True
18869,3897.83,11,13.51,76,44.17,11,10.07,14,18.92,9,23.92,4,16.34,125.37,3269.67,2135.81,1263.45,577.47,189.69,670.95,1734.64,437.07,207.0,761.53,1423.64,80268.21992811379,25362.465383195893,21214.835689431464,5,True,True,True,True
18870,8090.86,6,29.27,108,16.99,5,36.41,13,8.09,6,48.34,1,13.94,100.43,3675.11,3739.34,1023.81,399.51,77.9,173.92,3170.59,1372.44,898.93,1909.11,714.49,100781.22276959756,31046.95225511093,27112.21832009992,5,True,True,True,True
18871,12071.44,8,8.12,94,42.49,10,16.89,13,33.28,5,18.89,2,49.3,172.67,1502.0,3217.2,1861.71,583.03,81.39,701.91,1294.11,820.33,746.26,838.38,844.64,37520.642982366626,23851.55307098783,19141.104248503307,5,True,True,True,True
18872,14038.82,2,42.18,54,9.66,2,32.91,5,38.63,4,32.6,2,13.28,273.94,843.74,1507.77,1711.85,371.83,246.77,613.23,1097.33,681.06,634.91,1866.78,1318.01,41671.22613751238,25337.65553412107,21237.94111653474,5,True,True,True,True
18873,9902.72,8,19.4,33,29.3,10,26.17,9,33.83,9,22.11,2,30.85,271.42,4377.47,8185.81,920.47,166.11,179.85,683.77,2943.75,1475.39,554.59,900.91,848.59,73498.33493282227,28079.817286727844,21931.006319829547,5,True,True,True,True
18874,13236.49,7,25.67,27,19.36,11,19.42,3,38.23,3,42.1,5,26.71,175.15,906.98,5060.33,1695.63,594.13,230.41,737.45,2248.64,609.92,847.4,1086.73,727.41,45345.0723437251,26066.928126683757,21184.829873665298,5,True,True,True,True
18875,13326.74,2,42.69,72,13.59,4,11.65,16,36.33,2,25.89,1,43.13,210.71,4095.78,8502.58,1934.37,466.81,261.09,346.7,3737.76,850.79,864.7,1666.47,1515.3,70582.00997995975,40923.66235507025,36901.05487781186,5,True,True,True,True
18876,12987.01,9,18.15,22,15.21,8,19.66,20,12.53,6,14.28,4,28.54,99.74,3366.28,4843.22,1669.7,211.22,127.3,171.35,3945.07,1301.04,621.86,1798.14,1007.39,39021.897523459935,28123.225171715774,21710.370060252684,5,True,True,True,True
18877,12993.87,7,14.0,119,28.75,11,24.8,13,32.63,10,13.17,1,17.16,285.33,3814.41,2278.72,1268.37,105.98,277.97,336.81,4381.19,934.1,313.43,411.7,1597.58,45220.40518509281,27483.310151143934,22061.9316304084,5,True,True,True,True
18878,8960.98,3,48.95,78,40.25,3,18.4,5,16.57,7,18.54,5,47.29,185.9,3569.28,7460.85,745.31,542.69,193.11,729.04,1588.66,619.37,551.04,1339.26,390.86,61475.97601930813,34832.04137971239,31527.29629666314,5,True,True,True,True
18879,7283.48,5,35.74,104,13.86,6,16.15,8,34.27,3,38.75,2,22.65,214.56,962.07,2076.24,833.87,620.06,51.71,158.11,2263.39,579.13,769.76,618.76,1257.2,65034.196586192425,23942.997771134094,20181.21523070496,5,True,True,True,True
18880,8807.27,12,44.95,95,36.67,2,25.61,18,37.6,7,34.11,2,14.82,238.24,2706.68,3618.19,1538.2,446.35,144.83,400.77,4437.37,1468.03,493.81,718.18,1996.36,114012.942249504,40207.88143591026,37521.94189819233,6,True,True,True,True
18881,10835.37,12,36.45,41,14.12,10,36.41,12,38.01,5,24.12,1,41.57,193.19,1667.52,6441.82,1299.11,485.14,240.92,437.12,1854.46,1440.46,658.15,951.01,757.89,62690.19468987685,25397.492393840577,20417.25212531326,5,True,True,True,True
18882,8632.97,9,35.06,59,21.25,8,27.44,4,27.27,5,44.24,5,34.07,111.1,1924.99,6343.45,865.34,415.65,185.36,397.8,2873.09,811.11,177.44,1402.47,1469.52,80624.11724048393,26759.34396235382,20706.898597741412,5,True,True,True,True
18883,6773.3,8,43.31,58,49.6,8,15.16,10,27.79,5,24.65,1,39.02,254.16,4124.48,5929.8,591.42,112.92,189.2,667.53,1557.44,1511.14,946.62,1420.29,918.53,97505.92981802314,30653.420338767923,24928.48148145496,5,True,True,True,True
18884,6868.27,12,45.59,101,16.68,7,41.12,10,44.45,2,32.05,4,49.3,68.06,942.26,4839.4,619.86,630.6,172.31,282.27,1134.16,1435.1,770.22,1213.68,666.18,89781.33520107386,30970.79475874229,28523.20175102558,5,True,True,True,True
18885,3614.53,6,23.01,124,37.58,5,8.19,8,42.94,8,24.65,3,14.49,186.44,1104.35,6338.86,901.51,311.47,276.24,649.57,1357.92,577.26,874.59,476.06,732.14,111122.92848952052,24976.86280129516,21413.734836886997,5,True,True,True,True
18886,5937.89,12,22.69,58,22.36,8,20.73,17,19.65,9,18.82,1,39.67,162.07,1994.28,8942.17,922.04,554.14,97.95,565.05,3428.05,698.61,733.42,1616.94,1423.28,92037.3398726984,35436.850087413484,30353.266377711218,6,True,True,True,True
18887,8341.14,7,39.55,38,45.57,8,11.28,9,42.69,10,14.69,1,39.04,196.93,1736.0,8834.57,338.34,404.03,149.89,510.12,2870.53,1450.11,787.34,1883.18,411.14,82809.50142729745,27979.54184739787,21719.957987079124,5,True,True,True,True
18888,13214.36,9,35.39,53,12.51,6,20.18,16,18.61,2,12.54,3,15.45,100.57,3880.74,5440.88,802.06,257.37,71.4,484.21,1710.0,989.66,673.21,1585.05,1571.34,37225.63338042544,28499.345429652494,22854.553514001316,5,True,True,True,True
18889,7175.71,6,38.64,76,36.61,9,25.73,8,45.54,6,44.07,5,21.53,242.72,2557.91,5624.03,1890.91,336.0,175.95,433.4,2329.11,469.42,547.16,1173.76,1172.78,115809.12072139334,25683.48446601332,20707.41804759774,5,True,True,True,True
18890,13869.91,5,43.34,105,26.11,3,48.01,8,45.89,7,13.28,2,16.29,282.48,2318.0,3350.25,711.42,471.84,245.28,197.85,3476.05,1296.54,976.16,2222.62,2031.71,68863.41498162376,29739.215006289607,23940.228475464315,5,True,True,True,True
18891,7353.73,10,29.57,44,40.59,6,22.47,17,16.31,10,15.06,2,15.67,77.32,2230.07,4411.89,1471.76,609.71,102.96,310.68,2458.47,926.19,424.72,684.21,2239.17,65423.5752278924,27334.071270256467,23649.26728518197,5,True,True,True,True
18892,9078.73,7,22.64,52,42.19,4,9.11,13,41.61,2,17.49,5,27.56,288.69,1759.79,8422.25,1950.18,514.88,258.81,209.32,1642.87,305.08,438.13,368.14,947.46,54577.50111910912,23703.352757024793,19789.043220649248,5,True,True,True,True
18893,10882.59,9,24.88,98,40.95,4,31.98,5,41.42,2,12.05,2,35.47,150.07,1972.32,3533.28,776.28,451.48,245.94,673.93,2122.55,1290.69,557.93,860.01,1901.89,59413.247931123464,26653.33239663691,21745.18304417365,5,True,True,True,True
18895,4224.84,3,13.48,52,19.46,6,20.62,4,44.39,10,44.61,5,15.84,333.32,2525.14,3428.07,1827.75,502.59,156.98,713.97,1298.73,1341.12,941.72,648.43,507.23,154041.43473213547,97958.17783908849,96362.79829517777,17,True,True,True,True
18896,7867.71,5,8.03,92,17.51,10,17.86,4,12.9,2,32.91,5,43.31,177.94,2685.83,4091.6,1886.17,282.13,229.85,492.02,4409.34,866.43,413.3,1488.63,1460.36,62110.7767202012,37706.2895314739,31711.880485832087,5,True,True,True,True
