scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10856,2361.68,5,35.9,1,30.38,2,27.66,7,47.71,9,10.14,5,26.37,322.6,3276.11,8719.68,1771.34,505.74,202.16,613.73,3650.59,806.62,955.38,2116.41,747.46,22.088356164383562,0.38084341233427854,95544.76202229307,7499.578229049202,93619.97923472032,7944.792420937704,73,True,True,True,True
10817,1160.11,1,22.17,2,37.97,2,15.98,20,34.29,7,14.37,3,10.26,280.07,2084.85,7446.38,1064.49,407.15,152.31,395.03,2144.65,575.97,810.05,1737.08,2068.1,30.237399999999997,0.47568052261571464,54602.739395482924,6592.042451634087,47652.21928474125,6688.608611130448,100,False,False,True,False
10853,1958.57,5,10.26,1,29.71,1,15.86,8,17.61,5,34.15,1,37.51,364.09,4405.33,8033.62,1471.69,420.04,153.62,491.13,3392.82,1086.5,947.09,600.7,2271.11,20.077600000000004,0.2059328124227007,87078.82723856912,8426.083749164152,82480.83422137656,8916.391871435706,100,False,False,True,True
10844,1674.06,2,43.74,2,25.53,1,40.0,7,23.82,5,22.55,4,46.92,88.64,1327.78,5856.35,946.27,386.55,250.15,124.38,4035.26,616.35,315.67,649.78,1109.08,22.9918,0.4422494839574222,63859.798230002496,8779.289194818404,59966.06066335588,9730.68480737196,100,False,False,True,False
10866,2133.1,4,15.86,2,44.73,2,23.65,16,17.57,3,49.58,4,29.29,67.85,881.56,5445.07,616.41,296.93,100.2,278.56,795.39,827.84,965.01,1777.24,2050.37,35.009,0.3235315001339862,233250.236596491,8153.063287914736,229326.17750041327,8395.844952419342,20,True,True,True,True
10865,3005.38,2,20.25,1,25.76,4,44.45,12,29.9,5,29.76,5,43.75,340.3,1684.67,2647.85,1411.98,241.19,66.37,501.07,4556.67,1423.16,736.02,1943.24,1509.28,18.567187500000003,0.3135888965377216,77066.85011870632,5604.015301728318,71648.18386625945,5730.2605581738835,64,True,True,True,True
10862,2082.78,2,9.45,1,43.12,5,43.84,3,30.6,10,20.46,1,37.46,110.82,2945.66,5535.05,1604.96,336.39,208.28,505.2,3239.21,1349.82,256.41,1471.24,1823.67,16.3582,0.4166784968017544,184532.45887196728,34910.84817938875,182068.16563816313,36417.34632591537,100,False,False,True,False
10867,3120.66,4,30.06,1,48.04,4,34.7,14,11.96,5,21.98,4,36.85,63.75,2684.11,7171.21,1811.15,454.82,174.29,664.61,2937.97,817.29,411.38,2225.83,2204.06,26.082121212121212,0.3404409590810815,110564.08841442537,7281.040368111888,116336.39210967763,9399.37070743738,66,True,True,True,True
10863,2296.28,1,44.31,2,46.48,3,37.65,6,23.1,6,16.84,3,11.61,358.47,3676.1,3110.53,641.38,385.63,124.44,732.82,932.35,324.39,916.9,1273.28,1696.34,24.27702380952381,0.8917030946816498,67009.80622545815,5561.439895908646,63235.755796403515,5802.043530603541,84,True,True,True,True
10869,2695.09,3,23.82,2,22.97,2,26.9,11,36.69,6,26.01,1,35.87,90.12,3029.96,4633.58,1689.82,405.3,266.27,632.05,3026.93,1335.66,321.59,1036.59,705.61,20.506538461538454,0.3747411374006486,65687.32355126808,4657.3477121961405,66180.91787242718,4734.189549435285,52,True,True,True,True
10870,3113.88,1,24.06,1,46.14,2,26.02,14,29.66,7,34.66,2,8.89,96.46,3129.43,2280.6,1265.45,356.59,155.28,598.57,3475.22,483.58,389.03,406.57,2260.25,14.2809,0.2920740704449174,49346.83080202943,5146.936511766917,43631.45082244958,5438.252476869111,100,False,False,True,False
10868,2385.77,3,16.47,2,13.25,2,15.51,14,36.61,7,42.88,3,10.05,154.75,3218.61,8281.62,539.25,618.25,248.22,428.08,3122.31,1009.52,337.24,1441.0,731.09,21.729999999999997,0.43455930670597304,65358.73481954032,5056.517434469819,62858.37630449456,5188.419692325344,68,True,True,True,True
10861,1869.63,3,48.41,1,47.49,1,36.83,5,44.16,7,26.0,5,21.32,300.49,4221.93,2080.92,661.32,601.8,217.18,253.13,3819.53,369.99,429.84,1056.2,2087.11,19.7717,0.32638842510175503,60596.049117970455,7637.925659806476,54021.50805527834,8391.403937112456,100,False,False,True,False
10847,1170.04,5,33.95,1,39.81,3,44.02,14,43.12,7,13.36,4,12.34,224.86,2205.4,2411.17,1106.67,217.79,100.99,535.34,3769.84,1123.66,607.36,1397.89,1509.22,39.936097560975604,0.5405732052589196,81758.47086259935,5149.3053844872475,82588.4139191174,5118.214322862412,41,True,True,True,True
10875,2838.83,5,49.69,1,10.74,3,36.89,13,35.12,7,23.7,1,26.52,305.76,4222.48,3423.08,714.25,173.19,46.16,469.67,4038.06,1024.24,319.08,1711.97,446.3,21.968974358974354,0.36728588371712245,78981.05620465003,4524.7572519997775,75022.45270570587,4578.571660523054,39,True,True,True,True
10874,3470.87,2,33.64,2,46.78,1,20.64,9,49.42,5,32.46,3,49.16,86.55,3351.14,6722.45,1568.75,219.03,261.76,159.05,2545.32,253.09,461.33,1870.46,921.33,13.853299999999997,0.28076034929700056,54228.343584931165,5624.459735729518,47470.86858803055,5683.365373298355,100,False,False,True,False
10855,1252.37,2,25.23,1,31.54,2,45.91,18,28.11,7,44.1,2,49.18,326.68,912.16,4092.57,773.3,415.64,46.1,174.66,2776.68,943.57,397.52,635.92,2111.63,35.68450704225352,0.6775729559715203,53846.887330421014,4390.320982942199,55865.70870679279,4690.659528055361,71,True,True,True,True
10833,1151.81,3,8.47,1,20.37,3,15.22,15,32.53,3,31.23,5,23.28,211.01,3166.45,2827.1,932.3,281.16,152.28,593.87,4174.99,889.26,322.78,1896.46,2241.06,33.295692307692306,0.3420935966167065,78181.22150703693,6092.894485981734,81852.19538539271,6576.129861208867,65,True,True,True,True
10876,2348.94,5,39.26,2,19.44,2,38.81,15,15.34,4,47.46,5,41.56,260.95,2982.22,6191.3,891.65,512.76,156.94,367.66,2301.15,1095.35,806.08,634.23,1531.45,24.8596875,0.4077513819916849,63990.399394341686,3527.788980337079,60785.44393244134,3275.1022727804034,32,True,True,True,True
10864,1749.0,3,47.72,2,17.5,1,21.55,5,23.97,3,22.57,2,29.03,155.47,4378.53,2468.5,865.78,271.29,120.28,295.68,2715.91,445.13,487.06,1892.47,2136.32,21.522,0.3792949333495591,75770.461225724,8097.878275673908,69273.34196617664,9042.448406816884,100,False,False,True,False
10872,1632.22,3,39.55,1,13.81,4,40.47,3,25.62,7,22.62,2,28.16,266.37,2086.2,7801.92,1767.91,522.51,138.89,290.29,1351.38,1363.11,558.04,1578.51,2176.45,18.035400000000003,0.4576673839628889,142205.31034859817,33777.221891829926,137186.81766765044,34808.33462951964,100,False,False,True,False
10882,2972.62,2,25.6,1,11.55,4,9.05,10,24.02,10,23.66,2,11.46,145.02,3314.28,7946.38,382.45,577.78,136.01,629.47,2584.78,1027.35,509.36,1389.12,610.42,21.611923076923077,0.4638248421148826,75525.13085919597,4884.931873411474,72584.44187999304,5117.51528273332,52,True,True,True,True
10871,1787.3,1,21.41,2,44.46,2,35.95,5,48.82,10,33.82,4,38.72,60.58,2081.28,2585.62,513.83,341.15,160.24,199.51,905.48,816.79,249.94,882.51,1086.2,27.495700000000003,0.928156917027645,71093.09837439272,8019.116762008526,71650.53342543953,8733.52517519732,100,False,False,True,False
10877,3357.17,1,23.09,2,46.43,2,22.45,20,46.59,10,12.79,3,26.06,72.48,3929.89,2665.11,1863.0,477.68,46.16,718.75,3091.26,818.59,746.99,662.36,761.74,13.634299999999998,0.3183551634590055,51312.472855920416,4878.9472622883995,45924.455566262855,5348.4648927860935,100,False,False,True,True
10824,1027.65,1,48.85,1,10.7,3,22.82,14,43.38,7,48.38,4,22.11,173.05,1744.84,7890.82,1237.65,525.84,127.67,218.0,2419.28,1067.24,448.81,1670.59,1090.78,33.508,0.442460978134476,65007.56366043391,6856.510817304719,61853.40064552692,7886.864254548711,100,False,False,True,False
10885,3187.89,5,11.37,2,12.25,2,23.2,17,45.05,2,23.94,1,35.79,255.46,3320.02,6977.35,320.34,383.89,88.92,652.21,2786.53,1131.73,649.75,1843.76,1542.47,19.778709677419357,0.41737067406550316,75822.858368461,3737.0355598157425,70641.53092540916,3808.866003282424,31,True,True,True,True
10873,1929.72,3,48.04,1,48.85,2,23.71,15,15.52,5,31.89,2,29.73,348.77,4407.27,7225.43,1716.12,389.87,242.81,272.26,3268.95,859.53,208.29,1535.58,2195.41,21.43092307692308,0.2701025446295994,67864.41829504176,4885.929687777683,64246.74883157981,5171.327216088521,65,True,True,True,True
10883,2655.96,4,31.45,1,15.81,2,46.38,15,36.4,4,33.39,5,32.04,126.79,1957.65,3666.69,691.01,582.47,93.06,298.58,2726.46,883.51,271.34,1389.17,576.76,26.270117647058825,0.588279359694029,71503.47165984413,6124.917520209675,70783.80415796046,6561.036956795628,85,True,True,True,True
10889,2793.86,5,22.91,1,25.58,1,37.25,14,44.43,3,12.42,2,42.15,349.48,3640.7,2060.96,359.47,124.11,76.42,265.43,1670.6,1230.06,621.77,377.38,919.9,17.429499999999997,0.2830118497001619,49676.223174509294,5316.237192197512,44377.05352682027,5745.170410643039,100,False,False,True,False
10878,2244.65,1,17.21,2,18.64,4,44.91,12,40.31,4,40.09,5,19.86,183.0,3266.67,6914.97,404.64,450.54,267.39,255.21,3676.36,1016.8,286.91,1163.49,2151.7,19.0763,0.29645942710460726,58837.37593125999,6652.758629400264,52467.52108514109,7777.654215098265,100,False,False,True,False
10890,3071.66,1,25.74,1,49.96,1,12.35,8,18.46,10,9.96,2,11.02,187.62,4337.83,7427.79,990.98,114.41,225.67,150.34,2105.0,639.06,217.82,1269.45,2188.64,12.687799999999998,0.22735448226516358,60665.02047964211,7898.21798041821,53872.174695668415,8395.960129792562,100,False,False,True,False
10821,942.31,4,16.59,2,37.18,3,29.66,8,24.72,10,49.3,2,37.67,352.24,2780.71,2038.4,1675.8,293.96,67.58,701.71,2090.74,1531.73,910.44,573.53,814.24,33.3463,0.6500219965198069,189115.23252037232,37594.04351147175,193042.7764565865,39282.951397351586,100,False,False,True,False
10879,1666.38,2,12.34,2,42.07,4,9.87,19,46.99,2,45.61,4,28.73,241.07,1339.54,2641.82,1438.3,137.65,187.87,636.52,4490.03,1310.07,857.05,1062.56,1107.84,28.92530303030303,0.4296840330968423,66973.27362737164,5153.443017054336,69608.29691336669,5610.953649243696,66,True,True,True,True
10892,3265.94,2,39.92,2,39.73,1,38.86,3,36.28,6,39.45,4,23.08,273.97,4204.9,5069.3,760.14,479.22,233.17,599.54,3796.69,520.96,370.72,2185.89,1283.85,12.6356,0.2513692603531805,73387.16477931316,8874.787491905743,66185.48171956894,9209.04702868656,100,False,False,True,False
10894,3222.93,1,22.21,1,24.75,4,31.24,19,29.99,9,11.43,1,25.57,374.0,3678.13,3561.22,782.33,498.85,255.88,223.26,1454.41,580.91,489.43,967.59,1121.53,19.9112,0.7115160652515945,65394.42379458315,6722.593417364065,62498.58545722852,7220.247101789291,100,False,False,True,False
10884,1615.89,5,48.62,2,27.97,2,38.9,7,44.8,6,39.28,2,11.01,314.74,2398.44,4507.1,389.06,634.35,251.52,138.68,2012.62,855.2,879.21,751.74,2122.01,33.83586666666666,0.5582189179527691,76940.07035206126,6027.3935467158335,74088.20592269041,6401.515303869033,75,True,True,True,True
10899,3572.17,5,18.35,2,28.21,5,47.96,12,37.97,5,32.36,1,43.51,68.79,1525.93,7537.43,1135.49,410.37,115.42,381.86,3463.03,513.81,427.94,923.53,650.67,24.118636363636366,0.4185951044528133,88446.25647421536,3657.020565451542,83777.65956949278,3714.038047993159,22,True,True,True,True
10897,3248.11,5,20.95,2,43.65,4,30.05,18,43.87,7,9.32,4,38.58,353.22,4299.81,1610.6,1108.98,514.44,138.46,325.51,3970.78,1157.2,752.8,1041.44,542.11,22.792105263157893,0.329142483487152,87185.06376567746,5571.446525547183,87360.50091070523,6556.74048621273,57,True,True,True,True
10898,3554.89,1,44.16,1,9.22,2,14.94,9,17.36,4,33.39,1,33.5,84.53,3275.3,2218.78,554.97,257.09,177.8,655.02,3257.38,494.5,236.59,1657.33,1854.72,13.255529411764707,0.30089749038482855,58364.765823158494,4739.643865754335,52696.68115719503,4844.993509546873,85,True,True,True,True
10859,1103.44,2,34.11,2,31.21,2,46.31,7,36.26,8,45.89,5,8.68,72.31,2947.8,6264.48,1902.53,193.86,233.54,125.2,3088.75,1085.26,885.72,565.14,1241.65,22.042799999999993,0.4239903753434014,186055.63245389436,27874.046709051694,195995.96383635834,30156.6013724936,100,False,False,True,False
10886,1297.47,5,9.63,1,37.22,4,15.03,17,16.45,8,12.33,4,45.58,300.91,1668.04,7669.7,771.77,421.56,210.58,120.83,3711.38,594.47,767.09,1286.34,1601.21,42.78030303030303,0.4368029078463531,69971.50394160452,3392.5129081947007,65383.654346340685,3614.8331775681713,33,True,True,True,True
10887,1200.08,4,24.95,1,41.05,5,8.77,8,32.23,9,22.79,3,28.06,173.75,3881.5,8435.91,661.06,456.11,198.42,667.68,2374.45,639.23,366.15,1598.53,1870.19,40.25689655172414,0.5099657092693018,80921.58644266755,3951.766533064668,77867.03404715718,4051.4283357195104,29,True,True,True,True
10900,3447.63,1,44.61,2,29.12,1,13.13,19,33.09,4,20.16,5,49.49,182.92,2055.48,8663.42,1368.14,486.45,189.85,693.05,3490.55,874.33,182.71,919.69,2209.6,12.6732,0.2908013310516548,56195.8181478179,6439.956618712976,50887.6876963959,7504.125124382554,100,False,False,True,False
10895,2374.79,1,25.67,1,19.67,4,47.38,17,37.37,10,12.06,3,39.08,195.73,2495.76,4204.93,1549.32,141.77,164.97,303.98,3809.63,1290.71,484.52,897.89,2031.38,18.961299999999998,0.28732361299736314,69394.1430733175,8086.189850597675,64845.55390727085,9294.847671849362,100,False,False,True,False
10860,1098.5,3,33.52,2,31.17,1,18.53,7,44.39,2,47.26,4,38.77,353.67,882.93,6023.03,1421.8,642.5,168.4,309.35,1803.49,702.62,535.39,1961.39,846.14,34.874,0.9937999717440046,183817.20651914657,31752.945029760824,183036.26808107388,32126.54031640191,100,False,False,True,False
10908,3377.26,5,21.42,1,23.28,4,28.97,9,20.62,7,35.41,3,13.41,167.61,2927.48,3415.35,1046.44,294.3,263.21,368.69,2818.11,1103.19,266.92,1412.89,757.89,25.001935483870973,0.37052592671173695,100330.62483791936,5227.966070403852,102736.95511484257,5575.15261987169,31,True,True,True,True
10896,2365.61,1,49.11,2,40.45,3,37.49,17,28.23,10,37.29,4,46.51,148.04,3871.04,3286.65,1381.3,468.35,198.67,127.89,3387.26,566.3,871.39,1021.42,1215.99,17.4913,0.33050819455297403,50017.084634005936,4465.794239765593,43638.858661810824,4851.308870830744,100,False,False,True,True
10903,2549.58,2,13.44,1,11.02,2,35.47,11,16.98,4,14.89,4,44.01,147.18,1464.1,5673.47,1050.56,486.66,82.14,384.48,2621.82,257.32,561.18,1038.96,2228.7,23.811408450704224,0.6156466885076395,67544.34201028242,5250.915225650857,64346.37174017365,5427.412006562838,71,True,True,True,True
10907,1810.19,4,22.53,1,38.37,5,24.75,20,25.87,7,12.18,3,22.82,360.36,956.29,6275.35,476.72,646.57,218.48,298.36,3470.19,1227.85,737.01,962.92,2296.96,34.79900000000001,0.3318988431815673,75521.17007060019,2537.3715418487664,71006.64266161113,2824.493662878003,20,True,True,True,True
10912,3361.34,5,40.56,1,32.81,5,46.54,16,21.45,3,24.51,5,17.69,370.72,1775.35,1572.1,1712.55,322.57,118.89,723.3,2606.44,588.7,398.16,732.01,902.68,26.142500000000002,0.2626559687019064,83597.32739459665,1811.9103683647575,81181.22156423863,2305.863477858163,20,True,True,True,True
10910,3273.57,3,42.03,1,30.22,2,9.0,19,29.47,5,42.18,1,21.4,128.73,3401.87,1887.91,333.97,222.43,257.34,611.13,2504.2,946.91,671.27,784.39,609.65,18.903076923076924,0.44022813371773406,61462.770530198424,3571.1158882562922,60113.838590270825,3671.815779756712,39,True,True,True,True
10911,3589.36,1,15.77,1,12.4,2,8.94,11,33.78,9,23.33,3,46.37,220.31,4519.55,8836.67,969.94,370.03,48.72,647.44,1601.65,1059.73,542.46,696.69,1323.82,14.2726,0.35355516192703584,83739.9137064382,8389.323025492062,83766.66084850382,9142.867178843384,100,False,False,True,True
10915,3443.66,4,27.69,1,15.1,5,45.72,6,39.36,9,30.97,2,16.44,295.89,3237.68,4341.06,447.63,465.47,50.74,648.22,1281.86,1229.21,836.29,1031.52,1530.36,25.18428571428572,0.3464472749001127,93263.62406563695,3647.0421332053684,87359.26868715462,3647.763127674707,21,True,True,True,True
10901,1760.96,2,37.57,1,20.1,3,25.29,7,10.87,3,42.45,3,26.17,237.92,4255.02,8077.8,358.64,266.21,200.26,606.42,3523.21,1260.14,854.1,840.27,2115.65,22.03350877192982,0.2804937688897295,79663.17571359365,5616.264830830863,84040.08896468404,6251.043838989809,57,True,True,True,True
10906,2254.18,2,9.92,1,28.83,2,29.44,4,25.01,2,33.71,5,24.04,369.11,1257.16,5036.64,562.3,129.7,219.5,228.07,3867.9,260.46,387.22,1540.24,1847.62,22.7194,0.4048439529777199,76196.89266484708,6990.475820680293,70220.21288894181,7054.425830846545,100,True,True,True,True
10854,1151.77,1,16.14,2,31.45,4,10.06,17,31.56,9,46.6,1,28.9,155.6,3665.73,1710.57,739.49,457.95,257.62,161.35,800.79,1088.81,380.59,1259.13,1574.22,38.1353,0.8710407741908701,70698.07762578518,6752.020107949692,70587.24299847898,7444.548235285518,100,False,False,True,True
10904,1686.16,1,10.38,1,26.75,3,31.44,4,35.19,5,49.87,4,36.26,360.49,1778.91,5892.79,1845.49,308.96,199.25,730.05,1071.57,533.9,454.0,930.7,1853.22,25.5443,0.9812559000659011,188518.48450834406,28115.958713866425,187040.61007459555,28688.487449488664,100,False,False,True,False
10916,3224.29,2,17.45,2,13.05,3,21.35,17,9.22,5,46.09,4,10.4,308.05,916.8,3653.57,591.67,516.59,240.56,744.06,2178.78,296.31,702.43,668.24,1762.88,23.255800000000004,0.5335268209629846,72945.10159862955,8773.450747803261,68333.88154072932,8883.902407326454,100,False,False,True,False
10918,2997.91,4,36.54,2,47.04,1,22.0,19,8.33,8,49.14,2,11.77,373.52,1173.91,8931.0,1812.43,178.46,75.32,401.2,3553.6,594.49,309.57,2214.94,2148.32,22.4556,0.9580644629415681,85661.84529431003,9777.752434859452,82427.28912572926,11898.653571959785,100,False,False,True,False
10893,1297.41,2,26.22,2,48.61,3,18.48,11,20.29,3,26.9,5,31.65,310.14,1020.65,2172.49,1648.48,384.23,118.06,141.67,2874.01,1073.98,352.09,1055.27,1985.05,36.46831168831169,0.7363841292305522,103009.75936433978,8588.370241666653,102248.368218986,8930.282086327557,77,True,True,True,True
10920,2713.36,2,34.06,2,43.75,4,48.19,19,20.49,7,44.93,2,30.45,274.64,4312.45,5787.0,1738.97,486.44,72.58,285.55,2185.33,411.22,672.73,1520.94,1223.96,23.246086956521744,0.488091422496827,74028.97501470576,4264.7799434851095,72261.09141854593,4847.913531217203,46,True,True,True,True
10917,2288.25,4,18.14,2,46.42,2,34.82,12,16.99,5,42.9,1,39.51,328.2,3963.46,7590.68,1251.17,319.16,123.26,453.02,4436.89,273.24,765.11,710.93,1784.11,20.91877192982456,0.406588903366597,66096.729632408,4641.259992536495,60722.750345413726,4549.608381218264,57,True,True,True,True
10921,2766.59,1,12.42,2,10.41,4,35.79,17,16.81,2,11.69,4,34.44,342.29,1885.36,1835.4,381.09,577.89,125.28,715.72,3625.9,1170.21,809.83,1454.37,1177.43,17.5907,0.32685602118648305,51721.1265455133,4592.690628320516,44412.00815352934,4889.364864985417,100,False,False,True,True
10881,1107.54,3,9.79,1,38.45,2,49.86,18,35.16,9,37.44,1,48.5,228.6,3207.48,7622.77,1382.33,123.72,214.86,732.56,2618.5,1011.53,412.08,1560.29,937.82,32.328428571428574,0.3888505383831019,58212.70812792918,4409.743653639467,58601.747477017656,4910.090220669794,70,True,True,True,True
10923,2731.48,3,30.59,1,46.74,3,35.31,5,42.7,7,16.25,3,42.89,214.03,2606.59,8714.97,573.71,212.31,220.39,427.42,1674.19,1053.29,491.02,1969.21,1369.19,26.826065573770492,0.49646845716696697,98362.41103586972,7072.47603485289,96454.41638406961,7484.455102106027,61,True,True,True,True
10841,946.25,2,9.74,2,30.55,4,35.11,12,40.04,7,21.7,5,48.68,220.34,1506.03,2968.2,1796.64,494.6,176.79,588.91,4443.96,1368.82,939.13,1601.94,1368.99,35.672999999999995,0.587180388024675,161100.52162409376,15284.959215026933,167427.75726708004,17000.208280921663,100,False,False,True,True
10888,1165.52,3,23.35,1,35.28,3,12.45,17,28.91,4,10.72,4,29.66,64.4,4208.89,1582.18,1096.6,619.83,283.26,644.28,2359.99,400.77,875.49,1693.24,1727.93,35.73321428571428,0.45990950549728143,65556.47167624625,4698.103672964358,62523.43747868236,4622.118601256891,56,True,True,True,True
10922,2622.24,5,49.12,1,26.13,4,34.16,16,14.33,7,44.57,1,46.59,330.45,3620.15,8641.65,1547.44,527.83,66.77,565.57,3178.14,364.93,509.28,1862.25,1809.88,26.733529411764707,0.24136962136451015,97806.01675583076,5938.727710406797,94147.52796645879,6619.111182776828,51,True,True,True,True
10902,1502.72,2,48.61,1,17.47,2,20.88,16,47.36,2,24.14,2,9.58,352.37,3050.45,3826.2,1000.6,567.33,283.71,288.69,2059.55,1038.66,664.17,2168.64,865.87,27.67948051948052,0.38098865884452204,69280.02487900242,5508.812100159152,68702.14235461954,6016.908546233136,77,True,True,True,True
10926,2930.32,5,42.54,2,27.04,2,17.04,16,13.01,7,35.77,2,16.0,346.73,2196.61,4240.22,916.41,105.89,160.45,371.69,2733.81,795.16,790.86,1940.74,1939.27,24.207500000000003,0.6250938391092237,74256.51411160389,4164.68708532214,69097.86675374254,4298.300383755549,40,True,True,True,True
10933,3416.37,2,9.97,1,44.89,5,45.52,5,41.77,5,42.66,1,30.87,149.75,3403.49,7547.46,1738.22,519.06,217.01,232.25,828.54,1177.46,204.49,1268.68,505.61,24.083999999999996,0.34130400093264585,108686.62225692594,2949.5792344996808,104907.78377847835,3742.0342049018086,20,True,True,True,True
10891,1304.09,5,46.99,1,33.74,3,23.3,18,14.11,4,8.69,5,13.41,61.8,1012.12,4777.68,1806.78,177.09,195.72,225.15,1822.75,1449.06,807.39,718.09,1659.7,56.8821,1.3281872624146056,125058.71316504746,13911.606039884598,130659.08279040389,16022.16419314894,100,False,False,True,False
10880,966.49,2,27.66,2,14.83,5,48.2,13,17.22,3,45.37,5,27.18,201.54,4301.96,3063.81,608.66,476.52,58.87,441.84,1435.69,510.68,639.47,1173.68,912.92,44.61913043478261,0.7420536850508763,64288.85955961028,4052.681179199606,61505.31022246986,4137.914094387134,46,True,True,True,True
10932,3169.74,2,19.45,1,19.34,4,25.85,8,26.47,9,33.65,1,49.86,301.91,2564.83,6857.56,443.3,165.26,55.19,120.58,1994.95,951.55,352.22,1653.99,1769.47,23.419800000000006,0.5583470916441445,104747.70266074374,11441.140467336563,104097.69109911982,13148.362075488565,100,False,False,True,False
10929,3075.36,2,46.52,1,46.8,3,43.08,14,22.52,2,17.16,5,23.58,139.18,2801.84,5830.12,530.97,472.55,242.43,280.04,2261.35,738.85,659.32,1126.4,1918.24,22.296999999999997,0.5104573113068974,81238.50400559632,7039.502632314157,80063.87672429641,8306.101810020995,100,False,False,True,True
10919,1718.38,3,48.36,1,14.61,1,9.8,7,39.75,9,40.55,5,40.08,354.66,2564.09,4978.43,335.1,474.77,152.06,630.26,1868.19,484.92,633.35,1163.76,1233.2,24.611100000000008,0.3600474014808762,52116.93032151835,6423.41758589236,45625.26488650984,6296.064235778429,100,False,False,True,False
10909,1380.54,1,20.95,2,23.32,1,15.16,7,37.59,4,40.66,5,19.14,212.43,2252.94,5091.23,1023.19,161.49,245.95,730.48,2329.69,249.84,645.72,2181.66,1127.1,24.1323,0.3865069027308386,59677.351410930656,9134.274104094871,54309.08515395838,10392.280395154801,100,False,False,True,False
10928,2098.71,4,47.18,2,14.06,4,43.95,3,24.44,7,14.41,2,20.29,170.3,3089.49,3712.92,719.37,450.05,182.25,540.77,2972.4,1119.15,418.62,2132.88,698.26,26.215099999999996,0.6907330244827672,203341.56414219018,24418.01430350912,203113.16882130486,25289.875337550653,100,False,False,True,False
10934,3299.11,3,41.1,2,43.62,1,14.67,9,43.1,4,38.77,3,38.1,81.88,3862.08,6872.29,651.93,297.38,196.25,132.64,4520.66,1222.51,284.95,537.97,1217.94,13.365400000000005,0.2855666703807067,58741.54472110992,6328.49626904895,53174.95633205589,7006.295438418337,100,False,False,True,False
10925,1797.7,3,36.07,2,49.81,5,43.29,9,45.78,8,34.76,4,15.91,168.51,4498.46,4193.06,527.14,627.64,246.09,229.46,3138.37,1193.42,178.51,2085.69,1905.2,28.623235294117645,0.5096090039416452,83410.53682124871,4053.974512263075,84354.45109867881,4747.002903215567,34,True,True,True,True
10905,1468.97,2,47.42,2,13.41,2,12.12,16,42.78,2,38.47,4,28.87,210.44,846.83,6191.48,1287.68,503.79,272.45,366.28,4096.13,255.85,609.3,1234.77,2060.35,31.184299999999997,0.56863340518734,66365.15538287767,6245.243023136843,61820.07609425385,6305.599528874675,100,False,False,True,True
10927,1592.14,1,27.91,2,26.44,4,8.93,3,14.07,8,34.56,3,22.72,351.21,2454.96,4229.51,1446.38,188.31,84.73,165.5,1789.62,1507.47,652.05,593.99,933.43,15.998700000000001,0.5990070150176907,149031.83289594678,43308.398094939344,147950.39405192397,45241.7313701514,100,False,False,True,False
10943,3140.65,4,23.17,1,16.56,2,38.27,4,27.82,6,25.26,1,17.44,222.16,4538.53,6480.43,1648.96,220.59,120.04,205.89,3041.41,794.11,262.81,605.9,2183.93,17.199310344827584,0.3020506642117447,113797.86416161322,7226.505119147886,111343.40221109286,8345.728214052926,58,True,True,True,True
10931,2321.49,4,16.07,1,40.17,2,9.32,5,34.95,3,47.19,3,35.72,130.65,3739.02,1783.08,1774.54,310.89,137.03,231.98,3829.76,1438.73,857.72,1052.65,796.27,18.4119,0.35231326452978795,158907.78223752393,14963.81401274868,161878.82012277527,16642.855976624804,100,False,False,True,True
10939,2087.85,2,13.39,1,31.66,3,22.27,16,34.98,6,26.77,1,44.67,97.67,2591.88,5104.34,813.25,402.22,125.0,259.06,1374.69,471.97,326.97,1516.9,2136.93,29.489756097560974,0.591090043076679,80302.75221198589,4921.423743839426,78977.74453537806,4960.19063287507,41,True,True,True,True
