scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
41665,9887.21,2,13.4,76,18.2,10,20.99,6,47.79,4,8.14,1,45.53,69.19,908.75,7022.16,1394.61,425.34,191.21,178.79,2746.58,976.8,886.86,1731.52,986.73,53656.10978706429,37367.06662025978,33529.60548057499,5,True,True,True,True
41661,11139.0,4,38.36,36,14.67,3,41.36,20,21.04,5,14.01,4,47.64,179.28,3845.86,3279.58,682.17,535.47,128.05,500.09,2122.29,1036.52,566.98,913.49,1233.47,66811.49114359557,32403.573195496265,29084.821397899304,7,True,True,True,True
41672,12454.92,8,39.69,37,28.04,8,42.53,10,11.05,3,12.54,5,23.43,205.05,3702.12,3883.46,815.9,167.28,73.68,400.5,2651.0,1453.24,189.38,2265.2,1185.95,59898.29768675808,28674.776991222356,22921.48442775273,5,True,True,True,True
41622,8505.57,2,22.27,122,31.18,2,28.9,6,24.29,10,19.7,1,19.32,166.81,3234.7,6377.59,329.85,536.17,193.71,745.97,1647.55,413.58,762.02,906.25,1740.53,58126.81789936176,52314.406689656505,52366.947347094654,13,True,True,True,True
41670,8392.06,2,47.03,102,21.67,12,35.61,9,13.74,10,12.64,1,40.84,298.49,2723.15,7888.98,1639.8,211.5,276.43,230.69,1158.11,1005.09,748.38,1258.33,984.11,66670.19762092832,27511.490080637835,22868.800700964137,5,True,True,True,True
41675,13208.58,12,46.53,34,33.9,8,27.36,6,44.13,6,25.71,1,47.14,117.23,3135.77,7087.24,1554.66,616.76,78.84,143.67,3088.15,1300.71,992.42,785.45,686.86,74009.13187963104,27067.203244322864,21282.211399688393,5,True,True,True,True
41674,13131.87,8,30.64,55,10.84,6,17.86,19,18.92,2,36.13,3,37.96,367.87,1403.5,5110.5,1020.42,459.5,113.6,165.13,867.45,986.84,479.58,967.41,2175.23,32329.90981645104,24675.59251479749,20246.606440529646,5,True,True,True,True
41671,11346.95,2,45.66,37,13.64,9,25.7,14,34.38,3,29.06,1,38.05,338.4,3529.18,6967.07,1165.16,368.5,126.5,156.21,3475.9,356.2,907.89,1549.21,1166.9,77443.48399372403,40612.275785593665,36828.88888964296,5,True,True,True,True
41667,6160.04,10,10.23,35,47.37,5,37.54,7,24.19,8,22.54,3,36.23,345.39,3288.04,6979.05,340.56,163.31,151.41,721.16,1165.41,746.11,690.11,1399.79,863.29,93942.82688318708,29775.702848257537,25125.139544606656,5,True,True,True,True
41375,4383.45,4,30.96,98,24.15,2,15.42,10,22.04,4,17.93,3,43.98,191.02,1888.22,5044.1,1261.36,152.18,94.85,148.51,811.95,372.9,916.16,930.37,380.71,71100.43544920697,57248.103688392286,56608.25568597748,41,True,True,True,True
41676,8379.44,11,44.47,123,27.55,10,45.77,3,19.11,7,20.5,2,17.73,151.43,1432.54,7077.64,1737.32,205.27,276.29,667.7,2961.28,260.91,817.16,2103.78,430.81,83342.11527620976,30054.49638166189,24171.170430070564,5,True,True,True,True
41683,9965.64,12,21.65,65,19.21,12,31.81,5,29.14,10,30.3,4,19.43,295.64,3561.43,8212.22,859.24,526.53,204.9,629.18,1935.75,519.55,990.39,1778.21,2231.59,71179.1283411447,28489.399516744026,20844.83884818777,5,True,True,True,True
41679,9210.96,9,27.79,68,18.63,10,31.17,16,21.42,9,40.31,4,32.98,148.34,2539.39,5054.67,1941.86,327.49,70.33,167.47,4559.03,803.71,318.97,613.82,1013.14,78510.80272149449,26367.252980908168,20902.814022607632,5,True,True,True,True
41678,8171.8,5,37.49,23,15.7,5,35.25,6,15.39,4,43.84,1,37.8,147.97,3596.78,5302.04,1258.4,464.8,281.08,242.32,1019.53,951.69,979.0,678.26,1364.06,79928.34789810024,30989.83478503282,26362.94300901114,5,True,True,True,True
41682,11854.9,2,37.78,97,21.87,4,14.35,4,15.82,10,12.71,3,25.46,105.56,1239.1,5655.47,1405.07,285.72,167.05,670.25,3216.38,417.87,400.3,1715.87,1797.88,43998.07968404135,36199.111330677595,31911.190705675835,5,True,True,True,True
41662,8342.51,7,31.39,30,40.32,6,20.11,3,16.09,2,17.42,4,35.64,229.9,801.77,6953.71,1039.31,215.1,190.75,562.11,2532.01,1474.79,436.34,955.01,1201.12,56940.76665000697,36557.73926996875,33369.85436639578,10,True,True,True,True
41686,11836.59,12,48.24,103,49.74,12,23.77,9,19.06,4,9.31,4,48.01,342.82,2955.38,8679.79,1117.64,585.48,186.05,518.35,771.37,1169.14,661.67,2270.68,2208.43,53648.968537099645,29398.813834258668,22946.640847169878,5,True,True,True,True
41687,12668.21,9,21.86,82,27.75,3,38.93,7,18.65,8,30.22,3,15.38,153.12,1991.77,3478.03,1429.03,152.89,231.75,316.36,4491.61,387.61,883.05,488.6,2057.28,47008.08796305708,26639.553502847684,21465.295209661803,5,True,True,True,True
41655,7086.37,12,49.13,29,35.37,2,8.48,19,19.55,7,40.39,3,35.6,366.32,2038.59,2374.96,948.86,583.41,139.33,312.52,4019.3,1512.85,943.02,1252.78,2228.16,122189.10733330736,40489.239935590944,37708.07799104558,9,True,True,True,True
41681,7786.94,11,42.9,109,18.64,10,41.44,3,32.49,10,25.35,5,24.63,212.99,4331.94,7621.51,852.3,410.39,247.96,324.31,1498.18,1252.23,802.09,1298.11,1196.68,111446.46968164733,35227.38758941942,29600.540710554626,5,True,True,True,True
41690,13614.65,12,27.08,121,31.6,12,18.12,13,46.31,9,28.97,4,38.62,98.94,1618.41,3798.34,1339.49,303.7,81.43,186.04,1962.15,712.81,412.68,429.63,1196.37,39890.18233846135,23082.63713126906,19219.284932920127,5,True,True,True,True
41668,7581.85,12,14.35,23,28.69,6,40.13,7,43.44,2,35.17,1,9.89,126.4,2720.64,5850.35,873.7,409.8,110.47,271.9,2892.37,1503.74,853.05,2126.11,1095.97,110553.01611686531,49104.424251822194,44399.252842950475,7,True,True,True,True
41692,12838.57,9,18.25,26,35.67,8,30.99,14,41.88,4,36.78,5,12.91,64.77,4477.16,6555.53,1310.75,199.97,187.58,433.02,2712.62,621.59,563.27,2161.96,612.31,68128.14060925758,28063.202857471973,21139.48366237811,5,True,True,True,True
41684,6123.08,5,48.61,72,31.65,10,28.84,4,16.37,7,29.71,1,28.3,350.84,3185.8,3886.83,341.55,295.11,143.04,222.47,1871.69,375.35,488.07,767.59,1021.64,92667.1986659414,26760.767281751825,23169.767150613967,5,True,True,True,True
41691,11715.55,10,49.2,56,17.23,3,13.02,8,41.03,6,44.23,5,28.41,76.99,3963.13,2818.61,1830.62,391.63,272.67,587.89,2797.2,812.7,440.8,1448.3,1185.09,77003.62869731276,32728.173227867017,27625.98122061595,5,True,True,True,True
39623,4538.48,11,47.61,37,37.54,3,33.69,10,42.88,3,15.14,3,18.08,60.9,3696.95,3005.69,1220.72,619.69,246.79,567.26,967.79,404.08,230.1,1302.76,809.94,140046.0292817157,219112.2582144054,217203.86984597507,75,False,False,True,False
41697,11510.27,10,19.1,65,40.94,12,19.37,4,47.88,7,37.29,4,30.44,223.81,4410.69,8620.28,1545.33,244.84,87.92,463.25,4173.0,324.87,925.93,1711.01,1896.38,80041.30713754715,29701.26586331199,21627.729809460157,5,True,True,True,True
41641,7529.98,3,36.6,36,38.0,12,11.95,6,24.57,8,25.97,3,41.16,264.89,1000.6,5629.75,393.84,655.46,234.89,190.03,4358.37,801.13,851.82,1117.44,480.35,82964.62635461481,51639.35200542358,47918.91237188504,13,True,True,True,True
41699,10224.51,7,38.4,30,32.98,12,44.16,19,23.29,2,33.69,2,21.02,143.47,2175.51,2880.45,1506.23,126.01,210.34,638.72,795.9,1217.04,439.08,367.82,1111.54,52370.2705494983,23834.47454655905,20185.812866715984,5,True,True,True,True
41701,13742.58,11,34.43,56,42.63,2,18.68,20,14.12,5,32.7,4,42.61,321.09,1891.24,8083.31,1495.8,351.5,136.52,525.18,1772.11,1365.95,491.39,2041.8,2292.61,50336.91307622137,29086.26615383008,23146.873060009773,5,True,True,True,True
41689,7819.45,9,28.42,48,18.51,4,28.06,7,24.29,8,44.62,4,22.43,211.64,3887.36,5001.32,695.58,207.65,190.7,523.26,4247.96,1284.76,803.43,1661.17,938.22,111960.32617892101,36843.96412172319,32362.798256367987,5,True,True,True,True
41698,11477.96,12,29.22,97,37.83,3,22.28,12,34.01,10,45.76,2,14.83,317.89,3574.03,7445.46,569.97,124.35,65.71,177.63,3758.14,407.62,935.42,1891.43,542.39,71410.36506655934,31484.335590979434,26227.123986747443,5,True,True,True,True
41696,9711.16,10,33.97,33,11.88,2,15.03,18,18.61,3,26.84,4,17.64,362.96,2709.73,4661.91,997.21,511.24,263.46,617.03,840.61,1018.17,304.47,902.9,679.12,35940.981389571934,35065.905620130885,32911.327920553435,5,True,True,True,True
41693,7222.95,11,19.6,25,42.43,11,42.39,14,41.99,9,12.13,1,8.66,352.91,4095.8,6395.76,1370.4,409.16,246.55,528.0,4446.3,1416.54,184.61,1249.84,654.97,134261.80323791277,29152.94400882977,23165.17211638322,5,True,True,True,True
41702,11298.44,9,34.46,29,49.55,6,27.38,12,33.77,2,35.46,2,37.98,310.09,2409.62,2396.37,1492.54,124.79,259.46,206.43,1884.06,1212.97,817.44,1538.87,461.73,62916.16318604146,27136.798088934913,23391.60708636541,5,True,True,True,True
41703,13540.12,4,44.94,27,20.23,9,46.82,10,46.09,7,10.23,4,30.05,137.48,1800.93,4141.38,1014.53,163.7,121.31,270.85,1428.33,703.02,703.26,807.32,1061.91,44912.50236763464,23372.784393670627,19080.00799514266,5,True,True,True,True
41700,9642.94,10,28.68,121,8.43,9,46.6,9,45.41,3,37.8,1,30.55,270.61,4175.78,4744.16,694.96,584.2,241.41,319.05,3958.34,1347.55,307.54,2226.52,864.69,119443.97943148226,31046.534573664772,24454.50208606322,5,True,True,True,True
41706,14213.32,11,26.61,52,43.15,8,48.75,16,21.31,3,37.92,4,9.35,77.43,3046.37,4445.39,501.55,526.4,182.7,394.57,3621.07,358.96,674.01,2122.4,1838.54,60901.06743583523,28216.596964831253,21416.951896065886,5,True,True,True,True
41709,10999.27,10,19.28,103,20.72,10,17.97,8,40.51,5,49.99,4,10.03,60.07,2777.63,6725.26,417.02,144.48,159.57,429.92,1765.32,1009.66,669.03,1754.3,2133.69,57461.035728724055,27127.60710164624,21224.72785973146,5,True,True,True,True
41707,11364.6,12,36.52,22,18.83,11,12.15,18,21.73,3,41.08,3,19.11,149.59,3021.77,1763.83,1136.13,253.75,128.54,445.38,2541.8,438.14,553.15,1281.83,1679.09,49132.055837178545,25454.556051461084,19869.962771311308,5,True,True,True,True
41457,4301.24,6,15.12,95,31.37,3,49.5,3,49.86,8,41.6,3,33.3,339.73,2914.12,8425.28,482.04,236.52,265.43,342.64,3625.32,713.58,689.75,2023.05,977.05,212121.15436617192,72009.8391401134,72205.5359309224,20,True,True,True,True
41708,13121.18,3,40.64,54,40.78,9,10.42,4,33.15,8,35.6,1,35.35,108.82,4470.87,1502.47,570.09,237.95,239.16,621.68,2065.23,473.66,650.68,1476.02,2169.18,49064.68403074009,31635.523558116016,26349.3183051195,5,True,True,True,True
41711,13923.0,2,34.6,70,40.57,10,35.59,17,16.65,6,30.26,3,10.52,308.18,4133.12,6311.47,794.73,284.62,163.95,215.14,2083.37,782.66,554.9,831.82,898.88,49685.78436205878,27129.269070720864,22530.396695083815,5,True,True,True,True
41712,9830.9,10,22.55,57,36.71,7,14.2,17,28.73,7,9.36,4,28.98,142.18,1754.12,6286.89,1162.36,267.84,109.42,283.22,2515.13,591.61,942.0,1848.63,1758.0,48170.09803695162,26469.737208506343,20523.478562727414,5,True,True,True,True
41688,5676.32,2,29.99,68,32.41,11,41.64,8,10.91,10,11.59,4,28.61,81.41,3500.34,7197.77,1728.64,571.67,89.49,496.72,1068.16,1394.05,822.9,1263.8,1828.48,112113.5807689312,32689.1510113701,27514.57033077901,7,True,True,True,True
41717,12090.9,6,18.59,59,27.88,9,44.27,11,38.65,10,21.37,4,34.49,323.49,3315.46,6059.36,1773.14,654.98,144.54,505.18,2126.66,667.17,327.4,2009.96,717.09,67910.88296461105,27031.403479766566,20452.244192882332,5,True,True,True,True
41715,14272.78,3,33.18,38,45.39,8,30.85,18,41.59,6,20.06,2,26.57,73.21,4380.16,8231.0,1802.84,479.37,275.28,151.96,3836.15,834.78,276.53,1831.27,2284.7,76441.1924104172,32491.028914578637,26174.884610697096,5,True,True,True,True
41705,8510.03,5,31.6,106,33.3,5,34.97,5,38.5,3,45.92,1,15.15,68.85,4497.65,3492.04,1055.87,356.77,106.01,351.75,2113.87,432.62,284.82,414.04,1749.4,88948.75720432484,32854.18953248867,28916.361302027875,5,True,True,True,True
41673,5929.37,4,24.05,109,38.82,10,38.69,14,46.78,9,28.33,4,47.21,322.33,861.06,8443.96,1712.69,112.1,107.8,299.48,4441.38,1296.11,876.38,1129.48,819.3,145551.97875337026,50765.663827853736,46529.74955323519,7,True,True,True,True
41710,8581.38,9,17.51,51,14.03,4,19.98,3,28.65,10,9.67,3,8.39,331.72,4234.12,1570.69,1002.11,348.59,208.54,462.95,1746.5,1172.94,175.69,872.3,727.18,52296.31727683705,35682.15923232949,31732.812837049325,5,True,True,True,True
41695,8225.8,5,18.08,65,37.54,3,16.76,3,39.26,5,39.46,1,32.91,271.26,3180.68,8687.4,1414.56,651.17,137.52,626.84,1193.6,1090.2,352.48,1140.64,1837.55,84648.8112535915,44273.418595630545,39945.15628012053,8,True,True,True,True
41722,12242.29,9,26.29,41,22.92,9,43.26,14,35.84,3,36.56,3,42.2,341.24,4099.99,4383.37,1461.58,246.39,118.05,632.59,872.18,683.42,915.35,1771.13,2028.69,77880.24576365681,28328.1322288586,21408.796132198884,5,True,True,True,True
41704,5713.19,8,38.63,93,17.82,6,40.71,20,29.29,4,23.74,4,12.57,152.25,921.95,3637.2,1475.72,341.71,236.52,244.67,2595.29,740.17,301.99,1709.46,2238.05,107003.29294131929,27257.383715654403,22697.543217461167,5,True,True,True,True
41677,4144.67,9,20.93,44,47.03,10,17.92,10,10.51,4,33.74,3,28.19,269.71,4034.06,6592.74,1865.66,634.55,157.57,380.63,3991.63,815.6,247.25,1756.31,683.22,155630.54935094056,36402.34817425918,31169.112359969557,5,True,True,True,True
41719,11982.73,3,9.53,25,26.83,6,22.1,12,31.76,10,29.16,3,18.58,146.19,3432.13,3783.01,987.99,637.88,208.8,600.47,2737.81,449.97,892.27,1066.26,753.24,42264.340130926474,26408.97618775672,22288.750330168405,5,True,True,True,True
41716,8366.53,10,19.96,99,42.14,3,47.08,11,41.33,2,35.88,5,39.18,201.25,3142.69,3289.71,468.31,554.23,256.83,312.32,2572.87,1147.73,378.02,1056.99,455.79,92669.39342835711,32645.84468021013,29710.734026840793,5,True,True,True,True
41724,14012.54,7,44.39,32,40.93,6,44.0,18,31.63,4,48.82,1,30.0,184.29,3370.4,5138.08,802.77,656.64,177.93,526.63,2636.56,433.01,656.25,436.08,2215.52,65467.97292358398,28254.622752138483,22998.908559970423,5,True,True,True,True
41714,5014.41,11,8.71,120,12.12,11,48.1,5,13.47,7,22.08,2,47.85,258.13,1558.8,1949.91,609.73,557.12,248.72,611.98,1524.62,627.07,841.39,1387.84,569.04,75333.26625236969,25082.259385330784,20895.148989436268,5,True,True,True,True
41694,6302.5,10,36.82,108,16.46,5,19.44,3,35.09,2,12.36,2,34.91,136.08,3963.6,5090.44,1567.29,539.49,208.07,366.92,2605.01,1227.29,457.97,396.89,1108.47,111782.50365384063,59507.65288661482,56352.24655497519,5,True,True,True,True
41680,4352.28,6,33.76,50,40.95,12,43.76,7,25.62,4,34.39,1,35.6,171.76,784.3,3750.88,1794.66,444.99,167.14,145.03,2153.74,274.13,931.93,841.42,1256.78,127660.26496738814,36587.73741966548,33463.51973215962,7,True,True,True,True
41713,6415.13,11,47.26,90,13.39,9,25.9,13,14.65,9,10.35,1,23.2,354.84,2646.5,8097.9,420.07,164.92,61.72,241.91,4263.44,1511.47,656.49,1984.97,1254.41,118768.16748719751,35085.843634588404,29069.955851208942,5,True,True,True,True
41728,11820.24,12,17.55,82,39.71,12,14.91,14,9.76,5,11.42,3,27.18,357.07,3305.86,4441.5,1943.95,467.79,213.72,318.54,4350.76,1215.53,515.08,1974.77,1315.45,41711.773443445796,28794.10167344684,21799.29040959471,5,True,True,True,True
41720,11774.6,6,22.73,69,13.35,3,21.1,18,38.03,4,43.26,3,46.41,248.84,4420.43,3623.23,650.28,522.61,140.69,336.07,3554.11,282.34,908.42,993.99,1583.41,62560.65853261856,35163.60648661403,30850.111056709487,5,True,True,True,True
41731,12081.23,8,11.22,90,41.42,7,38.4,3,15.73,10,46.22,2,22.39,318.48,3820.79,8774.32,826.15,600.66,130.57,562.07,1236.99,668.51,826.39,1038.04,1428.52,57500.800094040926,27581.08142076224,21104.148792738557,5,True,True,True,True
41723,7172.65,10,49.07,107,40.55,3,45.72,14,38.37,8,23.4,2,25.86,163.03,853.12,5365.88,1846.39,557.36,268.58,356.04,3570.27,631.91,739.65,1799.75,509.3,123572.99922881353,26385.43886209999,20863.574981496335,5,True,True,True,True
41736,13378.19,9,18.73,90,9.52,6,13.6,4,35.23,9,14.48,1,38.45,120.37,2122.25,8353.53,1248.85,584.0,59.52,139.83,2590.68,1438.91,813.97,1647.28,523.69,38995.7085834594,28261.419245843652,22410.925928366458,5,True,True,True,True
41726,9532.14,4,27.99,117,27.59,12,43.68,15,25.21,10,35.53,3,9.02,299.69,2776.57,3946.64,434.35,421.01,282.71,470.43,3672.88,728.16,385.38,1479.72,937.56,77550.1238113441,28461.829322330283,23650.376361787676,5,True,True,True,True
41735,14249.07,4,45.73,114,33.83,4,16.23,17,47.07,5,32.89,1,34.24,102.01,3074.14,1716.89,500.15,224.46,276.15,489.01,2440.66,961.73,784.33,2123.55,1211.0,55372.023239842776,27564.57355386298,22796.23742048398,5,True,True,True,True
41741,12338.9,10,13.07,86,11.47,9,21.05,12,44.77,8,46.47,1,34.41,212.13,3642.8,7496.68,650.38,184.4,145.62,179.59,1429.85,543.79,190.74,863.93,1883.12,44358.49812051734,26920.083547778726,21582.2473624662,5,True,True,True,True
41727,8464.68,6,40.63,116,42.42,3,35.96,5,43.0,2,18.55,3,8.14,64.7,3688.03,8638.3,1237.68,432.69,147.93,696.52,918.97,491.14,584.8,560.13,2257.79,84768.71329502229,37850.778865964654,33307.69827953598,5,True,True,True,True
41743,12713.82,6,23.38,45,8.16,12,40.43,12,9.05,10,35.32,1,43.3,269.85,1843.49,3638.06,941.48,467.96,192.22,273.68,3004.0,1291.2,737.66,744.3,1403.98,42413.56300846215,26306.01849839869,21894.532254658785,5,True,True,True,True
41740,13018.52,3,44.73,97,28.76,6,29.37,11,48.58,3,40.89,5,13.36,166.02,4071.41,8950.55,1749.05,246.67,280.04,132.13,3926.17,527.88,808.93,1498.39,1696.1,88763.57837958825,31743.553984563412,26376.438607993263,5,True,True,True,True
41721,4910.49,9,21.49,114,10.35,7,12.44,8,38.28,7,16.27,3,12.72,65.45,1247.02,6079.46,1569.69,558.6,142.64,377.51,2896.49,805.35,343.51,1543.05,1238.25,101588.0181662133,27454.196513328934,22037.3540293415,5,True,True,True,True
41742,8217.0,8,40.46,64,48.61,5,34.51,9,11.27,6,20.58,2,28.12,148.16,1621.31,8795.96,453.15,488.29,286.32,249.27,3016.93,991.13,186.89,641.37,1349.68,74745.56466029896,25618.491992629235,21069.42671772655,5,True,True,True,True
41725,5198.32,3,30.2,28,36.55,7,40.78,11,34.8,9,43.14,2,12.74,144.43,1155.56,6263.98,858.36,467.37,66.95,749.18,1489.58,1504.06,974.44,1722.98,1121.65,136705.6422363352,29530.169185727427,25274.788688905508,5,True,True,True,True
41718,8475.44,5,10.92,70,49.94,12,30.91,3,24.8,7,24.98,3,33.22,352.04,864.11,7915.21,1771.63,303.34,104.51,659.1,4134.47,1059.26,869.34,537.94,1312.01,63572.59376816487,42710.4347036469,38104.995886558274,8,True,True,True,True
41739,8021.69,4,14.77,64,25.91,11,38.8,4,11.16,8,9.07,1,31.19,326.94,1286.49,8378.6,1264.41,607.21,104.76,231.54,3920.68,628.95,442.17,457.51,520.39,46958.87954530695,31674.183834866977,27246.945348384626,5,True,True,True,True
41747,10289.62,9,30.7,57,41.53,9,39.73,13,16.07,7,49.25,2,21.55,207.59,2832.86,5524.81,1152.46,172.49,225.62,491.17,3268.13,1445.35,817.05,1639.7,2084.53,87367.39317058868,29237.329390503735,22840.24389391968,5,True,True,True,True
41744,5876.8,8,40.85,81,36.63,10,26.77,6,17.99,5,20.62,2,38.42,354.19,1465.85,7029.76,660.13,317.25,230.81,313.24,1719.13,342.74,657.4,1992.91,412.31,81783.68424301085,25618.23482620329,21185.043303054503,5,True,True,True,True
41748,7699.94,10,31.56,74,25.43,5,31.39,8,35.2,3,21.98,4,29.91,245.08,2351.1,2463.72,1454.28,160.57,181.63,126.37,2076.53,1489.74,305.53,521.26,1603.49,86774.66321817355,25929.441974396428,21912.518209501824,5,True,True,True,True
41753,13530.54,2,22.97,45,28.85,6,48.4,16,16.35,2,41.7,3,17.6,340.68,1803.46,5725.74,933.34,656.14,148.43,479.64,1953.5,951.59,904.84,920.63,2211.26,44197.288854342,27336.622975570295,23017.130400456757,5,True,True,True,True
41732,6207.45,7,31.29,124,23.92,8,38.24,11,35.51,3,17.98,2,43.31,210.44,4098.57,2429.44,1721.88,245.36,69.17,607.9,2258.11,1225.35,206.14,1662.36,1814.69,150665.14895609816,32331.39146061193,26978.97363997173,5,True,True,True,True
41750,6856.85,6,26.15,33,32.63,6,43.34,11,10.53,3,48.99,1,12.09,123.94,2290.03,7096.83,1017.06,289.19,143.17,672.18,1225.05,1088.29,576.41,1334.51,592.62,85129.81003722454,26619.416478569015,22369.0017391984,5,True,True,True,True
41738,6931.91,8,14.02,54,37.08,3,47.07,16,22.86,2,38.96,2,25.7,359.02,1226.54,3265.57,1371.97,451.32,165.71,201.4,4075.71,1269.77,265.84,1930.79,906.4,91383.47324304297,41133.392931706214,38258.44700585961,5,True,True,True,True
41751,13638.8,5,22.45,77,27.24,2,25.69,6,38.36,5,27.21,2,13.35,258.64,4498.17,5767.5,1153.97,159.55,119.96,491.21,3241.58,288.68,276.93,722.97,1414.34,48715.851023787014,40832.65400755127,37971.461408844676,7,True,True,True,True
41757,11033.05,3,36.9,35,17.03,5,16.16,13,31.68,10,45.65,5,49.1,299.34,4033.76,2195.98,1899.81,225.19,96.29,592.26,2739.31,1207.44,229.92,1194.82,1643.37,76668.39575514058,29103.832683558412,25381.330988382448,5,True,True,True,True
41761,11548.62,5,40.24,122,26.42,7,32.38,20,26.65,2,33.32,3,40.72,168.2,1767.51,2227.32,557.49,592.75,229.97,537.31,2588.24,925.42,454.91,1652.2,1988.58,62866.61264313798,27796.341671999904,23407.5999412549,5,True,True,True,True
41752,4071.44,4,47.25,32,40.96,10,43.61,6,38.23,7,8.01,4,49.81,121.06,1096.8,3704.48,470.35,519.01,262.81,601.0,848.26,716.11,628.86,1151.33,1797.18,124375.80128980734,24916.716819132736,20890.296347741536,5,True,True,True,True
41729,4170.5,7,36.31,104,20.44,5,15.52,6,43.0,3,13.65,2,43.89,300.37,2731.91,7909.01,757.02,650.47,145.49,538.89,754.75,943.14,885.98,984.29,1856.88,131367.54745349404,39220.41244124658,34738.951773031426,5,True,True,True,True
41759,9090.33,5,28.53,80,47.94,8,31.4,15,34.08,4,28.91,2,31.7,334.83,1130.2,7947.65,1837.68,355.54,200.39,389.58,4054.93,1234.81,421.05,1550.32,1579.41,93897.41631493787,30517.44193263313,24865.95305354058,6,True,True,True,True
41610,4121.48,8,10.73,117,16.87,3,34.02,9,15.4,9,26.25,2,28.37,118.23,2097.65,8202.6,430.59,183.75,154.43,706.03,3344.48,1475.63,494.08,1268.85,715.25,111182.81021657509,45635.13052395415,44376.220223140605,15,True,True,True,True
41758,5925.32,4,47.25,62,29.19,5,27.03,13,15.88,10,9.31,5,14.73,314.14,2109.12,8154.56,1015.61,502.04,63.41,232.24,1215.96,1346.73,660.61,1774.53,2009.84,82021.49320074586,28585.82426511437,23431.2299663448,5,True,True,True,True
41763,10523.58,3,17.86,99,39.53,12,26.59,11,35.78,10,38.78,3,42.01,335.19,3383.14,8882.03,1454.46,591.63,266.3,150.33,1379.32,1189.7,750.99,477.92,2294.69,74305.61622558317,27562.11734960239,21931.149577384615,5,True,True,True,True
41766,12452.84,11,47.84,115,38.44,11,40.09,8,15.06,9,33.24,1,45.08,157.94,2160.66,7344.64,444.56,378.57,101.56,191.66,2257.5,1243.5,770.16,1072.19,1698.43,61815.080665308844,27674.605975802162,22587.969044261437,5,True,True,True,True
41764,11597.16,9,44.56,57,42.84,11,14.34,19,46.42,5,10.99,4,15.48,361.55,1209.22,3996.52,1746.46,120.48,51.28,663.37,4450.92,775.8,540.74,1928.02,768.86,75638.53583313759,27610.225338632714,21245.31852508402,5,True,True,True,True
41756,4251.35,4,11.62,91,14.75,11,19.62,15,40.41,10,27.91,4,49.58,138.75,1409.28,1775.06,972.82,248.16,223.36,126.75,1055.86,982.55,917.39,1793.32,1166.71,120257.82781377781,25752.096572978357,21633.192415379668,5,True,True,True,True
41754,11931.49,5,8.87,37,46.53,2,25.68,20,28.89,2,23.38,1,42.81,153.13,3922.89,5417.45,414.54,508.8,199.45,493.35,3163.05,1041.67,836.91,622.93,1765.75,51718.24108133482,44431.85318391556,41397.54177604497,11,True,True,True,True
41770,14303.27,8,27.91,64,33.93,5,25.51,12,43.41,10,20.28,5,44.92,211.67,1172.15,5768.72,458.68,151.72,128.57,373.36,4325.38,599.55,809.27,669.65,982.18,42215.60256541887,25548.61688867478,19839.642058181882,5,True,True,True,True
41765,7816.05,10,15.63,25,46.45,5,44.26,15,15.66,9,38.32,3,25.18,279.81,1077.89,2694.66,1673.16,652.57,159.7,351.47,2568.32,356.47,288.25,1680.87,1868.41,66489.55612306157,25380.26455217405,20218.651403323565,5,True,True,True,True
41771,13975.36,4,45.85,40,34.68,4,9.13,11,49.5,2,27.33,3,26.02,317.99,1572.88,8745.37,362.45,627.5,189.25,629.8,2160.12,518.41,875.38,1224.56,822.1,43184.51276843321,25591.0661214083,20878.28697266749,5,True,True,True,True
41660,4102.8,11,37.26,73,36.3,11,34.94,4,26.06,4,29.18,2,28.15,195.72,2203.62,7621.68,1709.72,575.26,147.87,660.89,3523.73,734.03,782.49,1406.79,2254.68,213127.5968544021,68198.90249136773,63004.06496868323,8,True,True,True,True
41767,8690.92,10,41.45,31,27.39,12,44.71,19,49.13,9,40.93,1,8.04,72.44,3051.67,2875.71,1862.85,193.9,192.81,534.1,1080.36,1016.88,205.16,2152.97,1682.24,112051.81568131356,31587.988780263775,26230.09921465846,5,True,True,True,True
