scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
5029,1727.22,1,24.81,1,25.35,3,40.58,13,18.03,6,8.17,3,31.95,265.88,809.54,8821.27,1249.9,427.11,141.18,406.84,1647.6,430.65,853.36,1818.28,1399.59,28.891899999999996,0.6394484602634783,57624.500777661306,5384.201089839928,51107.78386796209,5349.825741263481,100,False,False,True,True
5050,2399.6,4,27.61,1,46.42,3,38.53,5,30.53,7,31.79,4,37.82,127.23,1245.89,1775.35,1002.12,601.3,286.59,366.73,1719.47,856.48,990.74,1424.51,2086.22,34.708888888888886,0.5832227001315345,108798.27623604247,5042.057714595665,104458.44932486961,5192.7601830577205,27,True,True,True,True
5005,1513.08,2,18.83,2,32.08,4,30.27,19,32.58,4,12.99,1,46.59,73.55,4257.85,2803.71,1354.06,518.99,269.39,263.08,3361.31,957.63,848.73,2145.46,533.44,27.711666666666666,0.44299556478878555,64082.16747352028,4762.741749197799,62015.33480009166,5266.213498723182,72,True,True,True,True
5033,1799.48,1,12.32,2,18.39,2,26.86,11,48.4,6,30.01,3,45.14,160.62,1285.19,8402.39,1063.24,133.75,56.13,126.45,3109.5,1416.25,715.38,860.54,660.5,22.8073,0.46524861389075906,69958.02008048231,7834.979794924608,73096.71467999391,9335.703058722956,100,False,False,True,False
5052,3469.19,1,32.3,2,33.51,4,9.54,15,33.68,5,13.78,4,29.41,222.11,2666.64,1877.11,473.59,402.57,168.29,612.69,3522.74,1267.44,867.24,2068.66,396.45,14.7642,0.29694464334640086,55925.308247407535,5267.705687263787,48842.48589139512,6097.981153743498,100,False,False,True,True
5043,2252.75,5,39.27,2,44.04,1,18.97,14,14.18,6,22.6,3,8.11,163.14,4240.29,3422.66,331.84,554.57,218.5,120.19,3474.64,776.84,309.63,2201.02,423.21,19.2288,0.3195871073618572,55361.05816886357,6161.992920917412,48417.271203557866,6659.647454992358,100,False,False,True,False
5030,1675.05,4,39.3,1,40.42,4,34.85,10,17.13,7,29.03,1,28.74,277.01,2579.16,5727.13,895.56,460.84,112.54,706.64,3446.21,993.32,468.25,1404.13,1323.75,33.2175,0.43421319843472683,86055.07599010783,6447.629268732529,85078.92099353625,6553.514943616508,60,True,True,True,True
5053,2764.8,5,49.46,1,40.08,5,32.22,12,14.0,4,12.58,4,32.67,310.02,3272.04,5819.85,1819.62,162.95,142.19,176.54,3847.11,1249.37,953.42,1594.79,458.14,28.148225806451617,0.44950072190736323,117454.47057981639,6430.868419966824,122966.64087770638,9550.219423943065,62,True,True,True,True
5054,2402.96,2,28.91,1,23.15,4,17.87,8,22.03,5,11.99,1,28.83,331.34,2660.3,6288.07,492.4,374.88,139.01,241.08,881.29,964.28,578.9,1938.01,1480.99,31.58076923076923,0.4727952374320852,117188.12436598263,8271.596985775413,118101.70634683366,9453.115637680894,65,True,True,True,True
5059,3542.27,5,39.82,2,39.66,1,31.31,12,45.87,4,11.2,1,39.79,280.55,1979.66,4565.6,918.0,397.88,287.41,508.57,748.49,1458.1,808.53,2161.18,1816.81,17.14456790123457,0.4907775702462268,69207.927043885,5295.308766870382,62720.92585902685,5652.218720460963,81,True,True,True,True
5044,1784.18,4,20.19,2,33.56,1,29.73,17,26.79,10,37.38,5,26.89,325.15,986.36,3998.99,1520.71,354.08,201.2,554.75,1472.49,308.25,913.64,884.88,1216.32,34.16919999999999,1.343731184035518,58087.96515866159,6351.08062162437,54039.62067239708,6501.2669484555745,100,False,False,True,False
5031,1881.52,4,41.55,2,11.77,3,13.36,19,40.76,5,48.07,1,25.95,77.07,3889.15,3556.84,1341.85,145.77,164.58,394.52,4387.23,263.4,700.86,544.92,1979.18,26.928800000000003,0.4039934438857921,75132.94032508355,6142.270728278483,72374.41779882033,6206.437729017997,75,True,True,True,True
5046,1349.25,5,16.37,2,15.59,3,11.72,12,48.0,8,25.75,2,36.77,317.22,3548.0,3182.72,1720.34,602.5,60.45,645.46,1657.45,1120.95,360.01,1337.74,509.18,38.18945945945946,0.5771334620631811,100827.95221219376,5777.959680510843,102646.14351981535,6078.365502473204,37,True,True,True,True
5001,1525.09,3,10.76,2,32.49,4,32.9,16,40.34,2,13.19,2,43.06,234.8,2606.07,4821.9,1945.8,144.11,140.94,670.3,2515.85,1413.2,812.85,1298.76,1628.71,34.9481,0.6095862067290753,106187.97478370646,11615.461838348849,106288.46224302707,11494.119710547493,100,False,False,True,False
5062,2624.0,4,30.87,2,48.86,4,40.57,5,43.81,9,30.13,3,21.6,154.03,3152.8,6528.23,1739.83,219.45,193.9,178.13,1754.65,1384.47,223.13,1490.05,1997.44,27.264035087719297,0.46823322809228757,147625.82155658977,9959.65466728976,145643.21789683928,10803.562693226491,57,True,True,True,True
5063,3504.09,1,49.73,1,19.95,4,20.6,15,29.88,5,48.6,4,49.32,244.01,2800.49,8451.56,585.55,304.2,240.51,373.11,983.98,1375.51,882.54,1591.01,1871.8,22.088300000000004,1.030249606903712,109611.85487757422,14967.293316441877,112362.01926860963,18439.018865463502,100,False,False,True,False
5047,1090.38,5,12.19,2,32.85,1,43.97,3,31.79,6,40.04,4,34.71,314.84,2217.02,3304.99,1444.27,291.86,197.09,683.42,2609.31,708.46,396.48,614.26,2003.18,17.9924,0.5516460583901364,137594.97925736607,41808.124817917924,132325.34831136896,42467.63982361805,100,False,False,True,False
5067,3581.12,4,13.87,2,39.3,4,44.0,8,27.58,8,27.32,4,37.99,348.01,3549.37,8881.26,322.03,211.53,125.11,640.59,2658.93,1327.89,857.24,1141.21,2245.95,23.005641025641022,0.3765060625205255,121503.73974572134,7060.506854018831,125846.4747277785,7567.210709798379,39,True,True,True,True
5017,993.59,2,32.14,2,34.68,4,33.04,12,30.3,4,36.66,1,29.45,93.91,1386.16,4908.04,853.71,480.99,224.01,470.18,1609.35,1020.63,435.43,1135.82,2185.33,47.84851063829787,0.729666328516894,93126.81316588436,5350.873459660077,92498.72361104454,6226.27096742937,47,True,True,True,True
5065,3406.13,2,27.05,1,8.05,2,12.71,13,26.59,2,33.07,3,41.2,289.13,2475.39,2029.33,1837.89,151.82,201.48,649.16,2761.87,924.51,761.46,646.5,809.84,18.658823529411762,0.47217985888811054,63875.701921294785,5127.955037942036,65253.01849344174,5386.556455526509,68,True,True,True,True
5064,3041.51,2,8.69,1,38.89,3,28.9,16,19.02,7,14.83,4,23.82,160.74,1423.31,5640.23,355.22,246.68,143.31,259.58,3970.99,345.55,420.87,1428.4,1024.14,19.2706329113924,0.3161358916350318,65400.560920695636,5302.763311804264,59254.74008181587,5289.591518822939,79,True,True,True,True
5066,2232.44,3,32.75,2,11.8,4,42.92,14,45.96,5,48.98,1,9.71,373.08,1020.02,7305.68,834.01,462.05,286.63,664.72,3347.26,408.23,285.98,2179.67,976.45,28.82526315789474,0.4832252949018724,72663.6848339111,3951.5488071689297,65243.634330899025,3963.3232625957767,38,True,True,True,True
5048,1455.26,2,33.5,2,38.55,2,22.33,4,39.28,8,12.65,5,44.25,137.89,2577.93,4669.21,315.59,533.11,58.31,213.28,1041.81,1106.74,461.17,1460.16,695.3,29.742599999999996,0.9123934779391282,147405.93137837053,15825.901661359077,149776.3632047871,16235.738152104743,100,False,False,True,False
4993,1190.61,1,41.74,2,43.37,3,18.86,18,43.26,6,45.92,5,43.12,113.81,2776.65,4506.14,1714.89,376.23,96.98,125.03,2001.41,901.7,259.27,1317.24,1365.59,30.919,0.49751808250981433,58963.82180194095,7354.212052174806,55365.19125067137,8176.306704088263,100,False,False,True,False
5042,1556.14,1,38.32,2,40.41,3,26.96,10,28.66,4,38.67,4,23.78,330.28,2114.27,1576.81,777.26,541.22,47.49,451.37,906.81,510.35,516.13,1047.14,1464.88,33.81727272727273,1.194189861312201,53295.82591028981,4720.485573380625,51100.79776456728,5105.408068285406,99,True,True,True,True
4968,1119.71,4,21.29,2,40.08,1,43.03,18,15.35,4,17.0,1,47.13,306.19,3356.83,2501.31,1006.64,501.84,52.11,640.17,3126.8,1196.28,937.67,776.15,1053.34,31.50700000000001,0.47161339242985023,56605.22440413087,6692.477272208727,53859.91821977592,8481.451281035059,100,False,False,True,False
5076,3180.08,5,44.2,2,33.42,4,45.05,9,24.93,7,27.4,4,36.79,163.63,1515.17,3426.92,1418.15,139.41,151.45,390.07,4248.23,693.09,332.71,1248.61,654.3,25.849499999999995,0.3312412858833939,110782.91749704102,3270.776174677812,106361.36651848075,3000.0196973403017,20,True,True,True,True
5072,3231.88,3,41.48,2,46.33,2,17.75,14,39.67,3,32.86,3,8.91,60.61,4341.32,6806.92,990.09,274.48,237.47,415.54,2434.76,1067.41,533.78,1040.55,962.08,17.537538461538464,0.31131289911252663,69463.56396817308,5057.793237496783,66893.93158111583,5394.5926535713825,65,True,True,True,True
5071,2472.64,2,21.45,1,36.02,5,21.9,7,24.23,8,42.11,1,46.93,249.1,3291.81,1503.16,1416.95,264.2,271.54,551.71,2274.59,1063.5,608.17,1046.46,1240.7,25.42,0.6501627703175389,95981.68399554206,5882.149114834778,93752.00594474252,6147.357721230123,44,True,True,True,True
5000,1049.44,3,41.76,1,8.85,5,29.15,6,37.84,7,23.59,1,37.17,306.12,2589.48,8864.73,1664.95,359.12,178.3,565.17,4093.14,720.45,466.18,1949.69,492.45,29.742000000000004,0.3976572809987428,162330.96369523148,22244.898321917688,163044.29458515375,23903.891831815,100,False,False,True,False
5075,2568.57,4,11.32,2,49.89,4,44.27,16,9.4,9,46.27,2,43.4,363.5,988.14,4895.53,1412.35,176.53,152.13,625.31,2533.75,362.05,347.73,2164.42,560.9,32.513823529411766,0.3934541265924407,103975.1510692205,5788.529762685332,99585.87841218055,5706.138989670158,34,True,True,True,True
4986,1091.4,1,10.84,2,45.89,3,17.73,20,45.2,3,46.59,5,29.99,316.1,4479.84,5843.02,579.59,582.49,175.09,368.08,2151.81,525.23,518.99,2251.15,1507.93,30.6129,0.38622308673520894,61610.40619200206,7469.941585443963,53132.32249954883,7878.857023809603,100,False,False,True,False
5069,2535.68,3,25.1,1,30.95,2,32.55,9,32.07,4,42.58,1,33.56,147.8,2036.91,4379.39,1705.85,342.66,260.79,331.42,4326.12,1327.03,899.93,452.37,803.12,21.2648,0.4201760563946346,80553.73749758967,4959.670059215099,80320.38032669017,5604.691240512418,50,True,True,True,True
5074,3430.15,1,28.76,1,16.11,3,8.82,15,13.67,9,46.34,5,16.01,357.14,1375.12,6602.13,610.17,635.97,174.97,293.63,2905.75,1466.84,730.91,1412.21,1825.48,15.636400000000004,0.30560593891315313,64848.72579404102,6977.393138462189,58646.22023416476,7706.799960570866,100,False,False,True,False
5051,1534.06,1,11.99,1,8.48,1,13.28,12,10.81,3,37.95,4,15.55,201.69,1023.01,7099.37,1864.41,321.11,244.25,461.0,2322.39,820.01,743.19,507.32,576.16,23.660700000000006,0.5691181464744071,53109.483404366256,7821.918247632442,49732.1867792305,8300.97685155898,100,False,False,True,False
5077,3172.41,2,11.54,1,32.12,3,21.2,18,30.74,7,25.33,3,14.63,312.0,3868.72,6983.42,1624.77,491.12,88.51,518.66,1477.4,1018.27,319.56,1461.76,748.35,21.335319148936172,0.3770990589719373,81313.20969410015,5101.41822575655,80244.82250379583,5431.899266700875,47,True,True,True,True
5060,1889.02,2,43.06,1,45.43,2,33.91,4,16.03,5,12.49,5,17.47,61.04,3822.29,1755.01,1534.01,323.58,171.22,703.76,4041.45,409.56,973.46,662.49,2000.68,17.970843373493974,0.4531655725500099,131830.4876392933,11331.093519327074,138037.65692571786,12580.504411344693,83,True,True,True,True
5055,1467.79,5,34.91,2,23.17,5,9.65,4,28.82,2,21.63,4,16.96,272.97,2908.03,7896.21,1694.79,479.41,215.64,301.55,1837.01,1188.99,651.06,1766.66,1650.76,23.860799999999998,0.43907772947993207,299702.14593144873,34779.29978831654,294950.6629585799,35439.43468926829,100,False,False,True,False
5058,1886.43,1,20.19,2,11.79,4,31.87,9,29.8,3,26.93,3,46.88,371.44,3036.28,7586.92,775.03,327.97,51.32,416.55,1289.52,1411.24,619.5,994.49,1273.14,26.425699999999996,0.7703393650682387,75919.75073978576,7751.644720965551,73534.20662283535,8619.77416531838,100,False,False,True,False
5083,3302.16,1,34.21,1,44.91,5,36.17,6,19.04,2,49.95,5,42.47,231.37,3543.9,8929.99,1584.42,110.4,266.58,199.37,1000.76,408.59,291.87,1773.24,1132.23,22.157099999999996,0.7761121638713641,150252.90344848632,40894.40915809379,149705.81489003787,44316.59085386782,100,False,False,True,False
5082,3133.58,5,47.43,1,31.83,2,30.09,8,38.68,10,34.97,5,22.26,279.63,1884.58,4353.21,1875.5,635.53,115.7,339.91,2452.47,749.97,421.56,1755.46,1975.03,24.660299999999996,0.6206113880275601,93018.91353311735,9636.535068081961,89124.47909591123,10468.716431610856,100,False,False,True,False
5081,3134.15,3,33.67,1,26.96,5,30.37,9,26.21,6,49.07,2,42.73,279.76,3144.28,6332.13,747.91,460.46,181.12,481.75,2883.26,898.62,902.57,1149.29,996.05,24.2627,0.4558660422589606,92545.47991498548,7870.504502463876,90330.07028758679,9212.097822566308,100,False,False,True,True
5079,2326.43,2,22.38,2,12.9,3,47.89,7,11.73,7,17.2,1,25.79,219.38,3645.23,2655.06,1545.2,648.57,200.57,371.28,4490.5,881.61,925.44,737.8,567.88,19.12581395348837,0.3359792550153425,77053.91019970416,4988.121913146055,80312.98628481936,5178.004490943401,43,True,True,True,True
5086,2522.5,3,29.18,1,45.38,3,37.79,16,26.04,4,13.65,2,47.47,78.01,1579.21,5957.74,1656.07,213.98,226.76,288.99,1475.93,962.05,270.18,1648.25,1829.77,32.645119047619055,0.48614166720892404,110642.06602567299,8300.565417528236,114015.04952212432,10492.889765077734,84,True,True,True,True
5068,1822.89,1,46.33,1,35.26,3,24.87,3,10.61,8,35.42,4,29.34,75.93,4402.63,6426.77,366.69,454.74,284.56,462.66,838.51,1098.67,267.14,1389.13,722.4,21.725799999999996,0.8462217633264183,186371.49324918835,20575.20404602717,193852.1686018524,22044.157434081542,100,False,False,True,False
5094,2971.57,3,33.29,1,20.0,2,46.45,14,17.51,5,29.73,3,37.64,323.85,3755.42,1925.21,1907.14,638.43,83.36,285.94,916.32,1101.84,627.64,480.69,2038.92,19.83086206896552,0.39316209987943773,64207.986335928385,4058.2343109320327,59755.448138376225,4543.881718206006,58,True,True,True,True
5004,1125.91,4,14.58,1,34.77,4,24.24,4,23.78,2,9.35,3,26.41,116.95,2195.66,7863.98,461.64,142.17,280.08,166.74,2834.32,486.73,815.5,1550.08,2142.95,39.7201,0.5942765655514577,231328.29630466868,26805.77929506541,229004.43274623007,26616.699349424875,100,False,False,True,False
5056,1698.78,3,24.15,1,15.21,1,32.52,18,49.14,7,36.26,2,13.21,226.93,912.35,2484.33,1211.08,505.09,224.49,361.12,2603.56,1381.64,527.26,1279.56,1089.15,30.3876,0.8449996951765635,62923.03600596953,5578.4093590356515,62147.616851276325,6361.034166190198,100,False,False,True,True
5093,2948.52,3,18.2,1,39.35,1,22.78,15,9.28,10,32.34,4,10.39,307.15,893.14,6215.75,1288.55,483.01,117.81,380.8,1956.41,372.74,643.12,1634.03,630.18,25.68509999999999,1.2461467843239047,92258.54683160794,13932.396486965601,94174.76078685356,18021.71027392494,100,False,False,True,False
5073,1730.86,2,24.86,1,18.97,2,42.8,12,39.44,2,42.78,1,41.12,122.47,3521.2,8825.73,1604.09,276.41,79.09,221.54,3359.16,1289.28,919.2,1507.24,843.28,21.687192982456143,0.2797495971270232,76301.67876332786,5688.79104693341,84241.3591097006,6124.304572150185,57,True,True,True,True
5087,1734.05,1,17.61,1,16.78,3,38.05,5,24.64,4,15.12,2,47.98,100.78,1075.97,6568.68,525.13,573.46,98.8,725.97,2170.2,1048.39,882.31,1373.95,981.79,26.366075949367094,0.4525495233461394,95850.4136327594,7724.091817169998,91158.62111847496,8042.231438976592,79,True,True,True,True
5095,3291.75,1,14.11,1,30.41,4,13.23,10,43.17,2,20.53,4,45.92,324.31,1426.27,3236.28,423.95,254.11,49.65,738.84,4383.31,1080.45,628.04,1313.14,1850.51,14.8079,0.24301679286864436,61922.04787222699,6277.642916517918,53771.62656458315,6581.661179587777,100,False,False,True,False
5100,2966.46,4,42.47,2,36.27,4,47.63,19,11.06,10,8.56,3,41.23,254.97,3187.17,3173.44,1400.85,158.09,156.2,505.76,4403.67,336.69,587.31,1884.48,2115.7,23.723478260869566,0.30949531786225165,81852.48376078017,3624.0482546601997,78650.64824837867,3596.839368981521,23,True,True,True,True
5040,1159.29,2,11.89,2,34.2,3,18.76,16,43.51,3,9.12,4,35.03,229.38,780.84,6136.9,899.97,421.77,56.15,445.6,3233.8,873.13,758.26,860.98,2292.85,40.16186813186813,0.5570755226835387,72050.90660891247,6082.127292801468,70058.118606679,6704.019152322011,91,True,True,True,True
5102,3586.53,1,47.79,1,12.18,1,21.56,7,37.39,7,26.61,5,12.74,213.88,2743.87,8339.35,1885.86,207.99,107.27,317.82,2494.92,1444.91,709.85,1208.58,847.63,11.8571,0.30102617423698824,79651.73367068204,9590.690291041918,82383.61282931875,11210.525879018287,100,False,False,True,False
5092,1724.06,4,49.02,1,27.82,4,44.08,3,29.92,6,16.46,3,49.37,151.25,734.49,7965.71,684.16,410.22,244.34,503.91,1577.68,1142.25,681.73,1905.56,988.94,27.1869,0.8577509880937227,198321.75802202692,32404.29129609374,196294.53560674403,33265.34841619724,100,False,False,True,False
5096,2698.69,1,12.93,2,12.29,2,12.91,13,25.61,5,11.46,4,45.52,167.17,3967.8,3758.95,1567.45,319.4,69.8,146.28,3144.65,408.47,656.25,1250.39,452.21,15.330700000000002,0.31809170585435476,50271.59830284005,5635.586021650827,46686.76715030938,6942.5002871950655,100,False,False,True,False
5106,3414.97,2,10.75,1,10.3,3,41.15,9,45.04,7,43.35,1,14.8,276.68,3335.55,2093.26,1236.14,232.2,74.8,626.96,738.67,1520.3,748.04,412.71,1773.84,21.880117647058825,0.3363193427088485,91722.99889744911,7807.557831402375,88501.83178258437,8155.040354156045,85,True,True,True,True
5080,1358.87,4,18.29,1,35.75,5,43.4,3,35.98,4,17.4,4,33.11,279.01,2951.32,3333.36,860.46,651.98,94.61,241.7,4252.38,760.44,885.96,723.27,1733.98,26.7066,0.5953900682185866,205233.77026072945,34414.21363837708,204147.59452131845,35605.78822183553,100,False,False,True,False
5105,3043.13,1,35.76,1,46.81,2,32.28,10,48.13,9,18.48,5,32.31,325.99,2701.23,4631.69,1741.12,214.07,82.41,292.73,1747.29,368.03,190.86,1034.08,1108.8,17.7132,0.5919081965400657,56412.226694545185,5259.084682107419,52797.89644080836,5427.078428750163,100,False,False,True,True
5104,2233.96,4,36.52,2,38.99,1,45.37,14,28.3,10,11.2,1,17.85,295.51,4416.82,6505.24,519.65,653.06,219.84,182.15,928.03,1285.31,750.42,1451.49,1269.48,20.3799,0.28890072042593856,64188.31632797113,6471.245202443363,58499.998927751796,7812.802703738468,100,False,False,True,False
5085,1548.49,4,29.35,1,29.33,5,26.0,3,30.26,6,33.88,5,19.25,177.81,3422.94,1889.7,1011.85,464.33,240.09,214.99,2758.87,266.09,459.32,1016.44,1693.82,33.401,0.7137856113637336,181427.47216444917,18946.8154423666,180483.37427523616,19129.11756146229,100,False,False,True,False
5084,1715.27,2,49.93,2,34.46,1,44.89,11,29.71,9,27.23,5,48.7,239.32,1413.8,5696.88,1098.77,329.1,148.2,278.81,4323.06,998.38,329.91,1938.1,757.42,22.3222,0.43058236345346484,64553.17960376369,7470.560733046231,61410.05312454948,8520.190009365238,100,False,False,True,False
5110,3500.04,2,33.19,2,24.29,4,48.25,11,12.77,8,16.3,1,49.69,306.68,2046.47,2373.92,409.67,511.44,83.68,379.15,2158.77,1523.42,293.43,1611.01,896.63,21.814500000000002,0.5706816321317213,84715.52769989388,8825.415690658452,80825.67235524305,9254.190646841658,100,False,False,True,False
5097,2245.75,2,39.77,2,8.87,4,12.14,19,18.0,5,18.92,1,25.98,282.11,2709.09,5180.17,1180.17,534.23,64.38,561.2,3914.17,777.32,905.42,1760.74,467.29,22.74797619047619,0.39516286031617964,65438.3697167396,5254.446784019374,60820.21092741462,5598.009075629086,84,True,True,True,True
5103,2042.39,1,21.57,2,12.5,5,38.25,16,42.34,5,17.73,4,17.35,131.64,1602.91,5600.04,431.1,203.07,100.61,344.61,1099.44,1276.88,320.18,1816.86,2271.03,30.194699999999994,1.2472794272724015,68597.80013684553,6136.73951152533,64289.674177101726,6473.688961672169,100,True,True,True,True
5098,1954.96,4,23.4,2,28.42,1,28.72,9,22.25,6,19.25,5,38.19,107.19,2836.1,1723.9,1046.28,252.04,102.58,169.88,1952.86,481.45,768.96,1306.19,1136.94,23.8922,0.3669519000764229,55454.386289361864,6417.568257125331,49800.573022193465,6638.266673876374,100,False,False,True,False
5078,1048.54,2,13.17,2,22.63,4,33.47,3,24.42,7,45.01,5,41.86,187.69,2803.14,6220.87,1879.51,118.22,162.88,347.2,1555.46,610.54,271.29,1177.92,1582.05,23.899599999999996,0.5797072057896507,149197.2802575591,42480.00544515453,144674.5036958236,43026.35792858547,100,False,False,True,False
5107,2087.59,3,18.18,1,20.53,3,32.81,19,22.95,2,25.29,2,32.84,99.32,2923.38,2126.74,1018.84,281.0,57.48,655.03,2533.29,366.02,509.22,1233.26,554.35,28.844390243902435,0.5870308713367969,65077.804522135884,3609.569930190089,64392.814213384125,4076.8456263751723,41,True,True,True,True
5089,1540.8,1,43.34,1,44.72,2,16.37,4,48.86,9,32.76,2,42.23,270.28,4368.57,1850.1,855.71,479.38,200.6,512.28,4090.98,384.49,443.89,1467.54,1884.28,20.1463,0.45188864052368416,87013.97671161643,13704.305175778065,82340.80262092446,15263.971012978867,100,False,False,True,False
5091,1189.02,5,30.56,1,27.57,5,44.84,13,32.51,2,25.02,4,35.09,142.98,2738.6,8656.09,860.84,620.19,51.73,686.65,2866.2,1146.82,267.56,2203.31,1134.23,39.39928571428572,0.28196307311982316,331346.9993665159,16767.150478495165,330836.5125136126,16599.47061843463,28,True,True,True,True
5061,1307.99,1,45.96,2,47.44,2,9.21,17,29.93,8,8.26,5,40.92,315.21,2005.62,1859.29,734.49,400.75,225.6,538.0,3581.97,410.07,324.16,1962.19,1474.5,27.244399999999995,0.4096027146374689,45485.604358982106,5814.283530333871,39211.649201783424,6450.0861639480745,100,False,False,True,False
5118,2982.63,1,42.91,2,21.32,1,10.11,9,19.09,3,14.99,4,42.23,171.56,2667.83,7971.33,1073.13,229.03,265.19,608.91,850.25,625.43,763.88,738.89,1574.33,16.9861,0.5938997891866603,64655.16576239657,8759.772047833638,59124.058803779844,8639.455794032356,100,False,False,True,False
5120,3015.7,4,45.66,1,13.08,4,42.18,19,39.78,5,29.99,4,45.44,167.88,3794.57,5297.62,518.2,568.6,147.68,426.5,4440.65,1134.53,368.85,1946.28,1089.27,22.680333333333333,0.3135171263356233,88362.4004623731,4113.491423762079,87169.85975154226,4551.169144718984,30,True,True,True,True
5049,1167.11,4,29.28,1,45.67,5,27.28,19,44.9,3,28.48,4,35.51,316.61,2953.26,8340.13,1741.37,322.24,148.19,443.04,1957.8,485.31,272.57,2270.16,397.85,43.971692307692315,0.37108190315098066,195428.4371637744,15462.262002646996,193113.73218097375,15520.588101899171,65,True,True,True,True
5117,2848.49,3,11.52,2,19.38,1,39.07,10,11.51,9,44.33,1,28.56,130.15,1328.74,4545.89,594.92,326.53,237.29,729.46,801.88,1296.22,409.87,1147.07,1065.87,22.78260869565217,0.834391098070287,61626.99405814735,5329.872843403621,56589.611512541844,5455.619713496357,92,True,True,True,True
5115,3315.55,1,12.28,2,37.5,2,30.51,16,21.69,6,17.87,1,28.82,164.02,1317.86,4312.62,1105.04,426.05,141.41,658.98,3009.5,296.65,564.15,414.33,406.31,15.9158,0.3908064182759241,46304.5494590723,4976.635612211898,40810.1766005304,4870.545875486089,100,False,False,True,False
5109,1608.68,4,23.16,2,41.76,4,49.2,8,20.8,8,41.98,1,47.72,157.73,3130.0,6328.98,1663.82,298.65,242.83,539.08,4163.84,579.37,899.93,1466.38,532.06,30.89375,0.40532543675103755,99235.28516464285,5389.790185368822,97680.50360036877,5230.06030443473,32,True,True,True,True
5116,2744.1,4,35.99,1,12.88,1,41.11,3,39.51,10,35.47,3,26.72,253.91,1779.76,7953.32,506.6,648.52,104.16,356.79,4091.1,493.34,937.64,1470.95,1888.01,18.889699999999994,0.5448796642239903,81100.45693520206,7769.597387685486,74517.30689111148,8179.791180541902,100,False,False,True,True
5123,2923.95,1,26.37,2,45.94,1,48.45,5,25.71,8,39.25,2,23.59,135.75,4233.8,5368.43,1396.46,152.17,276.82,323.39,4157.29,1137.83,598.05,1285.77,465.11,11.7606,0.27334744974634073,79874.99961697705,12536.283722530203,79607.14029032421,16592.791341729808,100,False,False,True,False
5128,2963.5,2,38.54,2,28.46,5,20.3,7,16.24,6,40.09,4,26.21,244.98,2737.09,4372.58,652.97,532.1,197.82,192.63,1699.33,515.84,828.48,562.92,2090.96,26.686099999999996,0.7231174024857774,94585.48723166637,10982.398110883945,94338.8622503712,13143.431758410921,100,False,False,True,False
5124,3439.7,1,30.11,1,12.31,1,36.91,18,33.75,5,35.06,1,40.42,232.54,3112.79,8601.18,769.18,637.63,244.83,335.09,3585.98,1408.3,550.38,579.89,1598.22,11.6714,0.21590317695249833,64186.649188105504,8320.688876013219,59568.86395494421,9492.367260268844,100,False,False,True,False
5129,2880.73,1,29.17,2,27.64,5,39.62,4,11.59,4,8.11,4,8.09,144.75,2624.97,6719.79,579.77,380.15,200.72,412.35,3536.25,456.89,685.17,1474.81,1342.88,17.108599999999996,0.2792921065982367,65454.804304971105,5825.853439476877,57371.032130395,5792.565033206649,100,False,False,True,True
5119,2237.02,1,26.0,1,30.75,1,17.9,12,15.11,8,27.4,5,23.76,128.09,1434.16,1560.02,1359.97,408.56,189.72,646.89,4304.96,1410.64,184.99,1243.14,2174.6,16.739300000000004,0.38641124008580097,58024.200758472645,7791.285683064214,56115.15804878203,9578.277741956475,100,False,False,True,False
5101,1617.17,1,31.07,2,42.18,2,31.92,11,48.5,5,18.38,3,49.2,284.39,3488.81,3770.68,1354.75,421.1,261.26,573.09,3989.71,1433.19,808.88,1985.15,1742.36,20.782699999999995,0.3515588805088652,82797.57918355128,9901.603407461385,82364.9764474698,13845.615075435146,100,False,False,True,False
